"품목분류별 사업체수，생산액，출하 및 연말재고액(10명이상)"

"C행정구역별","행정구역별","C품목별","품목별","시점","사업체수 (개)","생산액 (백만원)","출하금액 (백만원)","완제품 연말재고액 (백만원)"
'00,"전  국",'C25121101,"  산업용 온수보일러",2009,23.0000,122189.0000,121228.0000,4925.0000
'00,"전  국",'C25121102,"  방열기",2009,20.0000,173058.0000,172925.0000,1883.0000
'00,"전  국",'C25121900,"  산업용 온수보일러 및 방열기의 부품",2009,18.0000,78812.0000,77350.0000,4634.0000
'00,"전  국",'C25122101,"  저장용 금속탱크",2009,180.0000,2394370.0000,2396716.0000,28802.0000
'00,"전  국",'C25122102,"  압력 용기",2009,73.0000,589116.0000,594869.0000,19711.0000
'00,"전  국",'C25130100,"  원자로",2009,1.0000,...,...,...
'00,"전  국",'C25130201,"  수관보일러",2009,6.0000,2107797.0000,2107713.0000,188.0000
'00,"전  국",'C25130202,"  연관보일러",2009,5.0000,37424.0000,37409.0000,809.0000
'00,"전  국",'C25130203,"  기타 산업용 보일러",2009,16.0000,296458.0000,296897.0000,3862.0000
'00,"전  국",'C25130209,"  보일러 부속품 및 부품",2009,30.0000,146942.0000,148019.0000,2159.0000
'00,"전  국",'C25130900,"  원자로의 부품",2009,4.0000,10335.0000,10963.0000,31.0000
'00,"전  국",'C25200100,"  군사용 무기 및 부품",2009,50.0000,2385045.0000,2372392.0000,119330.0000
'00,"전  국",'C25200201,"  비군사용 총기류",2009,1.0000,...,...,...
'00,"전  국",'C25200202,"  가스총",2009,2.0000,...,...,...
'00,"전  국",'C25200209,"  기타 비군사용 무기 및 부품",2009,4.0000,56442.0000,55022.0000,3938.0000
'00,"전  국",'C25911100,"  분말야금제품",2009,30.0000,138086.0000,138815.0000,5620.0000
'00,"전  국",'C25912101,"  보통강 단조물",2009,24.0000,734149.0000,750390.0000,38257.0000
'00,"전  국",'C25912102,"  특수강 단조물",2009,29.0000,791143.0000,807513.0000,58255.0000
'00,"전  국",'C25912109,"  기타 철강 단조물",2009,46.0000,828244.0000,814574.0000,59378.0000
'00,"전  국",'C25912201,"  스테인리스 단조물",2009,11.0000,48787.0000,48610.0000,1498.0000
'00,"전  국",'C25912202,"  알루미늄단조물",2009,13.0000,60319.0000,60029.0000,4160.0000
'00,"전  국",'C25912203,"  동단조물",2009,5.0000,21806.0000,21946.0000,487.0000
'00,"전  국",'C25912209,"  기타 비철금속 단조물",2009,6.0000,53525.0000,53542.0000,1575.0000
'00,"전  국",'C25913101,"  자동차용 프레스 가공품",2009,348.0000,2166819.0000,2161613.0000,61588.0000
'00,"전  국",'C25913102,"  가정용 압형제품(알루미늄제)",2009,19.0000,56200.0000,56430.0000,1069.0000
'00,"전  국",'C25913103,"  가정용 압형제품(스테인레스제)",2009,31.0000,308221.0000,309402.0000,5180.0000
'00,"전  국",'C25913105,"  기타 프레스 가공품",2009,449.0000,3095971.0000,3089216.0000,77809.0000
'00,"전  국",'C25921100,"  금속 열처리 제품",2009,57.0000,191381.0000,189936.0000,5744.0000
'00,"전  국",'C25924100,"  절삭가공",2009,793.0000,2797377.0000,2785494.0000,82805.0000
'00,"전  국",'C25929100,"  기타 금속처리 제품",2009,134.0000,523199.0000,522126.0000,14062.0000
'00,"전  국",'C25931101,"  금속제 식탁용품(식기제외)",2009,21.0000,43773.0000,42865.0000,3661.0000
'00,"전  국",'C25931102,"  칼 및 칼날(식탁용 나이프 제외)",2009,21.0000,60067.0000,61503.0000,2820.0000
'00,"전  국",'C25931103,"  면도기 및 면도날",2009,3.0000,73519.0000,74148.0000,6192.0000
'00,"전  국",'C25931104,"  가위",2009,9.0000,19734.0000,19305.0000,1003.0000
'00,"전  국",'C25931105,"  손톱 및 발톱 깎이",2009,16.0000,74576.0000,72449.0000,10496.0000
'00,"전  국",'C25932101,"  건물용 철물",2009,77.0000,265413.0000,265934.0000,10821.0000
'00,"전  국",'C25932102,"  가구용 철물",2009,41.0000,169025.0000,169747.0000,4752.0000
'00,"전  국",'C25932103,"  자동차용 철물",2009,160.0000,674534.0000,674111.0000,21875.0000
'00,"전  국",'C25932104,"  디지털 도어록",2009,32.0000,175010.0000,175635.0000,9945.0000
'00,"전  국",'C25932105,"  자물쇠, 열쇠 및 관련 부품(자동차용 제외)",2009,19.0000,43529.0000,43758.0000,3228.0000
'00,"전  국",'C25932106,"  캐스터(소형바퀴)",2009,14.0000,67854.0000,67755.0000,1814.0000
'00,"전  국",'C25932107,"  가방 부착용 철물",2009,7.0000,12114.0000,11975.0000,366.0000
'00,"전  국",'C25932108,"  커튼 및 블라인드 부품",2009,5.0000,8758.0000,8827.0000,126.0000
'00,"전  국",'C25932109,"  기타 일반철물",2009,61.0000,151123.0000,150900.0000,6396.0000
'00,"전  국",'C25933101,"  플라이어, 뺀지, 못뽑기",2009,2.0000,...,...,...
'00,"전  국",'C25933102,"  드라이버",2009,2.0000,...,...,...
'00,"전  국",'C25933103,"  스패너 및 렌치",2009,3.0000,3013.0000,2978.0000,196.0000
'00,"전  국",'C25933104,"  기타 작업용 수공구",2009,10.0000,24752.0000,23756.0000,2290.0000
'00,"전  국",'C25933105,"  농업용 수공구",2009,3.0000,1255.0000,1377.0000,91.0000
'00,"전  국",'C25933106,"  드릴",2009,14.0000,29219.0000,29362.0000,5765.0000
'00,"전  국",'C25933107,"  햄머",2009,3.0000,9023.0000,8407.0000,729.0000
'00,"전  국",'C25933109,"  기타 수공구",2009,23.0000,39011.0000,38972.0000,3826.0000
'00,"전  국",'C25934101,"  톱(수동식)",2009,6.0000,9852.0000,9757.0000,473.0000
'00,"전  국",'C25934102,"  톱날",2009,23.0000,54851.0000,54339.0000,2855.0000
'00,"전  국",'C25934201,"  공작기계용 절삭공구",2009,135.0000,1039137.0000,1041890.0000,134182.0000
'00,"전  국",'C25934209,"  기타 공작기계용 부속물",2009,33.0000,71727.0000,70971.0000,8604.0000
'00,"전  국",'C25941100,"  쇠못",2009,20.0000,71695.0000,72676.0000,3623.0000
'00,"전  국",'C25941201,"  나사못(금속제)",2009,56.0000,256928.0000,258192.0000,19532.0000
'00,"전  국",'C25941202,"  볼트 및 너트(금속제)",2009,311.0000,1971943.0000,1973395.0000,108492.0000
'00,"전  국",'C25941203,"  리베트(금속제)",2009,16.0000,40133.0000,40129.0000,3189.0000
'00,"전  국",'C25941204,"  와셔(금속제)",2009,32.0000,91489.0000,91919.0000,2585.0000
'00,"전  국",'C25941209,"  기타 금속파스너",2009,25.0000,49816.0000,49562.0000,1672.0000
'00,"전  국",'C25942101,"  코일스프링",2009,31.0000,200326.0000,200482.0000,8598.0000
'00,"전  국",'C25942102,"  잎(판상)스프링",2009,8.0000,82642.0000,83008.0000,3629.0000
'00,"전  국",'C25942109,"  기타 금속스프링",2009,77.0000,296955.0000,297090.0000,9499.0000
'00,"전  국",'C25943101,"  철망",2009,100.0000,420030.0000,415424.0000,21564.0000
'00,"전  국",'C25943102,"  와이어로프",2009,40.0000,682892.0000,692343.0000,46179.0000
'00,"전  국",'C25943103,"  체인(동력전달용 제외)",2009,7.0000,21627.0000,21645.0000,15.0000
'00,"전  국",'C25943109,"  기타 철선조립제품",2009,42.0000,108714.0000,107809.0000,4430.0000
'00,"전  국",'C25991101,"  스틸캔(음식료품용)",2009,24.0000,470562.0000,472278.0000,28045.0000
'00,"전  국",'C25991102,"  알루미늄캔(음식료품용)",2009,12.0000,302273.0000,299392.0000,14207.0000
'00,"전  국",'C25991103,"  에어로졸캔",2009,7.0000,157576.0000,157160.0000,3302.0000
'00,"전  국",'C25991201,"  드럼통",2009,42.0000,322172.0000,323439.0000,5276.0000
'00,"전  국",'C25991202,"  금속 튜브용기",2009,12.0000,45463.0000,45342.0000,1188.0000
'00,"전  국",'C25991209,"  기타 금속포장용기",2009,179.0000,665076.0000,664074.0000,9473.0000
'00,"전  국",'C25991300,"  병마개",2009,21.0000,189834.0000,189808.0000,7467.0000
'00,"전  국",'C25992100,"  금고",2009,14.0000,80879.0000,80766.0000,1597.0000
'00,"전  국",'C25992900,"  금고 부품",2009,1.0000,...,...,...
'00,"전  국",'C25993101,"  알루미늄제 주방 및 식탁용품",2009,68.0000,507671.0000,508920.0000,19226.0000
'00,"전  국",'C25993102,"  스텐레스 주방 및 식탁용품",2009,50.0000,116456.0000,116046.0000,8507.0000
'00,"전  국",'C25993103,"  법랑제 주방 및 식탁용품",2009,3.0000,5620.0000,5491.0000,183.0000
'00,"전  국",'C25993109,"  기타 금속제 주방 및 식탁용품",2009,13.0000,15213.0000,15136.0000,815.0000
'00,"전  국",'C25994101,"  싱크상판",2009,20.0000,83084.0000,82011.0000,7032.0000
'00,"전  국",'C25994109,"  기타 금속 위생용품",2009,20.0000,79852.0000,79972.0000,3261.0000
'00,"전  국",'C25995100,"  금속표시판",2009,63.0000,178082.0000,178873.0000,1513.0000
'00,"전  국",'C25999101,"  금속제 액자틀",2009,3.0000,22267.0000,22363.0000,537.0000
'00,"전  국",'C25999109,"  기타 금속제 장식용품",2009,34.0000,83975.0000,84328.0000,2063.0000
'00,"전  국",'C25999201,"  용접봉",2009,28.0000,956067.0000,963851.0000,59471.0000
'00,"전  국",'C25999202,"  금속 사다리 및 부품",2009,10.0000,22119.0000,21635.0000,2412.0000
'00,"전  국",'C25999203,"  선박용 프로펠러, 날 및 닻",2009,13.0000,755365.0000,753315.0000,16811.0000
'00,"전  국",'C25999204,"  금속제 파킹 및 가스켓",2009,39.0000,220755.0000,219985.0000,5667.0000
'00,"전  국",'C25999209,"  기타 조립금속제품",2009,44.0000,124762.0000,126547.0000,4018.0000
'00,"전  국",'C25999300,"  금속제 영구자석 제조",2009,8.0000,64407.0000,65844.0000,4306.0000
'00,"전  국",'C25999400,"  바늘",2009,12.0000,52083.0000,50689.0000,8793.0000
'00,"전  국",'C25999500,"  기타 분류안된 금속가공제품",2009,14.0000,154857.0000,154511.0000,591.0000
'00,"전  국",'C26," 전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2009,3653.0000,200646363.0000,200406827.0000,3886870.0000
'00,"전  국",'C26110111,"  D RAM",2009,7.0000,13279101.0000,13291434.0000,271576.0000
'00,"전  국",'C26110112,"  S RAM",2009,4.0000,409918.0000,428655.0000,7046.0000
'00,"전  국",'C26110113,"  Flash 메모리 (모듈포함)",2009,14.0000,8602693.0000,8604928.0000,144883.0000
'00,"전  국",'C26110119,"  기타 반도체 메모리",2009,16.0000,130871.0000,125650.0000,9954.0000
'00,"전  국",'C26110121,"  스탠다드로직",2009,5.0000,3972823.0000,3948987.0000,93481.0000
'00,"전  국",'C26110122,"  ASIC 로직",2009,17.0000,586919.0000,572880.0000,82796.0000
'00,"전  국",'C26110191,"  마이크로 콤퍼넌트",2009,9.0000,467899.0000,471215.0000,15891.0000
'00,"전  국",'C26110192,"  바이폴라 IＣ",2009,5.0000,315030.0000,314706.0000,11058.0000
'00,"전  국",'C26110199,"  기타 모노리식 디지털 집적회로",2009,3.0000,527779.0000,527707.0000,1733.0000
'00,"전  국",'C26110201,"  아날로그 집적회로",2009,7.0000,240969.0000,239486.0000,11879.0000
'00,"전  국",'C26110202,"  하이브리드 집적회로",2009,6.0000,20199.0000,19871.0000,1376.0000
'00,"전  국",'C26110203,"  기타 혼성 집적회로",2009,4.0000,233694.0000,234385.0000,2327.0000
'00,"전  국",'C26110300,"  극소형 조립회로",2009,11.0000,1781354.0000,1779600.0000,17567.0000
'00,"전  국",'C26110400,"  CMOS이미지센서",2009,4.0000,576327.0000,560384.0000,39390.0000
'00,"전  국",'C26110500,"  DDI",2009,6.0000,182825.0000,173776.0000,12879.0000
'00,"전  국",'C26110900,"  전자집적회로 부분품",2009,28.0000,300365.0000,295965.0000,12771.0000
'00,"전  국",'C26120101,"  트랜지스터",2009,10.0000,573570.0000,570676.0000,24483.0000
'00,"전  국",'C26120102,"  다이오드",2009,12.0000,226047.0000,227297.0000,3324.0000
'00,"전  국",'C26120103,"  LED(패키징)",2009,50.0000,1429189.0000,1402333.0000,103947.0000
'00,"전  국",'C26120104,"  감광성 반도체소자",2009,23.0000,877931.0000,882756.0000,34361.0000
'00,"전  국",'C26120105,"  압전소자",2009,1.0000,...,...,...
'00,"전  국",'C26120106,"  수정진동자",2009,12.0000,51697.0000,50706.0000,3191.0000
'00,"전  국",'C26120107,"  실리콘웨이퍼",2009,15.0000,1106934.0000,1112981.0000,67498.0000
'00,"전  국",'C26120108,"  LED 에피칩",2009,4.0000,91833.0000,89192.0000,8409.0000
'00,"전  국",'C26120109,"  기타 반도체개별소자",2009,16.0000,119542.0000,118572.0000,6220.0000
'00,"전  국",'C26120200,"  태양전지",2009,10.0000,246153.0000,250405.0000,17344.0000
'00,"전  국",'C26120900,"  다이오드, 트랜지스터 및 반도체 부품",2009,58.0000,1117287.0000,1110570.0000,47848.0000
'00,"전  국",'C26211101,"  노트북용LCD",2009,9.0000,11308347.0000,11307892.0000,138937.0000
'00,"전  국",'C26211102,"  TV용 LCD",2009,11.0000,18635656.0000,18575186.0000,495885.0000
'00,"전  국",'C26211103,"  모니터용 LCD",2009,8.0000,17188309.0000,17170156.0000,236868.0000
'00,"전  국",'C26211109,"  기타 LCD",2009,24.0000,2735160.0000,2752431.0000,34479.0000
'00,"전  국",'C26211901,"  LCD용 컬러 필터",2009,8.0000,633245.0000,633239.0000,20461.0000
'00,"전  국",'C26211902,"  LCD용 백라이트 유니트",2009,41.0000,4871887.0000,4864461.0000,50224.0000
'00,"전  국",'C26211904,"  진공형광관",2009,1.0000,...,...,...
'00,"전  국",'C26211907,"  LCD편광필름",2009,17.0000,4059798.0000,4066531.0000,53592.0000
'00,"전  국",'C26211909,"  기타 액정표시장치 부품",2009,83.0000,1912675.0000,1907585.0000,43698.0000
'00,"전  국",'C26219101,"  PDP",2009,14.0000,3081610.0000,3100359.0000,79747.0000
'00,"전  국",'C26219102,"  OLED",2009,10.0000,2387408.0000,2385219.0000,35359.0000
'00,"전  국",'C26219109,"  기타 평판디스플레이 판넬",2009,5.0000,9696.0000,9499.0000,534.0000
'00,"전  국",'C26221101,"  페놀동박적층판",2009,13.0000,342398.0000,339936.0000,11730.0000
'00,"전  국",'C26221102,"  에폭시동박적층판",2009,19.0000,691600.0000,689928.0000,20417.0000
'00,"전  국",'C26221103,"  기타 인쇄회로원판",2009,22.0000,327359.0000,327856.0000,15694.0000
'00,"전  국",'C26221104,"  페놀인쇄회로기판",2009,11.0000,509877.0000,510311.0000,17172.0000
'00,"전  국",'C26221105,"  에폭시인쇄회로기판",2009,74.0000,2035307.0000,2032275.0000,81735.0000
'00,"전  국",'C26221106,"  기타 인쇄회로기판",2009,144.0000,2901304.0000,2913298.0000,84371.0000
'00,"전  국",'C26222100,"  전자부품 실장기판",2009,149.0000,1138388.0000,1135561.0000,32736.0000
'00,"전  국",'C26291101,"  컬러TV용 음극선관",2009,4.0000,168669.0000,168889.0000,582.0000
'00,"전  국",'C26291801,"  자전관",2009,3.0000,20111.0000,20095.0000,111.0000
'00,"전  국",'C26291809,"  기타전자관",2009,2.0000,...,...,...
'00,"전  국",'C26291909,"  기타 전자관 부품",2009,15.0000,45606.0000,45571.0000,945.0000
'00,"전  국",'C26292101,"  탄탈륨 축전기",2009,1.0000,...,...,...
'00,"전  국",'C26292102,"  알미늄 전해축전기",2009,5.0000,236814.0000,238193.0000,16981.0000
'00,"전  국",'C26292103,"  세라믹 유전체의 고정축전기",2009,15.0000,750111.0000,755638.0000,34139.0000
'00,"전  국",'C26292104,"  종이 및 플라스틱 고정축전기",2009,6.0000,48743.0000,49096.0000,3644.0000
'00,"전  국",'C26292109,"  기타 고정식축전기",2009,3.0000,15505.0000,16064.0000,2149.0000
'00,"전  국",'C26292200,"  전자회로용 가변식 축전기",2009,6.0000,20095.0000,20023.0000,2472.0000
'00,"전  국",'C26292300,"  전기고압용 축전기(>=0.5KW)",2009,8.0000,28928.0000,29591.0000,2540.0000
'00,"전  국",'C26292900,"  축전기 부품",2009,19.0000,186463.0000,187569.0000,12579.0000
'00,"전  국",'C26293101,"  탄소피막형 고정저항기",2009,7.0000,60621.0000,60612.0000,3355.0000
'00,"전  국",'C26293102,"  칩형 고정저항기",2009,5.0000,140771.0000,140856.0000,5003.0000
'00,"전  국",'C26293109,"  기타 고정저항기",2009,4.0000,7271.0000,7107.0000,299.0000
'00,"전  국",'C26293201,"  탄소 가변저항기",2009,1.0000,...,...,...
'00,"전  국",'C26293202,"  서미스터",2009,5.0000,23634.0000,24439.0000,2123.0000
'00,"전  국",'C26293203,"  바리스터",2009,6.0000,65761.0000,65717.0000,4648.0000
'00,"전  국",'C26293209,"  기타 가변저항기",2009,4.0000,18711.0000,18953.0000,1840.0000
'00,"전  국",'C26293900,"  저항기 부품",2009,8.0000,8308.0000,7937.0000,985.0000
'00,"전  국",'C26294101,"  마그네틱 스트라이프를 자장한 카드",2009,8.0000,29527.0000,29045.0000,759.0000
'00,"전  국",'C26294102,"  스마트 카드",2009,17.0000,191193.0000,194526.0000,6139.0000
'00,"전  국",'C26295101,"  전자부품용 변성기",2009,43.0000,352820.0000,354712.0000,14778.0000
'00,"전  국",'C26295102,"  전자유도 코일 및 쵸크",2009,26.0000,289243.0000,286781.0000,12713.0000
'00,"전  국",'C26295109,"  기타 전자유도자",2009,15.0000,70012.0000,71050.0000,2414.0000
'00,"전  국",'C26295900,"  전자코일 및 인덕터의 부품",2009,10.0000,76151.0000,76642.0000,3506.0000
'00,"전  국",'C26296101,"  그래픽 카드",2009,2.0000,...,...,...
'00,"전  국",'C26296102,"  멀티미디어카드",2009,2.0000,...,...,...
'00,"전  국",'C26296103,"  컴퓨터용 모뎀카드(PC용)",2009,5.0000,33916.0000,33121.0000,1168.0000
'00,"전  국",'C26296109,"  기타 전자접속 카드",2009,10.0000,37899.0000,37544.0000,967.0000
'00,"전  국",'C26299101,"  리드프레임",2009,22.0000,572213.0000,574601.0000,15784.0000
'00,"전  국",'C26299102,"  표시기",2009,30.0000,240555.0000,239575.0000,5507.0000
'00,"전  국",'C26299103,"  센서",2009,95.0000,406063.0000,405144.0000,20919.0000
'00,"전  국",'C26299104,"  자동차용 센서",2009,13.0000,212095.0000,211400.0000,5686.0000
'00,"전  국",'C26299105,"  편향코일",2009,2.0000,...,...,...
'00,"전  국",'C26299106,"  전자총",2009,1.0000,...,...,...
'00,"전  국",'C26299109,"  기타 전자 부품",2009,92.0000,858701.0000,851862.0000,21747.0000
'00,"전  국",'C26310100,"  중대형 컴퓨터",2009,6.0000,38831.0000,38609.0000,1448.0000
'00,"전  국",'C26310201,"  데스크탑 PC",2009,12.0000,471744.0000,470582.0000,20219.0000
'00,"전  국",'C26310202,"  노트북",2009,4.0000,110555.0000,111473.0000,5507.0000
'00,"전  국",'C26310203,"  PDA(휴대용 정보단말기)",2009,9.0000,117361.0000,117296.0000,7100.0000
'00,"전  국",'C26310209,"  기타 휴대용 컴퓨터",2009,4.0000,7074.0000,6749.0000,991.0000
'00,"전  국",'C26310800,"  기타 컴퓨터",2009,17.0000,72453.0000,72269.0000,1318.0000
'00,"전  국",'C26321102,"  하드디스크 드라이브",2009,3.0000,3136217.0000,3147548.0000,53035.0000
'00,"전  국",'C26321103,"  광디스크 드라이브",2009,1.0000,...,...,...
'00,"전  국",'C26321104,"  DVD 드라이브",2009,2.0000,...,...,...
'00,"전  국",'C26321105,"  휴대용 저장장치",2009,21.0000,234490.0000,235078.0000,8094.0000
'00,"전  국",'C26321106,"  SSD(solid state drive)",2009,6.0000,6097.0000,6043.0000,54.0000
'00,"전  국",'C26321109,"  기타 기억장치",2009,1.0000,...,...,...
'00,"전  국",'C26321901,"  자기헤드(컴퓨터용)",2009,1.0000,...,...,...
'00,"전  국",'C26321909,"  기억장치 부품",2009,7.0000,90091.0000,90175.0000,3771.0000
'00,"전  국",'C26322101,"  음극선관 모니터(컴퓨터용)",2009,3.0000,22707.0000,22693.0000,136.0000
'00,"전  국",'C26322102,"  액정 모니터( 컴퓨터용)",2009,48.0000,997771.0000,994474.0000,26047.0000
'00,"전  국",'C26323101,"  임팩트 프린터(충격식)",2009,18.0000,87916.0000,86457.0000,4490.0000
'00,"전  국",'C26323102,"  레이저 프린터",2009,8.0000,719454.0000,721664.0000,1510.0000
'00,"전  국",'C26323103,"  잉크젯 프린터",2009,8.0000,247781.0000,242367.0000,12302.0000
'00,"전  국",'C26323109,"  기타 비충격식 프린터",2009,5.0000,40528.0000,40353.0000,823.0000
'00,"전  국",'C26323900,"  컴퓨터 프린터 부품",2009,27.0000,220792.0000,224328.0000,7715.0000
'00,"전  국",'C26329101,"  키보드",2009,4.0000,21594.0000,21704.0000,961.0000
'00,"전  국",'C26329102,"  마우스",2009,1.0000,...,...,...
'00,"전  국",'C26329103,"  스캐너류",2009,5.0000,20068.0000,20315.0000,1170.0000
'00,"전  국",'C26329109,"  기타 입력장치",2009,49.0000,170597.0000,168836.0000,9788.0000
'00,"전  국",'C26329200,"  기타 출력장치(컴퓨터용)",2009,2.0000,...,...,...
'00,"전  국",'C26329300,"  컴퓨터 단말기",2009,7.0000,25026.0000,24056.0000,2000.0000
'00,"전  국",'C26329400,"  주기판",2009,7.0000,13547.0000,14308.0000,1525.0000
'00,"전  국",'C26329502,"  컴퓨터 케이스",2009,9.0000,75238.0000,74923.0000,752.0000
'00,"전  국",'C26329503,"  기타 컴퓨터용 보드",2009,2.0000,...,...,...
'00,"전  국",'C26329509,"  기타 컴퓨터 주변기기",2009,7.0000,46629.0000,47115.0000,2197.0000
'00,"전  국",'C26329900,"  컴퓨터주변기기 전용부품(기억장치부품제외)",2009,56.0000,636804.0000,640088.0000,16218.0000
'00,"전  국",'C26410101,"  일반 전화기",2009,4.0000,11592.0000,11632.0000,386.0000
'00,"전  국",'C26410102,"  코드없는 전화기세트",2009,6.0000,38572.0000,38691.0000,227.0000
'00,"전  국",'C26410103,"  영상 전화기",2009,9.0000,30666.0000,30072.0000,1429.0000
'00,"전  국",'C26410109,"  기타 유선전화기",2009,14.0000,132461.0000,131443.0000,8391.0000
'00,"전  국",'C26410201,"  기간통신사업용 교환기",2009,8.0000,83252.0000,80161.0000,6816.0000
'00,"전  국",'C26410202,"  사설 교환기",2009,5.0000,96669.0000,89277.0000,8804.0000
'00,"전  국",'C26410301,"  반송장치(아날로그식)",2009,7.0000,76396.0000,75020.0000,5826.0000
'00,"전  국",'C26410302,"  반송장치(디지털)",2009,17.0000,328038.0000,326922.0000,4892.0000
'00,"전  국",'C26410304,"  디지털 다중화장치",2009,13.0000,69555.0000,66297.0000,7172.0000
'00,"전  국",'C26410305,"  신호변환기",2009,27.0000,248196.0000,246437.0000,12157.0000
'00,"전  국",'C26410306,"  광전송 장비(다중계기, 분배기)",2009,53.0000,602208.0000,592578.0000,69109.0000
'00,"전  국",'C26410400,"  중앙통제실 송신용 칩입 및 화재경보 시스템 제조",2009,13.0000,41206.0000,40681.0000,2618.0000
'00,"전  국",'C26410801,"  팩시밀리",2009,2.0000,...,...,...
'00,"전  국",'C26410802,"  라우터 및 게이트웨이",2009,9.0000,33460.0000,32345.0000,2318.0000
'00,"전  국",'C26410803,"  허브 및 네트웍관련 스위치",2009,5.0000,63900.0000,63149.0000,4536.0000
'00,"전  국",'C26410804,"  키폰세트 및 시스템",2009,3.0000,327276.0000,328205.0000,1159.0000
'00,"전  국",'C26410805,"  음성자동응답기",2009,2.0000,...,...,...
'00,"전  국",'C26410807,"  비디오도어폰",2009,11.0000,133792.0000,134791.0000,12692.0000
'00,"전  국",'C26410808,"  인터폰",2009,9.0000,32899.0000,32947.0000,3695.0000
'00,"전  국",'C26410809,"  홈네트워크 장비",2009,21.0000,84929.0000,85154.0000,12817.0000
'00,"전  국",'C26410810,"  기타 유선통신기기",2009,15.0000,39687.0000,39936.0000,2652.0000
'00,"전  국",'C26410901,"  유선 전화기 부품",2009,9.0000,20229.0000,20252.0000,573.0000
'00,"전  국",'C26410902,"  교환기 부품",2009,8.0000,26581.0000,26804.0000,213.0000
'00,"전  국",'C26410903,"  반송기기 부품",2009,6.0000,24722.0000,24839.0000,536.0000
'00,"전  국",'C26410904,"  광통신기기 부품",2009,52.0000,235797.0000,232191.0000,16027.0000
'00,"전  국",'C26410909,"  기타 유선 통신기기 부품",2009,27.0000,76692.0000,76486.0000,1198.0000
'00,"전  국",'C26421101,"  방송용 증폭기",2009,16.0000,69529.0000,70364.0000,2846.0000
'00,"전  국",'C26421102,"  방송용 음향관련 기기",2009,12.0000,82683.0000,80839.0000,5628.0000
'00,"전  국",'C26421103,"  방송용 영상관련 기기",2009,20.0000,69751.0000,68962.0000,2703.0000
'00,"전  국",'C26421104,"  케이블TV 수신자용 컨버터",2009,4.0000,7304.0000,7287.0000,87.0000
'00,"전  국",'C26421105,"  케이블TV 수신자용 기기",2009,5.0000,41000.0000,41301.0000,281.0000
'00,"전  국",'C26421106,"  위성방송 수신용 안테나",2009,8.0000,20037.0000,19972.0000,536.0000
'00,"전  국",'C26421107,"  위성방송 수신기",2009,37.0000,1522399.0000,1527739.0000,20963.0000
'00,"전  국",'C26421201,"  지상파방송 송수신기",2009,2.0000,...,...,...
'00,"전  국",'C26421202,"  유선방송 송수신기",2009,3.0000,3089.0000,3091.0000,13.0000
'00,"전  국",'C26421203,"  기타 TV송수신기",2009,4.0000,87482.0000,87035.0000,2344.0000
'00,"전  국",'C26421204,"  라디오송신기",2009,1.0000,...,...,...
'00,"전  국",'C26421205,"  DMB 송수신 기기",2009,9.0000,12678.0000,12426.0000,608.0000
'00,"전  국",'C26421206,"  기타 송신관련 기기",2009,3.0000,10983.0000,10917.0000,343.0000
'00,"전  국",'C26421300,"  폐쇄회로 카메라",2009,137.0000,1037561.0000,1038321.0000,37495.0000
'00,"전  국",'C26421800,"  기타 방송국용 기기",2009,11.0000,36733.0000,36725.0000,1072.0000
'00,"전  국",'C26421900,"  방송국용 기기의 부분품",2009,29.0000,109476.0000,108322.0000,5744.0000
'00,"전  국",'C26422101,"  휴대용 전화기( CDMA 방식)",2009,9.0000,12162367.0000,12148364.0000,63957.0000
'00,"전  국",'C26422102,"  휴대용 전화기( GSM 방식)",2009,14.0000,20880824.0000,20854957.0000,94451.0000
'00,"전  국",'C26422103,"  스마트폰",2009,5.0000,9333546.0000,9326759.0000,21169.0000
'00,"전  국",'C26422800,"  휴대용전화기 KD세트",2009,5.0000,7298149.0000,7297987.0000,11257.0000
'00,"전  국",'C26422901,"  휴대폰용 카메라모듈",2009,12.0000,1130898.0000,1129154.0000,26996.0000
'00,"전  국",'C26422909,"  기타 휴대용 전화기 부품",2009,177.0000,3207375.0000,3198290.0000,111111.0000
'00,"전  국",'C26429101,"  주파수 공용통신 단말기",2009,6.0000,15225.0000,15166.0000,450.0000
'00,"전  국",'C26429102,"  무선 호출기",2009,3.0000,5769.0000,5765.0000,89.0000
'00,"전  국",'C26429103,"  무전기",2009,22.0000,258654.0000,256068.0000,8753.0000
'00,"전  국",'C26429109,"  기타 무선 통신전화기",2009,8.0000,117282.0000,115193.0000,6591.0000
'00,"전  국",'C26429201,"  무선통신용 교환기",2009,9.0000,356688.0000,339588.0000,20042.0000
'00,"전  국",'C26429202,"  무선통신 기지국용 송수신기",2009,18.0000,201950.0000,202057.0000,7406.0000
'00,"전  국",'C26429203,"  무선통신용 중계기(릴레이)",2009,72.0000,873518.0000,875129.0000,45596.0000
'00,"전  국",'C26429204,"  안테나시스템",2009,35.0000,130132.0000,131630.0000,2323.0000
'00,"전  국",'C26429205,"  RFID(전자테그)",2009,19.0000,237393.0000,232267.0000,12085.0000
'00,"전  국",'C26429209,"  기타 무선통신 시스템",2009,34.0000,1130596.0000,1132195.0000,6600.0000
'00,"전  국",'C26429800,"  기타 무선통신기기",2009,14.0000,63905.0000,63421.0000,909.0000
