품목별,출하금액(백만원)
노트북용LCD,6116018
TV용LCD,27816667
모니터용LCD,7267746
기타LCD,5939418
LCD용컬러필터,579059
LCD용백라이트유니트(BLU),2605979
진공형광관,49127
LCD편광필름,5806422
기타액정표시장치부품,1777055
PDP,1057365
OLED,8145440
터치스크린패널,902573
기타평판디스플레이판넬,29054
기타평판디스플레이부품,491365
PDP필터,...
페놀동박적층판,392069
에폭시동박적층판,838564
기타인쇄회로원판,764475
페놀인쇄회로기판,486987
에폭시인쇄회로기판,4323275
기타인쇄회로기판,3320863
전자부품실장기판,2763841
컬러TV용음극선관,...
자전관,15111
기타전자관,12797
기타전자관부품,46473
탄탈륨축전기,...
알미늄전해축전기,308825
세라믹유전체의고정축전기,925862
종이및플라스틱고정축전기,22678
기타고정식축전기,20210
전자회로용가변식축전기,34960
전기고압용축전기(>=0.5KW),77155
축전기부품,215351
탄소피막형고정저항기,40491
칩형고정저항기,90329
기타고정저항기,8566
탄소가변저항기,...
서미스터,43708
바리스터,115732
기타가변저항기,2416
저항기부품,9860
마그네틱스트라이프를자장한카드,39821
스마트카드,237377
전자부품용변성기,634275
전자유도코일및쵸크,282279
기타전자유도자,133144
전자코일및인덕터의부품,26559
멀티미디어카드,10154
컴퓨터용모뎀카드(PC용),...
기타전자접속카드,18370
리드프레임,587752
표시기,321089
센서,564049
자동차용센서,939128
편향코일,21008
전자총,...
새도우마스크,...
포토마스크(Photomask),551021
기타전자부품,883383
중대형컴퓨터,91004
데스크탑PC,392933
노트북,29817
PDA(휴대용정보단말기),142655
태블릿PC,1622948
기타휴대용컴퓨터,...
기타컴퓨터,408790
하드디스크드라이브,69677
휴대용저장장치,227512
SSD(solidstatedrive),...
기타기억장치,29225
기억장치부품,41197
음극선관모니터(컴퓨터용),...
액정모니터(컴퓨터용),531932
임팩트프린터(충격식),56383
레이저프린터,329078
잉크젯프린터,78752
기타비충격식프린터,4315
컴퓨터프린터부품,96920
키보드,46825
마우스,...
스캐너류,63824
기타입력장치,173763
기타출력장치(컴퓨터용),...
컴퓨터단말기,23386
주기판,25573
PC카메라,...
컴퓨터케이스,46042
기타컴퓨터용보드,7770
기타컴퓨터주변기기,26818
컴퓨터주변기기전용부품(기억장치부품제외),822527
일반전화기,16549
코드없는전화기세트,48620
영상전화기,11768
기타유선전화기,90013
기간통신사업용교환기,24409
사설교환기,52144
기타유선교환기,...
반송장치(아날로그식),11394
반송장치(디지털),401556
디지털다중화장치,44929
신호변환기,71702
"광전송장비(다중계기,분배기)",482855
중앙통제실송신용칩입및화재경보시스템제조,62042
팩시밀리,...
라우터및게이트웨이,37889
허브및네트웍관련스위치,5932
키폰세트및시스템,...
음성자동응답기,7810
비디오도어폰,103787
인터폰,48911
홈네트워크장비,210387
기타유선통신기기,45420
유선전화기부품,4039
교환기부품,22637
반송기기부품,26389
광통신기기부품,413518
기타유선통신기기부품,60370
방송용증폭기,63246
방송용음향관련기기,139319
방송용영상관련기기,60951
케이블TV수신자용컨버터,48169
케이블TV수신자용기기,...
위성방송수신용안테나,168042
위성방송수신기,1970604
지상파방송송수신기,13276
유선방송송수신기,...
라디오송신기,...
DMB송수신기기,74976
기타송신관련기기,...
폐쇄회로카메라,1395402
기타방송국용기기,17942
방송국용기기의부분품,68006
휴대용전화기,37629879
휴대용전화기KD세트,3117906
휴대폰용카메라모듈,1763751
기타휴대용전화기부품,4846198
주파수공용통신단말기,24416
무선호출기,12989
무전기,207138
기타무선통신전화기,24249
무선통신용교환기,264188
무선통신기지국용송수신기,79406
무선통신용중계기(릴레이),956122
안테나시스템,357577
RFID(전자테그),172858
WiBro중계기,20473
기타무선통신시스템,1155174
기타무선통신기기,149009
SAWFilter(표면탄성파필터),222421
무선통신단말기의부품,828829
무선통신기기의부품,488975
FPDTV,8565634
기타TV,69360
텔레비전의부품,470256
영상모니터,261365
레이저디스크플레이어및DVD플레이어,84746
PMP,...
DVR,276135
외장형DMB튜너(PC장착용),...
외장형DMB튜너(자동차장착용),96479
안테나,238227
비디오용헤드드럼,4366
가정용라디오,...
차량용라디오,716127
"CD플레이어,레코드플레이어및턴테이블",...
MP3Player,...
어학실습기,14801
녹음기및녹음재생기,4218
노래반주기,98492
기타음향녹음또는재생기기,15605
"라디오,녹음및재생기기의부품",49896
스피커,315536
확성기,...
기기용앰프셋트,180890
오디오용튜너,3972
이퀄라이저,...
픽업,...
마이크로폰과그스탠드,74710
헤드폰,211190
자동차용음향증폭기,76423
이어폰,98170
기타음향관련기기,9312
음향기기용자기헤드,...
음향기기의전용부품,386172
자기테이프,...
자기및광디스크,14618
"의료,정밀,광학기기및시계제조업",19618717
의료용방사선장치,411994
산업용방사선장치,85355
방사선기타장치,9081
방사선장치의부품,91258
심전계,25200
초음파진단기,769367
전자혈압계,12663
기타전기및전자식진단용기기,108887
광선치료기,328004
환자감시장치,52060
기타전기식치료및요법기기,103139
전기·전자식진단및요법기기부품,133641
치과용기기,162846
치과기공소용기기,7283
치과및치과기공소용기기의부품,18780
보청기,22453
치과용임플란트,252356
치과기공소의제품,194220
인공신체,27023
정형외과용기기,427181
정형외과용기기및보청기부품,24589
치과용의자,54719
병원침대,32942
이·미용실의자,...
기타의료용가구,43216
주사기및수혈세트,376927
살균기(의료및실험실용),51447
산소호흡기,20139
기타호흡관련의료기기,141959
기타의료용기기,471157
기타의료기기부품,266952
측량기기,132058
GPS시스템,67831
리모콘,251548
텔레매틱스단말기,...
내비게이션,1186548
레이더기기,530795
조타기,20869
기타항해용기기,185004
측량기및항해용무선기기의부품,26554
오실로스코프및오실로그래프,...
전자계측기,386142
기타전기량측정및검사용기기,128995
전기량측정및검사용기기의부품,73710
액면계,77955
압력계,51915
공해계측기,166169
온도계,16736
재료시험기,158834
열측정및풍력계기,88337
액체비중계,...
반도체검사장비,1467289
기타물질측정및검사기기,686858
물질검사·측정및분석기구의부품,199872
가스공급계기,97346
수도미터,84409
기타기체및액체공급계기,...
전기공급계기,218386
속도계,492115
기타적산계기,435582
속도계및적산계기및부품,145386
온도자동조절장치(공업용제외),245733
기타자동조절기,161999
자동조절기(공업용제외)의부품,59668
온도자동제어장치,404279
산업용온도조절기,343732
기타산업처리공정제어장비,1632956
공업계기의부품,101476
도안및제도기구,61823
"기타측정,시험,항해및정밀기기및부품",136256
선글라스,9006
기타안경,55357
안경테,136730
기타안경부품,63403
광섬유,55665
광학렌즈,2055580
안경용렌즈,194701
콘택트렌즈,183622
광학필터,121559
편광재료용판,93132
BLU용광학필름,685946
기타광학요소관련품,23872
디지털카메라,...
기타사진기,40325
투영기,30560
사진섬광기구,...
사진필름현상기,...
기타사진관련기기,...
영화관련기기,28027
"사진기,영사기및관련장비의부품",162597
쌍안경및천문관측기기,2438
광학현미경,37952
기타광학기기,129125
레이저발생기기,56881
기타광학기기의부품,51703
휴대용시계,34587
벽시계및탁상시계,5605
기타시계,15266
시계케이스,...
기타시계부품,14562
전기장비제조업,68944194
소형전동기,2835909
중대형직류및교류겸용전동기,322727
중대형교류전동기,397396
발전기,653544
발전기세트,148631
회전위상변환기,18025
태양광모듈,965814
태양광발전시스템,190159
발전플랜트,923756
"전동기,발전기및발전기세트의부품",724874
송배전변압기,698325
발전변압기,68485
특수목적용변압기,92086
산업용일반변압기,1568249
전압조정기,38306
변압기부품,453940
형광등용안정기,146358
형광등용안정기의부품,35584
정류기,242567
인버터,942831
어댑터,145471
통신및컴퓨터용전원장치,129048
무정전전원장치,328957
배터리충전기,343230
핸즈프리,...
배터리팩,523243
기타정지형변환기,77080
정지형변환기의부품,137489
고압차단기(1000v이상),788120
배선용차단기(1000v미만),756971
기타저압차단기(1000v미만),232687
퓨즈,42965
스위치(전기개폐용),1952361
계전기,226318
기타개폐및보호관련기기,110410
플러그(전기접속용),75964
콘센트,157517
커넥터(일반전기접속용),2733908
전등용소켓,78270
기타전기접속기기,228753
전자커넥터(통신및전자기기회로용),862043
"전기회로개폐,보호및접속장치부품",1465735
저압배전반(전압1000Ｖ미만),1372261
고압배전반(전압1000Ｖ이상),1660635
수치제어장치,264838
자동전기제어반,1899283
프로그램콘트롤러,661242
배전반부품,498081
일차전지,186333
일차전지부품,16237
차량용납(연)축전지,2490219
기타납(연)축전지,185096
알칼리축전지,3862249
축전지부품,1134042
광섬유케이블,446379
전력선(송배전용),4386577
통신선,824328
신호및제어선,411249
절연전선(옥내외저압배선용),2317981
권선(마그네틱선),998050
기타전선,556832
절연코드및코드세트,905763
백열전구,...
할로겐전구,411369
기타필라멘트전구,...
형광등(램프),179578
기타방전램프,19827
LED전등,1056707
기타전구및램프,29290
전구및램프부품,64361
자전거및차량용조명기구,2294407
"선박,철도차량,항공기및오토바이용조명기구",52342
차량용조명및전기장치의부품,581196
가정용고정식조명장치,643098
가정용이동식조명기구,50179
산업용조명장치,513041
옥외용조명장치,333099
조명장치부분품,105234
전기식간판,380998
장식용조명세트,15796
전시및광고용조명장치부품,150218
휴대용전등기구,4058
기타비전기식조명장치,31549
기타조명장치부품,38586
가정용전자레인지,229056
가정용전기밥솥,621597
전기후라이팬,43092
전자오븐,53484
전기레인지,73873
기타전기식조리기기,54641
소형냉장고(200ℓ이하),55075
중형냉장고(201ℓ~400ℓ이하),763841
대형냉장고(401ℓ이상),1410376
김치냉장고,1133018
가정용전기믹서기,520050
가정용식기세척기,333342
가정용전기식식기건조기,38290
렌지후드,111899
기타주방용전기기기,83810
주방용전기기기부품,291840
전기담요및장판,222556
전기난로,28990
전기보일러,33978
전기온수기,64061
가정용온풍기,10267
기타가정용전기식난방기기,35814
가정용전기식난방기기의부품,63881
전기안마기,75763
전기식헤어드라이어,54212
전기이발기,1875
기타전기식이미용기구,117212
가정용세탁기,1855962
가정용선풍기,49198
가정용환풍기,82040
가정용가습기,216743
가정용전기청소기,610355
전기비데,196186
전기다리미,18340
기타가정용전기기기,122165
기타가정용전기기기부품,1024804
가정용기름보일러,114423
가정용가스보일러,620105
석유난로,21694
가스난로,22090
기타가정용난방기기,45205
가스레인지,181028
가스오븐레인지,94795
가정용비전기식휴대용조리기기,79570
기타비전기식가정용조리기기,6335
가정용비전기식조리및난방기기의부품,235967
"도난,화재및유사경보기(차량용제외)",230370
차량용도난및화재경보기,20103
기타신호장치,72175
전기경보및신호장치부품,16933
전기애자및절연용물품,226444
탄소전극및흑연전극,81358
카본부러쉬,69248
기타전기용탄소제품,5372
전기식교통통제장비,275791
전기식교통통제장비의부품,8544
내연기관용전기장치(자동차용제외),62185
전자석및영구자석의제품,46151
아크용접기,65335
저항용접기,104818
기타전기용접기,58357
연료전지,196089
신호발생기,4327
오존발생기,19009
이온정수기,33636
전기도금및전기분해용기기,54786
초음파세척기,46857
기타전기장비,109702
기타전기장비의부품,110941
기타기계및장비제조업,102468309
선박용내연기관,4211611
기계용내연기관,725798
내연기관부품(차량및항공기용제외),1837152
터빈,63231
터빈부품,176936
유압실린더및유압시스템,942905
공압실린더및공압액츄에이터,245012
유압펌프,532725
기압식기체펌프및압축기,247373
기타유압기기,216899
유압기기부품,448195
산업용액체펌프,1214503
가정용펌프,85778
급유및계기용펌프,65451
액체펌프의부품,84005
진공펌프,791856
냉매압축기(차량용제외),1123637
차량에어컨용압축기,744053
산업용공기압축기,294653
기타기체펌프및압축기,109121
기체펌프및압축기부품,44959
감압밸브,451681
유압및공기압전송용밸브,1067483
체크밸브,296386
안전밸브,312270
수전,673166
볼및플러그밸브,302761
자동조절및원격조절밸브,317076
기타밸브,428672
"탭,밸브의부품",551099
볼베어링,1099991
원추형롤러베어링,321913
지구베어링,101823
기타베어링,333370
베어링부품,344179
변속기,667077
기어및기어링,492782
체인(동력전달용),166974
플레인베어링,256904
기타기계식동력전달장치,118446
기계식동력전달장치부품,102561
공업용로,205302
소각로,897140
전기로,197275
로부속품및부품,173703
포크리프트트럭(지게차),1121663
기타산업용트럭및적재기,20931
산업용트럭및적재기부품,272792
엘리베이터,1465989
에스컬레이터,90219
리프트기기,42491
주차기,114991
승강기류부품,497453
컨베이어,1468105
자동창고시스템,349473
컨베이장치류부품,147819
호이스트,454814
물품취급용크레인,1099952
윈치및캡스턴,105543
기타물품취급장비,180745
물품취급장비부품,162130
산업및상업용냉장고,388220
산업용냉동기,588395
냉각탑,166255
냉동，냉장쇼케이스,486077
기타냉동장비,8337
산업용냉장및냉동장비의부품,947855
룸에어컨,495198
패키지에어컨,1044548
차량용에어컨,2354847
시스템에어컨,1242477
에어핸드링유니트,371080
팬코일유니트,50265
항온항습기,189046
기타공기조화장치,192234
공기조절장치부품,1991624
송풍기(산업용),906678
송풍기(산업용)부품,78267
공기청정기,413344
차량용공기청정기,49986
집진기,334766
기타기체여과기및청정기,348014
기체여과기및청정기부품,451604
정수기,721507
상하수정화장비,453013
연수기,20019
기타액체여과기,211467
액체여과기부품,639710
열교환기,3235524
증류기및가스발생기,118570
증류기및열교환기의부품,250460
복사기,137987
현금자동지급기(CD),232653
자동거래단말기(ATM),357653
금전등록기,112258
동전및화폐처리기,128438
표권발행기,42831
신용카드조회기,133414
기타계산관련기기,7440
우편물취급기기,...
문서펀칭기(사무용)및스테이플러,19949
문서및그림코팅기(사무용),85377
기타사무용기계,27295
복사기전용부품,129307
계산관련기기의전용부품,36778
사무기기의전용부품,12203
산업용저울,73990
가정및상업용저울,76564
저울부품,...
병，용기의세척기,14497
충전기(포장겸용),225055
포장기,417487
포장기및용기세척기부품,10255
자동판매기및화폐교환기,49736
자동판매기및화폐교환기부품,7241
소화기,272769
스프링쿨러,54710
분사기,155859
소화장비및분사기부품,204424
수지식동력연삭기,48265
기타수지식동력공구,186791
수지식동력공구부품,44715
가스용접기및절단기,143494
기타용접기,54225
원심분리기,91717
산업용접시세척기,50452
기타일반목적용기계,424030
기타일반목적용기계부품,391694
경운기,66215
농업용트랙터,958356
쟁기,16173
기타경지정리용기계,52183
농업용분무기,88187
이앙기,119958
기타재배관련기기,41301
콤바인(농업용),145989
농업용건조기,88022
기타수확관련기계,77263
사료가공기계(농업용),76170
기타축산기계,46326
기타농업용기계,103603
농업용기계부품,642194
레이저가공기,241005
방전가공기,61564
기타전자응용공작기계,104264
전자응용가공공작기계의부품,76677
머시닝센터,1240444
전용기,574736
수치제어식선반,1458628
범용선반,98105
드릴링기,19894
보링기,45907
밀링기,118823
탭핑기,30086
연삭기,79352
기어절삭기,...
톱기계(금속용),35099
기타금속절삭가공기계,80772
금속절삭가공기계의부품,300700
액압프레스,40859
기계프레스,957608
금속절곡기,190776
금속전단기,98343
펀칭기,37557
금속단조기,13090
금속인발기,...
나사전조기,88681
금속선가공기,76881
기타금속성형기계,125885
금속성형기계의부품,69264
목공기계,40297
기타공작기계,329014
"다이,지그및공작기계부착물",745824
목공기계부품,...
기타공작기계부품,50387
주물주조기계,172057
금속압연기,111095
압연기롤,86752
기타금속주조및압연기부품,94464
굴삭기,4412679
토공기계,122318
건설용크레인,64871
콘크리트믹서,56416
콘크리트펌프카,383641
도로포장기계,125120
기초공사기계,50012
로더및불도저,571795
기타건설용트랙터,...
기타건설용기계,63165
무한궤도,136517
건설용기계부품,2618372
"광물용파쇄,마쇄및선별기",208990
기타광산기계,15419
콘크리트제품제조기,26528
기타광물제조장비,6597
광물처리장비부품,29793
낙농품가공기계,56723
정미기,50168
기타곡물가공기계,14352
육류가공기계,54054
기타공장용음식료품제조기계,116417
제빵용기계,52227
기타상점용음식료품조리기계,51485
음식료품및담배가공기계부품,8486
업소용세탁관련기기,30728
염색기,29424
나염기,1706
기타섬유마무리가공기계,156957
공업용재봉기,40546
연사기,...
방적기,45321
기타화학섬유및방적기,17904
직기,17957
편직기,66254
자동자수기,5479
기타특수직기,14106
가죽및신발제조기계,35575
스핀들,12630
재봉기부품,11022
"기타섬유,의복,가죽가공기계부품",45482
웨이퍼가공장비,1763949
반도체조립장비,2608376
칩마운터,554139
태양전지제조장비,...
기타반도체제조장비,711353
반도체제조장비부품,2797175
평판디스플레이제조용기계,2602182
평판디스플레이제조용기계부품,327402
용접용로봇,170459
도장용로봇,72323
조립용로봇,564769
기타산업용로봇,441445
산업용로봇부품,196447
펄프제조기계,18194
종이제조기계(초지기),44958
절단기,65298
골판지제조기,20642
기타종이가공기계,32589
펄프및종이제조기계부품,46858
플라스틱사출성형기,1650559
플라스틱압출성형기,208288
진공및열성형기,27726
기타플라스틱제조기계,95709
고무가공기계,83786
고무및플라스틱가공기계부품,158513
인쇄기계,228901
기타인쇄관련기계,40616
인쇄및제본관련기계부품,156113
프레스용금형,3349998
플라스틱용금형,2772311
기타금형,1100094
몰드베이스,872957
기타주형관련부속품,577702
판유리제조기,47221
기타유리공업용기계,61651
산업용범용건조기,220416
금속표면처리기,416745
권선기,42984
화학제품제조기계,305498
초음파기기,99160
전자식모의훈련기기,49472
기타산업용기계,826681
산업용기계부품,777439
자동차및트레일러제조업,184499866
차량용가솔린엔진,1224563
차량용디젤엔진,2076682
경승용차,2142321
소형승용차,15083273
중형승용차,10053592
대형승용차(배기량2000cc이상),11611226
RV자동차(다목적승용차),30632501
경버스,...
소형버스,...
중형버스,...
대형버스,1086314
그린카,...
자동차KD세트(개조및분해),4626106
기타자동차,9282
경트럭,...
소형트럭,3640158
중형트럭,455354
대형트럭,1029539
자동차차체,1066003
기중기차특장,28321
소방차특장,74087
기타특장차,1468213
트레일러,103299
트레일러부품,...
컨테이너(화물운송용),31093
자동차엔진용부품,16750539
자동차차체부품,24966048
동력전달장치(자동차부품),18815565
스타터모터,506066
점화플러그,218625
내연기관용발전기,488718
배전기와점화코일,527296
점화및기타목적용와이어링하네스,3062546
와이퍼및서리제거용열선,404102
음향신호용기구,19613
자동차전자제어,1978476
기타자동차용전기장치,75675
자동차용전기장치의부품,1687108
현가장치및부분품(자동차부품),2683474
제동장치및부분품(자동차부품),6456688
조향장치및부분품(자동차부품),4504992
차륜및부품(자동차부품),2597606
라디에이터및부품(자동차부품),368154
배기조직및부품(자동차부품),2429535
안전벨트및부품(자동차부품),986105
에어백및부품(자동차부품),1322109
연료탱크(자동차부품),410731
차량용히터,483857
촉매컨버터(배기관용;자동차부품),77706
기타자동차부품,4223081
기타운송장비제조업,59633743
탱커(철강제),3607469
벌크선(철강제),3132354
컨테이너선(철강제),10738511
가스및화학운반선,13177558
자동차운반선,1166733
기타화물선(철강제),319871
어선(철강제),...
여객선(철강제),94146
기타항해용강선,1080726
"여객선(FRP제,동력식)",...
"어선(FRP제,동력식)",85888
비철금속선(동력식),5675
선체블록,4412845
특수선박(상업및군사용제외),12385687
물에뜨는구조물,365620
철강선박재생및개조,124503
기타선박재생및개조,3475
모터보트,22872
무동력보트,9702
화물용기차,...
전동차,1031625
디젤기관차,...
"철도,궤도의유지·보수용차량",...
철도차량개조및재생,...
제동기,...
철도선로장치물,305529
"차축,차륜및부품",20617
기타철도차량전용부품,476114
동력항공기,1254302
무동력항공기,...
무인항공기,17834
항공기개조및재생,...
대륙간탄도미사일,...
항공기용엔진,...
항공기엔진부품,586982
기타항공기전용부품,2047287
전투용차량,1826819
전투용차량부품,252890
모터사이클,131694
모터사이클전용부품,41780
자전거,61289
환자용차량,25584
환자용차량부품,...
기타수동식운송장비,63072
기타수동식운송장비부품,22485
가구제조업,11604015
운송장비용의자,5243679
운송장비용의자부품,840464
매트리스,211543
매트리스지지물,59122
소파및가정용내장의자,129660
목제식탁및식탁의자,27981
목제조리대(싱크대),530406
목제싱크대상판,76602
목제상(식탁용),4019
찬장,27004
기타목제주방가구,46150
목제책상,72700
목제의자,48658
거실및서재용목제가구,389751
목제침대,453952
화장대,13254
문갑,...
장식장,56284
장롱,315939
기타침실용목제가구,18140
유아및어린이용목제가구,29477
TV및음향기기용목제캐비닛,...
신발장,89892
기타가정용목제가구,73759
사무용목제책상,216816
사무용목제의자,92892
사무용목제탁자및테이블,37342
사무용보관함,93714
목제칸막이,61689
목제상점진열대및라커,134757
기타사무및상업용목제가구,55233
학교및공공장소용가구,93070
실험및과학용가구,27615
주문형목제가구,205829
목제가구부품,99116
가정용금속제주방가구,164546
기타가정용금속가구,78468
사무용금속제책상,130612
사무용금속제의자,242972
금속제캐비닛,144860
기타사무용보관함,30916
금속제서가,44504
금속제칸막이,82393
금속제진열장및라커,254936
기타금속가구,144225
금속가구부품,111799
플라스틱제가구,138376
기타소재의가구,21093
플라스틱및기타소재의가구부품,91298
기타제품제조업,4854867
귀석및반귀석(원석을1차가공한것),11604
귀금속제의신변장신구및부품,566124
귀금속제의세공품및부품,74518
보석제제품,54288
주화,374481
금속제모조장신용품,170739
비금속제모조장신용품,21424
피아노,...
피아노부품,...
기타(guitar),20271
현악기부품,...
디지털피아노,19786
전자기타,42679
그외전기식악기,...
전자악기부품,10838
국악기,1956
관악기,12379
타악기,...
그외악기,...
기타악기의부품,28840
"체조,육상및체력단련용장비",179538
놀이터용장비,131847
낚시대,71219
낚시릴,81802
낚시바늘,24882
낚시인조찌,11162
기타낚시용구,21574
수렵용구,...
골프용품,98243
"롤러스케이트,겨울운동및수상운동용구",...
운동용공,...
운동용장갑류,...
"양궁,국궁및유사장비",24589
기타운동및경기용구,65126
사람인형,7132
동물및기타인형,64226
승용장난감,27583
조립식장난감,87142
장난감악기,...
기타장난감,28755
인형및장난감부품,7863
영상게임기,34776
기타영상게임기부품,...
기타오락용품,20844
기타오락용품의부품,...
간판및광고진열물(비전기식),411808
사인펜,27455
볼펜,53681
샤프펜,14847
기타펜,28603
연필,46539
크레용및파스텔,26919
기타필기용품,5357
기타회화용품,17630
스탬프(수동식),...
잉크리본,...
문구용칠판및화이트보드,31138
필기구의부품,21644
가발및유사제품,18152
가발제조용원사,77471
조화및모조장식품,31803
표구제품,20265
표구부속품,41213
실물설명용모형,201620
우산류,15560
지팡이,1649
우산류및지팡이부품,...
일반단추,61287
스냅단추,9790
지퍼,212387
기타파스너,10904
단추및지퍼부품,12461
담배라이터,...
담배필터,237879
양초,14880
착화탄,10002
기타연소가능물품,13240
라이타및흡연용품의부품,...
칫솔,159476
청소용비및솔,130408
개인위생용솔,187325
페인트용롤러및붓,...
산업용솔,34470
놀이공원용품,9876
머리빗,14791
머리핀및미장원용핀,23180
화장용품,84325
향수및화장품용스프레이,...
보온용및기타진공용기,16739
마네킹인형,8349
기타제품,30179
