품목별,출하금액(백만원)
진공펌프,127476
공기및기체압축기,241633
냉매압축기(차량용제외),732168
차량에어컨용압축기,466985
부품(진공펌프및압축기의것),77372
감압밸브,56954
유압및공기압전송용밸브,334663
체크밸브,147593
안전밸브,128086
"수전(급수관용밸브,수도꼭지,소화전등)",443279
볼및플러그밸브,61353
자동조절및원격조절밸브,84979
기타밸브,402178
"탭,밸브의부품",244592
볼베어링,672825
원추형롤러베어링,104151
기타롤러베어링,153289
베어링부품,77288
변속기,300088
기어및기어링,277741
체인(동력전달용),93204
플레인베어링,73733
기타기계식동력전달장치,136566
기계식동력전달장치부품,69707
공업용로,184667
소각로,87372
전기로,118153
로부속품및부품,108747
포크리프트트럭(지게차),577777
기타산업용트럭및적재기,50038
산업용트럭및적재기부품,108790
엘리베이터,921877
컨베이어,762589
에스컬레이터,164361
리프트기기,75940
주차기,165072
자동창고시스템,234598
엘리베이터및컨베이어류의부품,344361
호이스트,87065
물품취급용크레인,534860
윈치및캡스턴,10351
기타물품취급장비,93531
물품취급장비부품,117635
산업및상업용냉장고,97093
산업용냉동기,297013
냉각탑,78437
냉동，냉장쇼케이스,256924
기타냉동낭비,14632
산업용냉장및냉동장비의부품,830974
룸에어컨,1490631
패키지에어컨,1451894
차량용에어컨,662101
에어핸드링유니트,363842
온풍기,50337
자동차용히터,602221
항온항습기,98019
기타공기조화장치,407112
공기조절장치부품,818576
송풍기(산업용),407925
송풍기(산업용)부품,66075
공기청정기,312339
차량용공기청정기,58815
집진기,242968
기타기체여과기및청정기,106105
기체여과기및청정기부품,208527
정수기,399612
상하수정화장비,261397
기타액체여과기,190638
액체여과기부품,80504
열교환기,826465
증류기및가스발생기,32389
증류기및열교환기의부품,55995
산업용저울,40874
가정및상업용저울,71015
저울부품,2054
병，용기의세척기,11898
충전기(포장겸용),70295
포장기,207228
포장기및용기세척기부품,16638
자동판매기,123303
자동판매기부품,26544
소화기,76062
스프링쿨러,2522
분사기,177946
소화장비및분사기부품,65977
원심분리기,20543
산업용접시세척기,34678
기타일반목적용기계,242291
기타일반목적용기계부품,47111
레이저가공기,74819
방전가공기,40295
기타전자응용공작기계,44843
전자응용가공공작기계의부품,43366
머시닝센터,415974
전용기,118977
수치제어식선반,434980
범용선반,41430
수치제어식드릴링기,11256
범용드릴링기,...
수치제어식보링기,20267
범용보링기,...
수치제어식밀링기,46484
범용밀링기,76099
탭핑기,9502
수치제어식연삭기,6735
범용연삭기,39205
범용기어절삭기,348
형삭기및슬로팅기,...
톱기계,32863
기타공작기계,131537
금속절삭가공기계의부품,150929
액압프레스,33078
기계프레스,398739
금속절곡기,79159
금속전단기,35285
펀칭기,15745
금속단조기,2616
금속인발기,5174
나사전조기,23969
금속선가공기,118096
기타금속성형기계,106268
금속성형기계의부품,103749
아크용접기,43600
저항용접기,67146
가스용접및절단기,55020
기타용접기,56642
용접기부품,44028
수지식동력연삭기,58619
기타수지식동력공구,108253
수지식동력공구부품,9653
목공기계,68721
기타공작기계,165823
"다이,지그및공작기계부착물",237907
목공기계부품,4781
기타공작기계부품,76177
경운기,34862
농업용트랙터,325149
쟁기,10692
기타경지정리용기계,41484
농업용분무기,34288
이앙기,70434
기타재배관련기기,27850
콤바인(농업용),95366
농업용건조기,77352
기타수확관련기계,37414
사료가공기계(농업용),41817
기타축산기계,38972
기타농업용기계,30893
농업용기계부품,231804
주물주조기계,17727
금속압연기,53199
압연기롤,107438
기타금속주조및압연기부품,24003
굴삭및토공기계(건설용),1919399
건설용크레인,57720
콘크리트기계,92628
도로포장기계,108434
기초공사기계,13853
건설용트랙터,129366
기타건설용기계,392957
건설용기계부품,961012
"광물용파쇄,마쇄및선별기",139857
기타광산기계,17765
콘크리트제품제조기,38087
기타광물제조장비,...
광물처리장비부품,24476
낙농품가공기계,11737
곡물가공기계,56724
공장용음식료품제조기계,63819
상점용음식료품조리기계,173178
음식료품및담배가공기계부품,25428
가정용재봉기,...
공업용재봉기,72361
재봉기부품,36910
업소용세탁관련기기,25107
섬유염색및나염기계,70828
기타섬유마무리가공기계,195193
화학섬유및방적기계,112941
직조및편조기계,354453
가죽및신발제조기계,44831
섬유기계부속품및부품,150938
웨이퍼가공장비,395539
반도체조립장비,802348
반도체검사장비,314171
평면디스플레이제조장비,318723
기타반도체제조장비,664133
반도체제조장비부품,460333
펄프제조기계,15831
종이제조기계(초지기),74518
기타종이가공기계,97989
펄프및종이제조기계부품,24344
플라스틱사출성형기,440481
플라스틱압출성형기,117134
기타플라스틱제조기계,117707
고무가공기계,73859
고무및플라스틱가공기계부품,51151
인쇄기계,114870
제판기계,4274
제본기계,3346
기타인쇄관련기계,31566
인쇄및제본관련기계부품,154028
프레스용금형,850076
플라스틱용금형,1481452
기타금형,730602
금속제이외의주형(중자),24953
몰드베이스,398302
기타주형관련부속품,602230
산업용로봇,332082
산업용로봇부품,73698
유리공업용기계,112385
산업용범용건조기,84076
금속표면처리기,139008
권선기,35310
화학제품제조기계,42135
초음파기기,47388
전자식모의훈련기기,31012
기타산업용기계,981918
산업용기계부품,368952
군사용무기및총포탄,1444713
수렵용공기총,...
가스총,1116
경기용및수렵용총포탄,4645
기타비군사용무기，탄약통및부품,...
가정용전자레인지,999319
가정용전기밥솥,271919
전기후라이팬,44168
기타전기식조리기기,49526
전기담요및장판,152567
전기난로,46834
전기보일러,36314
전기온수기,15194
기타가정용전기식난방기기,84938
가정용전기식조리기기및난방기기의부품,366491
전기면도기,13834
전기안마기,35210
전기식헤어드라이어,25691
기타전기식이미용기구,69635
전기식이미용기구부품,7385
가정용냉장고,1685621
김치냉장고,876759
가정용세탁기,1756935
가정용선풍기,74324
가정용환풍기,24406
렌지후드,68030
가정용가습기,45043
가정용전기청소기,555847
가정용전기믹서기,72489
가정용식기세척기,56668
가정용전기식식기건조기,26432
전기비데,141974
기타가정용전기기기,154295
가정용전기기기의부품,755867
가정용기름보일러,188015
가정용가스보일러,240355
석유난로,65184
가스난로,42729
기타가정용난방기기,22542
가스레인지,230423
가스오븐레인지,132880
가정용비전기식휴대용조리기기,42525
기타비전기식가정용조리기기,46882
가정용비전기식조리및난방기기의부품,200051
컴퓨터및사무용기기제조업,14556224
중대형컴퓨터,115394
워크스테이션,...
데스크탑PC,1930238
노트북,2099187
PDA(휴대용정보단말기),256624
기타휴대용컴퓨터,...
기타컴퓨터,87948
플로피디스크드라이브,...
하드디스크드라이브,...
광디스크드라이브,...
기타기억장치,78224
자기헤드(컴퓨터용),...
기타기억장치부품,263235
키보드,22602
마우스,11689
스캐너류,23491
기타입력장치,120224
임팩트프린터(충격식),97888
레이저프린터,632209
잉크젯프린터,80803
기타비충격식프린터,67160
음극선관모니터(컴퓨터용),496604
액정모니터(컴퓨터용),2544714
기타출력장치(컴퓨터용),...
컴퓨터단말기,224681
주기판,34910
사운드카드(라디오수신용포함),9780
그래픽카드,119511
멀티미디어카드,21926
컴퓨터용모뎀카드(PC용),45235
기타컴퓨터용카드및보드,8780
PC카메라,5791
컴퓨터케이스,73998
기타컴퓨터주변기기,26245
컴퓨터주변기기전용부품(기억장치부품제외),716610
복사기,307467
복사기전용부품,308351
현금자동처리기,297612
금전등록기,61530
동전및화폐처리기,44634
표권발행기,30092
전자수첩,14467
전자계산관련기기,4171
타자기및문서처리기,...
우편물취급기기,...
문서펀칭기(사무용)및스테이플러,3896
문서및그림코팅기(사무용),59777
기타사무용기계,33748
계산관련기기의전용부품,64578
사무기기의전용부품,37282
기타전기기계및전기변환장치,26125950
"소형전동기(750watt미만,1마력이하)",1825107
"중대형직류및교류겸용전동기(750watt이상,1마력이상)",106002
"중대형교류전동기(750watt이상,1마력이상)",290781
발전기,372064
발전기세트,78601
회전위상변환기,11735
"전동기,발전기및발전기세트의부품",456950
발전및송배전용변압기,549515
특수목적용변압기,107065
산업용일반변압기,126771
전압조정기,40110
변압기부품,115182
전자부품용변성기,439836
전자유도코일및쵸크,181265
기타전자유도자,29026
페라이트코아(철심),180652
전자코일및인덕터의부품,84839
형광등용안정기,203141
형광등용안정기의부품,25237
정류기,99651
인버터,195690
통신및컴퓨터용전원장치,592302
무정전전원장치,126279
밧데리충전기,478455
핸즈프리,103400
기타정지형변환기,746105
정지형변환기의부품,175692
고압차단기(1000v이상),926594
배선용차단기(1000v미만),334260
기타저압차단기(1000v미만),101451
퓨즈,40794
스위치(전기개폐용),612635
계전기,174768
기타개폐및보호관련기기,91984
플러그(전기접속용),56087
콘센트,78495
커넥터(일반전기접속용),999969
전등용소켓,62514
기타전기접속기기,165649
전자커넥터(통신및전자기기회로용),154801
"전기회로개폐,보호및접속장치부품",297003
저압배전반(전압１０００Ｖ미만),676857
고압배전반(전압１０００Ｖ이상),406799
자동전기제어반,1083380
프로그램콘트롤러,152539
배전반부품,313816
전력선(송배전용),1324292
통신선,410909
신호및제어선,22214
절연전선(옥내외저압배선용),622477
권선(마그네틱선),627813
기타전선,218952
광섬유케이블,213838
절연코드및코드세트,412129
일차전지,130243
일차전지부품,12279
차량용납(연)축전지,592332
기타납(연)축전지,12367
알칼리축전지,860601
축전지부품,69971
백열전구,66760
할로겐전구,97085
기타필라멘트전구,35519
형광등(램프),206083
나트륨등(램프),7423
메탈할라이드등(램프),11876
수은등(램프),1014
기타방전램프,41707
기타전구및램프,101256
전구및램프부품,40556
가정용고정식조명장치,243940
가정용이동식조명기구,12817
산업용조명장치,193862
옥외용조명장치,136982
휴대용전등기구,11141
장식용조명세트,...
기타조명장치,56287
조명장치부분품,129840
전기식간판,383102
스타터모터,303818
점화플러그,46277
내연기관용발전기,73671
배전기와점화코일,38754
점화및기타목적용와이어링하네스,1332701
기타내연기관용전기장치,104242
내연기관전기장치의부품,172398
차량용조명기구,817951
차량용와이퍼및서리제거용열선,171099
차량용음향신호용기구,...
차량용조명및전기장치의부품,122290
"도난,화재및유사경보기(차량용제외)",189266
차량용도난및화재경보기,27889
기타신호장치,81095
전기경보및신호장치부품,49925
전자석및영구자석,200475
전자석및영구자석의제품,47567
자석및자석제품의부품,46356
전기애자및절연용물품,117182
탄소전극및흑연전극,...
카본부러쉬,51388
기타전기용탄소제품,72194
전기식교통통제장비,132762
전기식교통통제장비의부품,28665
신호발생기,9443
오존발생기,17875
이온정수기,13244
전기도금및전기분해용기기,8650
기타전기장비,37199
기타전기장비의부품,27833
"전자부품,영상,음향및통신장비",101099797
트랜지스터,530538
다이오드,111168
발광다이오드,306617
감광성반도체소자,311926
압전소자및수정진동자,119189
기타반도체개별소자,763832
"다이오드,트랜지스터및반도체부품",385941
DRAM,7032526
SRAM,1104037
기타반도체메모리,7057062
스탠다드로직,...
ASIC로직,683710
마이크로콤퍼넌트,285862
바이폴라IＣ,143553
기타모노리식디지털집적회로,376704
아날로그집적회로,10167
혼성집적회로,259590
극소형조립회로,554196
전자집적회로부분품,51557
컬러TV용음극선관,1543890
컬러모니터용음극선관,1676576
기타음극선관,5729
자전관,192071
기타전자관,7073
편향코일,225651
전자총,229625
새도우마스크,...
기타전자관부품,307164
인쇄회로원판,457956
인쇄회로기판,4052309
인쇄회로조립품,380796
탄탈륨축전기,87528
알미늄전해축전기,123035
세라믹유전체의고정축전기,661608
종이및플라스틱고정축전기,90367
기타고정식축전기,18006
"전자회로용가변식축전기(콘덴서,CAPACITOR)",35508
전기고압용축전기(>=0.5KW),36266
축전기부품,147319
탄소피막형고정저항기,57079
칩형고정저항기,46544
기타고정저항기,23853
권선가변저항기,10081
탄소가변저항기,9140
서미스터,46311
바리스터,21192
기타가변저항기,39218
저항기부품,39382
마그네틱스트라이프를자장한카드,47008
스마트카드,91825
TFT-LCD,12566999
기타LCD,2300250
기타평면디스플레이판넬,1410043
LCD용컬러필터,277466
LCD용백라이트유니트,1805227
기타액정표시장치부품,1674313
리드프레임,559447
표시기,250980
센서,418696
포토마스크,230679
기타전자부품,534722
일반전화기,46262
코드없는전화기세트,159480
영상전화기,19645
기타유선전화기,23555
기간통신사업용교환기,109318
사설교환기,138915
기타유선교환기,21917
페어케이블단국장치(아날로그식),44085
페어케이블중계장치(아날로그식),25934
기타페어케이블반송장치(아날로그식),...
동축케이블단국장치,10005
동축케이블중계장치,34704
기타동축케이블반송장치,19507
광전송단국장치,102873
광중계장치,90985
기타광전송장치,157291
아날로그다중화장치(FDM-주파수분할다중방식),1347
"디지털다중화장치(PCM-펄스부호변조방식,TDM-시분할다중방식)",55370
광다중화장치,47086
신호변환기,250965
기타반송기기,232551
팩시밀리,391062
라우터및게이트웨이,21518
허브및네트웍관련스위치,80251
키폰세트및시스템,312487
음성자동응답기,715
선로집선장치,9098
인터폰,251082
기타유선통신기기,85620
유선전화기부품,87872
교환기부품,34958
반송기기부품,75185
기타유선통신기기부품,147769
휴대용전화기,24519636
주파수공용통신단말기,15260
기타무선통신전화기,18096
무선호출기,35424
무전기,182066
무선통신용교환기,1077742
무선통신기지국용송수신기,208556
무선통신용중계기(릴레이),663706
안테나시스템,41732
기타무선통신시스템,627838
방송용증폭기,73169
방송용음향관련기기,33602
방송용영상관련기기,40512
케이블TV수신자용컨버터,27753
케이블TV수신자용기기,42392
위성방송수신용안테나,37075
위성방송수신기,1336134
TV송신기,10617
라디오송신기,5907
기타송신관련기기,2690
기타방송국용기기,87431
폐쇄회로카메라,443052
기타무선통신기기,319024
무선통신단말기의부품,1288102
방송국용기기의부분품,32126
기타방송및무선통신기기의부품,630833
가정용라디오,12253
차량용라디오,934359
전축,205369
음극선관칼라TV,1973040
LCDTV,679607
PDPTV,934532
기타TV,1002217
영상모니터,232854
CD플레이어,16562
레코드플레이어및턴테이블,7367
MP3Player,325317
녹음기및녹음재생기,171477
노래반주기,223079
기타음향녹음또는재생기기,11416
비디오테이프녹화재생기,481006
레이저디스크플레이어및DVD플레이어,696875
캠코더,670084
디지털카메라,515091
스피커,318086
확성기,92528
기기용앰프셋트,274838
오디오용튜너,35682
이퀄라이저,372
픽업,380142
마이크로폰과그스탠드,151736
헤드폰및이어폰,162511
TV튜너,136884
안테나,166313
기타영상및음향관련기기,385761
비디오용헤드드럼,79224
영상음향기기용자기헤드,33010
라디오및TV의전용부품,497824
음향및영상기기의전용부품,960169
"의료,정밀,광학기기및시계",5698104
의료용방사선장치,64181
산업용방사선장치,11844
방사선기타장치,23491
방사선장치의부품,7376
심전계,5623
초음파진단기,206474
전자혈압계,39992
기타전기및전자식진단용기기,33571
광선치료기,177337
환자감시장치,23700
기타전기식치료및요법기기,16929
전기·전자식진단및요법기기부품,20629
치과용기기,25876
치과기공소용기기,2318
치과및치과기공소용기기의부품,15403
보청기,9586
치과기공소의제품,105630
인공신체및정형외과용기기,50307
정형외과용기기및보청기부품,6110
치과용의자,56415
병원침대,25914
이·미용실의자,3135
기타의료용가구,12922
주사기및수혈세트,173942
살균기(의료및실험실용),24560
호흡관련의료기기,61246
기타의료용기기,191967
기타의료기기부품,46189
측량기기,24099
항해용기기,121755
리모콘,219742
측량기및항해용무선기기의부품,5262
도안및제도기구,28974
도안및제도기구의부품,...
전기량측정및검사용기기,259324
전기량측정및검사용기기의부품,53077
유량계및액면계,71469
압력계,38512
공해계측기,51817
온도계,31911
재료시험기,85913
기타물질측정및검사기기,214368
물질검사·측정및분석기구의부품,121966
기체및액체공급계기,89326
전기공급계기,74700
기타적산계기,235587
속도계및적산계기및부품,49515
온도자동조절장치(공업용제외),356539
기타자동조절기,81408
자동조절기(공업용제외)의부품,54612
"기타측정,시험,항해및정밀기기및부품",14462
공업계기,506669
공업계기의부품,61966
안경용렌즈,218015
콘택트렌즈,39657
선그라스,18712
기타안경,13783
안경테,172726
기타안경부품,28497
광섬유,...
광학렌즈,228208
광학필터,25627
기타광학요소관련품,39414
사진기,125426
투영기,11096
사진관련기기,42172
영화관련기기,22294
"사진기,영사기및관련장비의부품",48164
쌍안경및천문관측기기,8100
광학현미경,5275
기타광학기기,24786
레이저발생기기,16936
기타광학기기의부품,14183
휴대용시계,180829
벽시계및탁상시계,19022
기타시계,13783
시계부품,49077
자동차및트레일러제조업,73377413
차량용가솔린엔진,755934
차량용디젤엔진,636162
경차및중소형승용차(배기량2000cc미만),14561742
대형승용차(배기량2000cc이상),5854864
RV자동차(다목적용승용차),16137277
버스,2573705
자동차KD세트(개조및분해),2310734
기타자동차,5198
트럭,3328805
자동차차체,204132
특장차,716178
트레일러,60793
트레일러부품,16169
컨테이너(화물운송용),46144
자동차엔진용부품,4298161
자동차차체부품,5538221
현가장치및부분품(자동차부품),935126
제동장치및부분품(자동차부품),2306432
동력전달장치및부분품(자동차부품),3595934
조향장치및부분품(자동차부품),1526892
차륜및부품(자동차부품),865843
라디에이터및부품(자동차부품),399184
배기조직및부품(자동차부품),975573
안전벨트및부품(자동차부품),177217
에어백및부품(자동차부품),439804
연료탱크(자동차부품),292152
기타자동차부품,4819037
기타운송장비제조업,19293326
탱커(철강제),9564664
벌크선(철강제),1376213
컨테이너선(철강제),3098088
기타화물선(철강제),51205
어선(철강제),41002
여객선(철강제),32696
군함(철강제),285987
"여객선(FRP제,동력식)",54729
"어선(FRP제,동력식)",51610
목선(동력식),...
비철금속선(동력식),312
선체블록,1069881
특수선박(상업및군사용제외),483145
물에뜨는구조물,2083
철강선박재생및개조,183941
기타선박재생및개조,5034
모터보트,2341
무동력보트,7769
동력차(기관차및동차),...
객차(비동력식),311893
화차(비동력식),26365
"철도,궤도의유지·보수용차량",10559
철도차량개조및재생,...
철도차량전용부품,204549
철도선로장치물,37940
동력항공기(헬리콥터포함),180263
항공기용엔진,...
항공기엔진부품,182513
기타항공기전용부품,924567
모터사이클,212373
모터사이클전용부품,106378
자전거,20476
자전거전용부품,4093
휠체어(신체장애자용),8402
휠체어부품,3755
기타수동식운송장비,39353
기타수동식운송장비부품,1999
가구및기타제품제조업,9910978
운송장비용의자,1444879
운송장비용의자부품,160209
매트리스,68274
매트리스지지물,12059
소파및가정용내장의자,184985
목제식탁및식탁의자,43440
목제조리대(싱크대),380151
목제싱크대상판,23110
목제상(식탁용),17856
기타목제주방가구,73237
나전칠기제의가구,3128
거실및서재용목재가구,584260
목제침대,270256
기타침실용목재가구,629035
유아및어린이용목재가구,5253
TV및음향기기용목재캐비닛,44051
등나무제가구,1642
기타가정용목재가구,103183
사무용목재책상,230063
사무용목재의자,108360
사무용목재탁자및테이블,22298
사무용보관함,77353
목재칸막이,53293
목재상점진열대및라커,37966
기타사무및상업용목재가구,66504
학교및공공장소용가구,108725
실험및과학용가구,24784
주문형목재가구,89479
목재가구부품,217730
가정용금속제주방가구,73678
기타가정용금속가구,52291
사무용금속제책상,16157
사무용금속제의자,107411
사무용보관함,58445
금속제서가,11046
금속제칸막이,41294
금속제진열장및라커,64210
기타금속가구,48569
금속가구부품,163311
플라스틱제가구,63915
기타소재의가구,35973
플라스틱및기타소재의가구부품,48389
귀석및반귀석(원석을1차가공한것),7824
귀금속제의신변장신구및부품,435581
귀금속제의세공품및부품,26329
보석제제품,18054
주화,114813
피아노,133966
피아노부품,13855
바이올린,5809
기타(guitar),39163
그외현악기,12917
현악기부품,22626
전자오르간,...
디지털피아노,11065
전자키보드및신디사이저,...
전자기타,92730
그외전기식악기,5950
전자악기부품,32332
국악기,5302
국악기부품,...
오르간,...
아코디언및하모니카,2036
관악기,35391
타악기,7004
그외악기,5747
위악기의부품,25947
"체조,육상및체력단련용장비",95994
놀이터용장비,25109
낚시대,86716
낚시릴,44809
낚시바늘,29776
낚시인조찌,5216
기타낚시용구,69321
골프채,25325
골프공,31520
기타골프용품,9993
롤러스케이트,12390
스키및스키용품(겨울용),...
스케이트(빙상용),...
"수상스키,서프보드및수상운동용구",...
운동용공,7872
라켓,...
운동용장갑류,20286
"양궁,국궁및유사장비",15420
기타운동및경기용구,36048
사람인형,1162
동물및기타인형,78501
인형액세사리및부품,1441
승용장난감,65072
기타장난감,192266
장난감부품,9763
아케이드게임기,28106
텔레비전게임기,3793
영상게임기부품,46310
기타오락용품,13822
기타오락용품의부품,...
간판및광고진열물(비전기식),260282
사인펜,2702
프러스펜,7846
형광펜,7553
컴퓨터용펜,10763
볼펜,133757
샤프펜,13128
기타펜,8382
연필,17629
미술용필기구,37480
분필,...
붓(회화용및필기용),3202
칠판및필기용보드,30722
기타회화용품,9409
스탬프(수동식),8806
잉크리본,9073
연필심,6430
볼펜심,6891
필기구의기타부품,7862
금속제모조장신용품,257479
비금속제모조장신용품,36729
가발,25236
"가눈썹,가수염및유사물품",2505
가발제조용원사,14191
조화및인조나무,5589
동물성의조각재료및관련장식제품,2618
표구제품,7901
표구부속품,12445
실물설명용모형,104625
놀이공원용품,1714
축제용품,10632
우산류,21358
우산류및지팡이부품,2065
일반단추,81753
스냅단추,15317
지퍼,193997
기타파스너,27225
단추및지퍼부품,20213
담배라이터,15098
담배필터,119137
양초,8138
성냥,1167
휴대용연료,70504
라이타및흡연용품의부품,28895
칫솔,62766
청소용비및솔,62322
개인위생용솔,87031
페인트용롤러및붓,3623
산업용솔,17300
머리빗,11914
머리핀및미장원용핀,21613
화장용분첩및패드,22792
향수및화장품용스프레이,929
보온용및기타진공용기,28168
마네킹인형,8407
기타제품,11812
재생용가공원료생산업,1004152
철재생재료,526500
귀금속재생재료,29783
비철금속재생재료,131025
폐섬유재생재료,17734
폐종이재생재료,48741
폐플라스틱재생재료,137368
폐고무재생재료,10860
기타재생원료,102141
