"품목분류별 사업체수，생산액，출하 및 연말재고액(10명이상, 2012년)"

"C행정구역별","행정구역별","C품목별","품목별","시점","사업체수 (개)","생산액 (백만원)","출하금액 (백만원)","완제품 연말재고액 (백만원)"
'00,"전  국",'C25130100,"  원자로",2012,1.0000,...,...,...
'00,"전  국",'C25130201,"  수관보일러",2012,11.0000,1058258.0000,1057635.0000,660.0000
'00,"전  국",'C25130202,"  연관보일러",2012,9.0000,67524.0000,67692.0000,969.0000
'00,"전  국",'C25130203,"  기타 산업용 보일러",2012,17.0000,5857067.0000,5857588.0000,1288.0000
'00,"전  국",'C25130209,"  보일러 부속품 및 부품",2012,27.0000,70032.0000,72080.0000,2806.0000
'00,"전  국",'C25130900,"  원자로의 부품",2012,7.0000,24494.0000,21451.0000,3628.0000
'00,"전  국",'C25200100,"  군사용 무기 및 부품",2012,61.0000,2846847.0000,2856905.0000,158625.0000
'00,"전  국",'C25200201,"  비군사용 총기류",2012,2.0000,...,...,...
'00,"전  국",'C25200202,"  가스총",2012,1.0000,...,...,...
'00,"전  국",'C25200209,"  기타 비군사용 무기 및 부품",2012,6.0000,124844.0000,123313.0000,2540.0000
'00,"전  국",'C25911100,"  분말야금제품",2012,33.0000,330146.0000,326596.0000,26341.0000
'00,"전  국",'C25912101,"  보통강 단조물",2012,43.0000,1654879.0000,1665382.0000,56979.0000
'00,"전  국",'C25912102,"  특수강 단조물",2012,35.0000,821414.0000,826435.0000,52391.0000
'00,"전  국",'C25912109,"  기타 철강 단조물",2012,36.0000,599253.0000,600859.0000,35590.0000
'00,"전  국",'C25912201,"  스테인리스 단조물",2012,16.0000,84434.0000,85315.0000,2535.0000
'00,"전  국",'C25912202,"  알루미늄단조물",2012,18.0000,101214.0000,101702.0000,7434.0000
'00,"전  국",'C25912203,"  동단조물",2012,8.0000,32314.0000,32432.0000,586.0000
'00,"전  국",'C25912209,"  기타 비철금속 단조물",2012,8.0000,28104.0000,27595.0000,1130.0000
'00,"전  국",'C25913101,"  자동차용 프레스 가공품",2012,443.0000,4042214.0000,3990943.0000,135162.0000
'00,"전  국",'C25913102,"  가정용 압형제품(알루미늄제)",2012,15.0000,95941.0000,94485.0000,3381.0000
'00,"전  국",'C25913103,"  가정용 압형제품(스테인레스제)",2012,31.0000,315794.0000,315113.0000,5468.0000
'00,"전  국",'C25913105,"  기타 프레스 가공품",2012,411.0000,2803528.0000,2795417.0000,80440.0000
'00,"전  국",'C25921100,"  금속 열처리 제품",2012,107.0000,704177.0000,696470.0000,23857.0000
'00,"전  국",'C25924100,"  절삭가공",2012,1060.0000,4824027.0000,4814981.0000,124767.0000
'00,"전  국",'C25929100,"  기타 금속처리 제품",2012,203.0000,886533.0000,887577.0000,26602.0000
'00,"전  국",'C25931101,"  금속제 식탁용품(식기제외)",2012,14.0000,25471.0000,25605.0000,903.0000
'00,"전  국",'C25931102,"  칼 및 칼날(식탁용 나이프 제외)",2012,17.0000,47982.0000,48192.0000,3165.0000
'00,"전  국",'C25931103,"  면도기 및 면도날",2012,3.0000,121535.0000,123123.0000,7523.0000
'00,"전  국",'C25931104,"  가위",2012,13.0000,25254.0000,25120.0000,1442.0000
'00,"전  국",'C25931105,"  손톱 및 발톱 깍이",2012,14.0000,75342.0000,74126.0000,8293.0000
'00,"전  국",'C25932101,"  건물용 철물",2012,70.0000,328991.0000,329413.0000,16216.0000
'00,"전  국",'C25932102,"  가구용 철물",2012,42.0000,185831.0000,183151.0000,11425.0000
'00,"전  국",'C25932103,"  자동차용 철물",2012,147.0000,1119383.0000,1117553.0000,27519.0000
'00,"전  국",'C25932104,"  디지털 도어록",2012,32.0000,215814.0000,213008.0000,13801.0000
'00,"전  국",'C25932105,"  자물쇠, 열쇠 및 관련 부품(자동차용 제외)",2012,12.0000,21430.0000,21908.0000,2076.0000
'00,"전  국",'C25932106,"  캐스터(소형바퀴)",2012,19.0000,114456.0000,114219.0000,3770.0000
'00,"전  국",'C25932107,"  가방 부착용 철물",2012,9.0000,27279.0000,27286.0000,188.0000
'00,"전  국",'C25932108,"  커튼 및 블라인드 부품",2012,5.0000,8863.0000,8826.0000,295.0000
'00,"전  국",'C25932109,"  기타 일반철물",2012,70.0000,194199.0000,193536.0000,6183.0000
'00,"전  국",'C25933102,"  드라이버",2012,2.0000,...,...,...
'00,"전  국",'C25933103,"  스패너 및 렌치",2012,3.0000,5840.0000,5770.0000,533.0000
'00,"전  국",'C25933104,"  기타 작업용 수공구",2012,11.0000,62551.0000,61913.0000,1934.0000
'00,"전  국",'C25933105,"  농업용 수공구",2012,2.0000,...,...,...
'00,"전  국",'C25933106,"  드릴",2012,15.0000,42999.0000,43151.0000,4255.0000
'00,"전  국",'C25933107,"  햄머",2012,2.0000,...,...,...
'00,"전  국",'C25933109,"  기타 수공구",2012,22.0000,47595.0000,47039.0000,3568.0000
'00,"전  국",'C25934101,"  톱(수동식)",2012,8.0000,18843.0000,18448.0000,817.0000
'00,"전  국",'C25934102,"  톱날",2012,29.0000,77069.0000,76764.0000,4580.0000
'00,"전  국",'C25934201,"  공작기계용 절삭공구",2012,151.0000,1943044.0000,1878237.0000,213887.0000
'00,"전  국",'C25934209,"  기타 공작기계용 부속물",2012,36.0000,87958.0000,88024.0000,2442.0000
'00,"전  국",'C25941100,"  쇠못",2012,21.0000,119039.0000,118437.0000,5702.0000
'00,"전  국",'C25941201,"  나사못(금속제)",2012,57.0000,409892.0000,408944.0000,26413.0000
'00,"전  국",'C25941202,"  볼트 및 너트(금속제)",2012,355.0000,3298066.0000,3281298.0000,185903.0000
'00,"전  국",'C25941203,"  리베트(금속제)",2012,13.0000,117697.0000,118465.0000,3292.0000
'00,"전  국",'C25941204,"  와셔(금속제)",2012,28.0000,109609.0000,109365.0000,2666.0000
'00,"전  국",'C25941209,"  기타 금속파스너",2012,16.0000,58283.0000,58415.0000,2629.0000
'00,"전  국",'C25942101,"  코일스프링",2012,57.0000,408654.0000,408102.0000,13638.0000
'00,"전  국",'C25942102,"  잎(판상)스프링",2012,9.0000,128314.0000,127420.0000,4414.0000
'00,"전  국",'C25942109,"  기타 금속스프링",2012,51.0000,353599.0000,352354.0000,11496.0000
'00,"전  국",'C25943101,"  철망",2012,111.0000,513034.0000,510487.0000,21874.0000
'00,"전  국",'C25943102,"  와이어로프",2012,39.0000,622365.0000,630819.0000,31855.0000
'00,"전  국",'C25943103,"  체인(동력전달용 제외)",2012,11.0000,65628.0000,64656.0000,3064.0000
'00,"전  국",'C25943109,"  기타 철선조립제품",2012,25.0000,63776.0000,62587.0000,4849.0000
'00,"전  국",'C25991101,"  스틸캔(음식료품용)",2012,27.0000,532236.0000,531834.0000,27153.0000
'00,"전  국",'C25991102,"  알루미늄캔(음식료품용)",2012,14.0000,552294.0000,549441.0000,29189.0000
'00,"전  국",'C25991103,"  에어로졸캔",2012,11.0000,289906.0000,290534.0000,4837.0000
'00,"전  국",'C25991201,"  드럼통",2012,51.0000,567663.0000,567114.0000,5507.0000
'00,"전  국",'C25991202,"  금속 튜브용기",2012,18.0000,99203.0000,99681.0000,2354.0000
'00,"전  국",'C25991209,"  기타 금속포장용기",2012,161.0000,629615.0000,630573.0000,10069.0000
'00,"전  국",'C25991300,"  병마개",2012,21.0000,237154.0000,235342.0000,11448.0000
'00,"전  국",'C25992100,"  금고",2012,12.0000,103282.0000,103316.0000,1581.0000
'00,"전  국",'C25993101,"  알루미늄제 주방 및 식탁용품",2012,78.0000,614205.0000,609169.0000,30971.0000
'00,"전  국",'C25993102,"  스텐레스 주방 및 식탁용품",2012,67.0000,167264.0000,166916.0000,12025.0000
'00,"전  국",'C25993103,"  법랑제 주방 및 식탁용품",2012,3.0000,5214.0000,5275.0000,711.0000
'00,"전  국",'C25993109,"  기타 금속제 주방 및 식탁용품",2012,12.0000,22209.0000,22159.0000,886.0000
'00,"전  국",'C25994101,"  싱크상판",2012,25.0000,115195.0000,114435.0000,9719.0000
'00,"전  국",'C25994109,"  기타 금속 위생용품",2012,23.0000,100511.0000,99909.0000,4949.0000
'00,"전  국",'C25995100,"  금속표시판",2012,49.0000,119915.0000,120543.0000,4478.0000
'00,"전  국",'C25999101,"  금속제 액자틀",2012,3.0000,5518.0000,5503.0000,211.0000
'00,"전  국",'C25999109,"  기타 금속제 장식용품",2012,41.0000,177131.0000,177019.0000,5090.0000
'00,"전  국",'C25999201,"  용접봉",2012,32.0000,1273203.0000,1267820.0000,81107.0000
'00,"전  국",'C25999202,"  금속 사다리 및 부품",2012,12.0000,36806.0000,37487.0000,1831.0000
'00,"전  국",'C25999203,"  선박용 프로펠러, 날 및 닻",2012,17.0000,184259.0000,187083.0000,11446.0000
'00,"전  국",'C25999204,"  금속제 파킹 및 가스켓",2012,36.0000,176577.0000,176072.0000,6520.0000
'00,"전  국",'C25999209,"  기타 조립금속제품",2012,39.0000,113269.0000,112358.0000,6534.0000
'00,"전  국",'C25999300,"  금속제 영구자석 제조",2012,7.0000,150158.0000,150273.0000,12983.0000
'00,"전  국",'C25999400,"  바늘",2012,12.0000,72560.0000,70122.0000,13080.0000
'00,"전  국",'C25999500,"  기타 분류안된 금속가공제품",2012,28.0000,256827.0000,256028.0000,6088.0000
'00,"전  국",'C26," 전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2012,3734.0000,248323831.0000,247781422.0000,5648883.0000
'00,"전  국",'C26110111,"  D RAM",2012,4.0000,25474629.0000,25133997.0000,1452596.0000
'00,"전  국",'C26110112,"  S RAM",2012,3.0000,39555.0000,37503.0000,10240.0000
'00,"전  국",'C26110113,"  Flash 메모리 (모듈포함)",2012,14.0000,6510758.0000,6380234.0000,323323.0000
'00,"전  국",'C26110119,"  기타 반도체 메모리",2012,22.0000,5330249.0000,5331698.0000,29437.0000
'00,"전  국",'C26110121,"  스탠다드로직",2012,4.0000,8079612.0000,8042794.0000,569127.0000
'00,"전  국",'C26110122,"  ASIC 로직",2012,13.0000,2294494.0000,2288915.0000,11492.0000
'00,"전  국",'C26110191,"  마이크로 콤퍼넌트",2012,11.0000,305596.0000,301615.0000,12244.0000
'00,"전  국",'C26110192,"  바이폴라 IＣ",2012,6.0000,256542.0000,257877.0000,6320.0000
'00,"전  국",'C26110199,"  기타 모노리식 디지털 집적회로",2012,4.0000,734767.0000,732491.0000,5330.0000
'00,"전  국",'C26110201,"  아날로그 집적회로",2012,3.0000,82217.0000,81803.0000,3261.0000
'00,"전  국",'C26110202,"  하이브리드 집적회로",2012,5.0000,19320.0000,18889.0000,1896.0000
'00,"전  국",'C26110203,"  기타 혼성 집적회로",2012,4.0000,101690.0000,103926.0000,3249.0000
'00,"전  국",'C26110300,"  극소형 조립회로",2012,8.0000,2287055.0000,2278416.0000,29076.0000
'00,"전  국",'C26110400,"  CMOS이미지센서",2012,3.0000,154331.0000,153379.0000,2388.0000
'00,"전  국",'C26110500,"  DDI",2012,7.0000,628757.0000,630023.0000,6352.0000
'00,"전  국",'C26110900,"  전자집적회로 부분품",2012,31.0000,1312319.0000,1304728.0000,54639.0000
'00,"전  국",'C26120101,"  트랜지스터",2012,13.0000,428589.0000,422953.0000,19359.0000
'00,"전  국",'C26120102,"  다이오드",2012,16.0000,313840.0000,280379.0000,42790.0000
'00,"전  국",'C26120103,"  LED(패키징)",2012,58.0000,3950063.0000,3911325.0000,121820.0000
'00,"전  국",'C26120104,"  감광성 반도체소자",2012,17.0000,579076.0000,575105.0000,20551.0000
'00,"전  국",'C26120105,"  압전소자",2012,2.0000,...,...,...
'00,"전  국",'C26120106,"  수정진동자",2012,10.0000,58255.0000,58013.0000,1393.0000
'00,"전  국",'C26120107,"  반도체웨이퍼",2012,25.0000,1442802.0000,1440542.0000,88019.0000
'00,"전  국",'C26120108,"  LED 에피칩",2012,8.0000,36057.0000,35934.0000,4750.0000
'00,"전  국",'C26120109,"  기타 반도체개별소자",2012,18.0000,186865.0000,188196.0000,8983.0000
'00,"전  국",'C26120111,"  태양광웨이퍼",2012,3.0000,63217.0000,65114.0000,10030.0000
'00,"전  국",'C26120200,"  태양전지",2012,6.0000,687763.0000,705599.0000,31524.0000
'00,"전  국",'C26120900,"  다이오드, 트랜지스터 및 반도체 부품",2012,79.0000,1218414.0000,1219801.0000,35986.0000
'00,"전  국",'C26211101,"  노트북용LCD",2012,8.0000,8084600.0000,8080777.0000,111141.0000
'00,"전  국",'C26211102,"  TV용 LCD",2012,14.0000,31388910.0000,31430490.0000,295280.0000
'00,"전  국",'C26211103,"  모니터용 LCD",2012,15.0000,9546352.0000,9583622.0000,65966.0000
'00,"전  국",'C26211109,"  기타 LCD",2012,19.0000,5967529.0000,5999699.0000,48468.0000
'00,"전  국",'C26211901,"  LCD용 컬러 필터",2012,6.0000,723294.0000,719233.0000,29055.0000
'00,"전  국",'C26211902,"  LCD용 백라이트 유니트(BLU)",2012,35.0000,2886620.0000,2905851.0000,30468.0000
'00,"전  국",'C26211904,"  진공형광관",2012,1.0000,...,...,...
'00,"전  국",'C26211907,"  LCD편광필름",2012,20.0000,5993092.0000,6047089.0000,72885.0000
'00,"전  국",'C26211909,"  기타 액정표시장치 부품",2012,80.0000,2323110.0000,2321462.0000,49960.0000
'00,"전  국",'C26219101,"  PDP",2012,8.0000,2692316.0000,2699586.0000,79148.0000
'00,"전  국",'C26219102,"  OLED",2012,8.0000,6626375.0000,6627766.0000,74095.0000
'00,"전  국",'C26219103,"  터치스크린 패널",2012,10.0000,737467.0000,735524.0000,15348.0000
'00,"전  국",'C26219109,"  기타 평판디스플레이 판넬",2012,4.0000,10702.0000,10713.0000,375.0000
'00,"전  국",'C26219900,"  기타 평판디스플레이 부품",2012,27.0000,342521.0000,343889.0000,5644.0000
'00,"전  국",'C26221101,"  페놀동박적층판",2012,25.0000,413796.0000,415677.0000,8869.0000
'00,"전  국",'C26221102,"  에폭시동박적층판",2012,15.0000,819891.0000,826702.0000,21057.0000
'00,"전  국",'C26221103,"  기타 인쇄회로원판",2012,46.0000,946285.0000,936260.0000,34116.0000
'00,"전  국",'C26221104,"  페놀인쇄회로기판",2012,13.0000,540872.0000,543918.0000,13824.0000
'00,"전  국",'C26221105,"  에폭시인쇄회로기판",2012,76.0000,3931263.0000,3927245.0000,126682.0000
'00,"전  국",'C26221106,"  기타 인쇄회로기판",2012,158.0000,4094371.0000,4080030.0000,104260.0000
'00,"전  국",'C26222100,"  전자부품 실장기판",2012,200.0000,2555053.0000,2554906.0000,56194.0000
'00,"전  국",'C26291101,"  컬러TV용 음극선관",2012,1.0000,...,...,...
'00,"전  국",'C26291102,"  컬러모니터용 음극선관",2012,1.0000,...,...,...
'00,"전  국",'C26291801,"  자전관",2012,3.0000,20255.0000,19939.0000,591.0000
'00,"전  국",'C26291809,"  기타전자관",2012,4.0000,7524.0000,7393.0000,181.0000
'00,"전  국",'C26291901,"  PCM(색순도집속장치)",2012,1.0000,...,...,...
'00,"전  국",'C26291909,"  기타 전자관 부품",2012,11.0000,61746.0000,61643.0000,1536.0000
'00,"전  국",'C26292101,"  탄탈륨 축전기",2012,1.0000,...,...,...
'00,"전  국",'C26292102,"  알미늄 전해축전기",2012,5.0000,293063.0000,295286.0000,9581.0000
'00,"전  국",'C26292103,"  세라믹 유전체의 고정축전기",2012,15.0000,960909.0000,944071.0000,27843.0000
'00,"전  국",'C26292104,"  종이 및 플라스틱 고정축전기",2012,5.0000,50406.0000,50947.0000,2064.0000
'00,"전  국",'C26292109,"  기타 고정식축전기",2012,3.0000,21577.0000,21515.0000,2014.0000
'00,"전  국",'C26292200,"  전자회로용 가변식 축전기",2012,7.0000,28846.0000,28720.0000,3345.0000
'00,"전  국",'C26292300,"  전기고압용 축전기(>=0.5KW)",2012,10.0000,76567.0000,76650.0000,1945.0000
'00,"전  국",'C26292900,"  축전기 부품",2012,15.0000,229469.0000,229544.0000,14210.0000
'00,"전  국",'C26293101,"  탄소피막형 고정저항기",2012,8.0000,60026.0000,59996.0000,4442.0000
'00,"전  국",'C26293102,"  칩형 고정저항기",2012,6.0000,56452.0000,59531.0000,776.0000
'00,"전  국",'C26293109,"  기타 고정저항기",2012,3.0000,4887.0000,4878.0000,195.0000
'00,"전  국",'C26293201,"  탄소 가변저항기",2012,2.0000,...,...,...
'00,"전  국",'C26293202,"  서미스터",2012,5.0000,30188.0000,30267.0000,3478.0000
'00,"전  국",'C26293203,"  바리스터",2012,7.0000,110435.0000,108654.0000,10231.0000
'00,"전  국",'C26293209,"  기타 가변저항기",2012,2.0000,...,...,...
'00,"전  국",'C26293900,"  저항기 부품",2012,4.0000,5194.0000,5150.0000,595.0000
'00,"전  국",'C26294101,"  마그네틱 스트라이프를 자장한 카드",2012,10.0000,43077.0000,42830.0000,1025.0000
'00,"전  국",'C26294102,"  스마트 카드",2012,23.0000,325106.0000,322719.0000,8024.0000
'00,"전  국",'C26295101,"  전자부품용 변성기",2012,41.0000,857080.0000,858394.0000,14963.0000
'00,"전  국",'C26295102,"  전자유도 코일 및 쵸크",2012,25.0000,339753.0000,337567.0000,19202.0000
'00,"전  국",'C26295109,"  기타 전자유도자",2012,14.0000,120531.0000,119395.0000,6862.0000
'00,"전  국",'C26295900,"  전자코일 및 인덕터의 부품",2012,10.0000,33831.0000,34271.0000,2336.0000
'00,"전  국",'C26296102,"  멀티미디어카드",2012,3.0000,227510.0000,226626.0000,3943.0000
'00,"전  국",'C26296103,"  컴퓨터용 모뎀카드(PC용)",2012,1.0000,...,...,...
'00,"전  국",'C26296109,"  기타 전자접속 카드",2012,4.0000,15612.0000,15885.0000,688.0000
'00,"전  국",'C26299101,"  리드프레임",2012,41.0000,1116365.0000,1116691.0000,16586.0000
'00,"전  국",'C26299102,"  표시기",2012,47.0000,285529.0000,284584.0000,7090.0000
'00,"전  국",'C26299103,"  센서",2012,110.0000,460773.0000,456813.0000,22213.0000
'00,"전  국",'C26299104,"  자동차용 센서",2012,30.0000,898696.0000,891437.0000,24939.0000
'00,"전  국",'C26299105,"  편향코일",2012,1.0000,...,...,...
'00,"전  국",'C26299106,"  전자총",2012,2.0000,...,...,...
'00,"전  국",'C26299108,"  포토마스크",2012,11.0000,500556.0000,501388.0000,10092.0000
'00,"전  국",'C26299109,"  기타 전자 부품",2012,101.0000,839595.0000,836332.0000,17930.0000
'00,"전  국",'C26310100,"  중대형 컴퓨터",2012,7.0000,81653.0000,81835.0000,3611.0000
'00,"전  국",'C26310201,"  데스크탑 PC",2012,14.0000,464858.0000,488702.0000,14856.0000
'00,"전  국",'C26310202,"  노트북",2012,4.0000,17943.0000,17968.0000,1183.0000
'00,"전  국",'C26310203,"  PDA(휴대용 정보단말기)",2012,11.0000,155775.0000,147021.0000,16649.0000
'00,"전  국",'C26310209,"  기타 휴대용 컴퓨터",2012,2.0000,...,...,...
'00,"전  국",'C26310800,"  기타 컴퓨터",2012,26.0000,543009.0000,540282.0000,18288.0000
'00,"전  국",'C26321102,"  하드디스크 드라이브",2012,6.0000,83927.0000,84326.0000,847.0000
'00,"전  국",'C26321105,"  휴대용 저장장치",2012,18.0000,153606.0000,154016.0000,8123.0000
'00,"전  국",'C26321106,"  SSD(solid state drive)",2012,2.0000,...,...,...
'00,"전  국",'C26321109,"  기타 기억장치",2012,4.0000,12404.0000,12403.0000,3.0000
'00,"전  국",'C26321909,"  기억장치 부품",2012,8.0000,48524.0000,48707.0000,4341.0000
'00,"전  국",'C26322101,"  음극선관 모니터(컴퓨터용)",2012,1.0000,...,...,...
'00,"전  국",'C26322102,"  액정 모니터( 컴퓨터용)",2012,39.0000,1475094.0000,1417364.0000,91976.0000
'00,"전  국",'C26323101,"  임팩트 프린터(충격식)",2012,9.0000,51317.0000,51371.0000,1143.0000
'00,"전  국",'C26323102,"  레이저 프린터",2012,2.0000,...,...,...
'00,"전  국",'C26323103,"  잉크젯 프린터",2012,13.0000,317711.0000,320974.0000,3637.0000
'00,"전  국",'C26323109,"  기타 비충격식 프린터",2012,3.0000,5680.0000,5662.0000,34.0000
'00,"전  국",'C26323900,"  컴퓨터 프린터 부품",2012,22.0000,79717.0000,79593.0000,5043.0000
'00,"전  국",'C26329101,"  키보드",2012,7.0000,53481.0000,53469.0000,2875.0000
'00,"전  국",'C26329102,"  마우스",2012,1.0000,...,...,...
'00,"전  국",'C26329103,"  스캐너류",2012,13.0000,55391.0000,54365.0000,3009.0000
'00,"전  국",'C26329109,"  기타 입력장치",2012,37.0000,192636.0000,191852.0000,12886.0000
'00,"전  국",'C26329200,"  기타 출력장치(컴퓨터용)",2012,2.0000,...,...,...
'00,"전  국",'C26329300,"  컴퓨터 단말기",2012,9.0000,27699.0000,27552.0000,584.0000
'00,"전  국",'C26329400,"  주기판",2012,7.0000,24309.0000,24607.0000,904.0000
'00,"전  국",'C26329502,"  컴퓨터 케이스",2012,12.0000,41376.0000,41197.0000,826.0000
'00,"전  국",'C26329503,"  기타 컴퓨터용 보드",2012,6.0000,5669.0000,5650.0000,86.0000
'00,"전  국",'C26329509,"  기타 컴퓨터 주변기기",2012,12.0000,72456.0000,71621.0000,2196.0000
'00,"전  국",'C26329900,"  컴퓨터주변기기 전용부품(기억장치부품제외)",2012,37.0000,778735.0000,772128.0000,27330.0000
'00,"전  국",'C26410101,"  일반 전화기",2012,7.0000,26614.0000,26547.0000,1341.0000
'00,"전  국",'C26410102,"  코드없는 전화기세트",2012,6.0000,49397.0000,48907.0000,2470.0000
'00,"전  국",'C26410103,"  영상 전화기",2012,5.0000,11756.0000,11735.0000,323.0000
'00,"전  국",'C26410109,"  기타 유선전화기",2012,9.0000,109216.0000,109533.0000,5095.0000
'00,"전  국",'C26410201,"  기간통신사업용 교환기",2012,5.0000,45027.0000,44397.0000,886.0000
'00,"전  국",'C26410202,"  사설 교환기",2012,5.0000,58019.0000,66008.0000,2631.0000
'00,"전  국",'C26410209,"  기타 유선 교환기",2012,1.0000,...,...,...
'00,"전  국",'C26410301,"  반송장치(아날로그식)",2012,4.0000,8322.0000,8171.0000,356.0000
'00,"전  국",'C26410302,"  반송장치(디지털)",2012,12.0000,359842.0000,384963.0000,82909.0000
'00,"전  국",'C26410304,"  디지털 다중화장치",2012,10.0000,29876.0000,28440.0000,2790.0000
'00,"전  국",'C26410305,"  신호변환기",2012,18.0000,95404.0000,94466.0000,6849.0000
'00,"전  국",'C26410306,"  광전송 장비(다중계기, 분배기)",2012,43.0000,453230.0000,456344.0000,45102.0000
'00,"전  국",'C26410400,"  중앙통제실 송신용 칩입 및 화재경보 시스템 제조",2012,10.0000,37647.0000,37427.0000,2308.0000
'00,"전  국",'C26410801,"  팩시밀리",2012,1.0000,...,...,...
'00,"전  국",'C26410802,"  라우터 및 게이트웨이",2012,5.0000,27371.0000,27471.0000,681.0000
'00,"전  국",'C26410803,"  허브 및 네트웍관련 스위치",2012,4.0000,9688.0000,9569.0000,333.0000
'00,"전  국",'C26410804,"  키폰세트 및 시스템",2012,3.0000,32824.0000,33191.0000,790.0000
'00,"전  국",'C26410805,"  음성자동응답기",2012,2.0000,...,...,...
'00,"전  국",'C26410806,"  선로집선 장치",2012,1.0000,...,...,...
'00,"전  국",'C26410807,"  비디오도어폰",2012,9.0000,94133.0000,94232.0000,8306.0000
'00,"전  국",'C26410808,"  인터폰",2012,7.0000,34645.0000,34355.0000,2627.0000
'00,"전  국",'C26410809,"  홈네트워크 장비",2012,11.0000,178019.0000,177715.0000,10084.0000
'00,"전  국",'C26410810,"  기타 유선통신기기",2012,12.0000,40216.0000,40634.0000,954.0000
'00,"전  국",'C26410901,"  유선 전화기 부품",2012,5.0000,7305.0000,7027.0000,605.0000
'00,"전  국",'C26410902,"  교환기 부품",2012,5.0000,14684.0000,14803.0000,506.0000
'00,"전  국",'C26410903,"  반송기기 부품",2012,6.0000,38775.0000,35901.0000,3965.0000
'00,"전  국",'C26410904,"  광통신기기 부품",2012,66.0000,419146.0000,408123.0000,33275.0000
'00,"전  국",'C26410909,"  기타 유선 통신기기 부품",2012,26.0000,62092.0000,61920.0000,1795.0000
'00,"전  국",'C26421101,"  방송용 증폭기",2012,13.0000,65904.0000,64414.0000,3890.0000
'00,"전  국",'C26421102,"  방송용 음향관련 기기",2012,14.0000,123687.0000,122790.0000,7326.0000
'00,"전  국",'C26421103,"  방송용 영상관련 기기",2012,12.0000,27699.0000,27297.0000,1858.0000
'00,"전  국",'C26421104,"  케이블TV 수신자용 컨버터",2012,4.0000,19349.0000,19097.0000,536.0000
'00,"전  국",'C26421105,"  케이블TV 수신자용 기기",2012,3.0000,9499.0000,10108.0000,784.0000
'00,"전  국",'C26421106,"  위성방송 수신용 안테나",2012,5.0000,42817.0000,42300.0000,2405.0000
'00,"전  국",'C26421107,"  위성방송 수신기",2012,34.0000,1890119.0000,1895731.0000,28867.0000
'00,"전  국",'C26421201,"  지상파방송 송수신기",2012,2.0000,...,...,...
'00,"전  국",'C26421202,"  유선방송 송수신기",2012,1.0000,...,...,...
'00,"전  국",'C26421203,"  기타 TV송수신기",2012,1.0000,...,...,...
'00,"전  국",'C26421204,"  라디오송신기",2012,2.0000,...,...,...
'00,"전  국",'C26421205,"  전송하는 중계기를 말함",2012,7.0000,64109.0000,65006.0000,856.0000
'00,"전  국",'C26421206,"  기타 송신관련 기기",2012,3.0000,7340.0000,7339.0000,85.0000
'00,"전  국",'C26421300,"  폐쇄회로 카메라",2012,173.0000,1437030.0000,1431098.0000,54682.0000
'00,"전  국",'C26421800,"  기타 방송국용 기기",2012,10.0000,21977.0000,21901.0000,1533.0000
'00,"전  국",'C26421900,"  방송국용 기기의 부분품",2012,23.0000,67276.0000,67724.0000,4784.0000
'00,"전  국",'C26422101,"  휴대용 전화기",2012,5.0000,45043938.0000,45031892.0000,131126.0000
'00,"전  국",'C26422800,"  휴대용전화기 KD세트",2012,2.0000,...,...,...
'00,"전  국",'C26422901,"  휴대폰용 카메라모듈",2012,29.0000,1348525.0000,1311802.0000,82934.0000
'00,"전  국",'C26422909,"  기타 휴대용 전화기 부품",2012,219.0000,3566657.0000,3528178.0000,145273.0000
'00,"전  국",'C26429101,"  주파수 공용통신 단말기",2012,10.0000,31814.0000,31206.0000,3113.0000
'00,"전  국",'C26429102,"  무선 호출기",2012,6.0000,20247.0000,20314.0000,710.0000
'00,"전  국",'C26429103,"  무전기",2012,22.0000,469286.0000,445613.0000,36946.0000
'00,"전  국",'C26429109,"  기타 무선 통신전화기",2012,8.0000,41339.0000,41315.0000,1287.0000
'00,"전  국",'C26429201,"  무선통신용 교환기",2012,7.0000,257043.0000,256981.0000,1939.0000
'00,"전  국",'C26429202,"  무선통신 기지국용 송수신기",2012,16.0000,72100.0000,72291.0000,2000.0000
'00,"전  국",'C26429203,"  무선통신용 중계기(릴레이)",2012,63.0000,1087298.0000,1089665.0000,44175.0000
'00,"전  국",'C26429204,"  안테나시스템",2012,31.0000,457022.0000,463718.0000,22335.0000
'00,"전  국",'C26429205,"  RFID(전자테그)",2012,14.0000,144191.0000,144016.0000,9734.0000
'00,"전  국",'C26429206,"  Wibro 중계기",2012,3.0000,13161.0000,12973.0000,283.0000
'00,"전  국",'C26429209,"  기타 무선통신 시스템",2012,26.0000,1096430.0000,1095063.0000,10326.0000
'00,"전  국",'C26429800,"  기타 무선통신기기",2012,26.0000,239483.0000,238671.0000,9040.0000
'00,"전  국",'C26429901,"  SAW Filter(표면탄성파 필터)",2012,13.0000,200812.0000,203396.0000,7939.0000
'00,"전  국",'C26429902,"  무선통신 단말기의 부품",2012,19.0000,735165.0000,741002.0000,13773.0000
'00,"전  국",'C26429909,"  무선통신기기의 부품",2012,81.0000,529996.0000,529800.0000,22938.0000
'00,"전  국",'C26511101,"  음극선관 칼라 TV",2012,1.0000,...,...,...
'00,"전  국",'C26511102,"  FPD TV",2012,16.0000,8533386.0000,8550240.0000,23412.0000
