"전국","숯",5,16201,16498,1068
"전국","기타 검 및 나무화합물",15,100125,98265,9358
"전국","콜타르피치",5,226403,220032,26485
"전국","석탄 화학물",6,152227,151705,17445
"전국","부탄올",3,124516,124432,2645
"전국","옥탄올(2-EH)",3,321688,313843,12612
"전국","메탄올",4,7125,7153,66
"전국","에틸알콜(공업용)",3,105304,104798,10669
"전국","에틸렌글리콜(EG)",8,1288762,1304020,45198
"전국","프로필렌글리콜(PG)",1,X,X,X
"전국","폴리프로필렌글리콜(PPG)",4,1205260,1206113,58830
"전국","페놀",3,401857,401885,19203
"전국","기타 알코올 및 관련 유도체",7,139460,115327,27929
"전국","공업용 지방산",2,X,X,X
"전국","초산",3,175770,180841,21547
"전국","초산에틸",2,X,X,X
"전국","아크릴산",2,X,X,X
"전국","무수마레인산",3,57267,57763,1171
"전국","무수프탈산(PA)",5,287938,291060,8596
"전국","테레프탈산(TPA)",6,3696146,3716894,52628
"전국","메틸메타크릴레이트(MMA)",7,475131,481353,23952
"전국","아크릴레이트",8,467651,457626,37304
"전국","기타 카르복실산 및 그 유도체",5,133982,130619,23617
"전국","메틸터셔리부틸에테르(MTBE)",5,389280,385747,20635
"전국","아민",4,115743,115465,8814
"전국","아크릴로니트릴(AN)",2,X,X,X
"전국","톨루엔 디이소시아네이트(TDI)",3,861480,862351,47097
"전국","메틸렌 디페닐 디이소시아네이트((MDI)",3,1151851,1162068,53420
"전국","카프로락탐(CPLM)",1,X,X,X
"전국","아세톤",5,257558,233650,41112
"전국","가소제",12,1050082,1063209,36748
"전국","ECH(에피클로로히드린)",2,X,X,X
"전국","산화프로필렌(PO)",2,X,X,X
"전국","초산비닐",1,X,X,X
"전국","아디핀산",1,X,X,X
"전국","BPA(비스페놀A)",3,1009275,1011610,22311
"전국","고순도이소프탈산",1,X,X,X
"전국","폴리테트라 메틸렌 에테르 글리콜(PTMEG)",2,X,X,X
"전국","포르말린",2,X,X,X
"전국","기타 기초유기화합물",32,1390542,1384377,101890
"전국","수소(Hydrogen)",43,1332286,1332389,10884
"전국","질소(Nitrogen)",81,1349301,1347326,20275
"전국","산소(Oxygen)",83,558445,554312,14828
"전국","아세틸렌가스",6,41043,41056,287
"전국","이산화탄소",43,176060,175797,2538
"전국","아르곤가스",59,261310,262965,5045
"전국","희소가스",2,X,X,X
"전국","기타산업용가스",70,849045,846742,14963
"전국","구입한 압축 및 액화가스의 정제",6,125556,124376,4895
"전국","염소",4,164305,164435,927
"전국","염산",14,112145,112325,2065
"전국","수산화나트륨(가성소다)",15,1105598,1099355,30268
"전국","염소산나트륨",4,9722,9412,1198
"전국","기타 가성소다",15,381198,381277,4783
"전국","소다회",2,X,X,X
"전국","기타 소다공업제품",8,134693,136866,5256
"전국","카본블랙",7,823830,827829,50604
"전국","화이트카본",1,X,X,X
"전국","이산화규소",1,X,X,X
"전국","과산화수소",13,532637,531786,11702
"전국","황",9,260443,262545,4682
"전국","오산화인",4,13018,13398,854
"전국","기타 비금속화합물",15,78897,79386,5421
"전국","황산",18,360993,357389,14057
"전국","인산",10,95235,94508,4615
"전국","기타 무기산",3,34757,35005,817
"전국","황산알루미늄",15,89425,89902,2864
"전국","황산마그네슘",2,X,X,X
"전국","탄산칼슘",25,264292,264155,4711
"전국","규산소다",11,67364,67168,2175
"전국","시안화나트륨",3,158811,158903,6015
"전국","수산화알루미늄",3,90357,84051,12074
"전국","탄산칼륨",1,X,X,X
"전국","기타 칼륨염",2,X,X,X
"전국","기타 금속 무기화합물",38,270120,265531,23092
"전국","핵연료",1,X,X,X
"전국","폴리실리콘",8,836284,853365,27917
"전국","잉곳 및 웨이퍼(태양전지용)",3,35015,41735,595
"전국","아연화",12,280231,278714,28213
"전국","산화티타늄",3,102287,102793,1374
"전국","산화철",6,61093,61151,871
"전국","기타 무기안료",10,92457,93442,7300
"전국","천연색소",2,X,X,X
"전국","유연제",17,81129,81100,4100
"전국","분산염료",10,131819,130419,13801
"전국","산성 및 매염염료",7,44619,43476,7927
"전국","직접염료",6,43587,41678,7971
"전국","반응성염료",4,129613,128959,6770
"전국","형광염료",5,44719,44413,3812
"전국","플라스틱착색제(마스터배치)",53,492577,491828,35220
"전국","색소중간착색제",8,73197,74006,2857
"전국","기타 합성염료",11,83226,81516,7687
"전국","레이크계 안료",5,111472,111906,19981
"전국","색소안료",15,250913,248614,33746
"전국","SBR",7,457215,461550,42593
"전국","BR",6,1080391,1085110,58693
"전국","SB라텍스",7,1828801,1818348,44526
"전국","기타 합성고무",30,979291,992297,101030
"전국","고밀도폴리에틸렌(HDPE)",18,3686369,3685461,244150
"전국","저밀도폴리에틸렌(LDPE)",17,3834693,3834218,195611
"전국","폴리스티렌(PS)",19,1612971,1628435,70664
"전국","ABS수지",17,3667883,3660810,194546
"전국","PVC수지",30,1751929,1762290,67505
"전국","폴리프로필렌(PP)",40,8330789,8358268,391617
"전국","에폭시수지",26,1584705,1580704,120013
"전국","실리콘수지",31,969972,982677,65178
"전국","불포화폴리에스터수지",13,588288,589627,50458
"전국","선형폴리에스터수지",11,1182877,1196812,73926
"전국","아크릴수지(PMMA)",15,732692,723501,43582
"전국","요소수지",8,63002,63118,782
"전국","멜라민수지",7,87904,88463,3874
"전국","페놀수지",7,178084,179868,9982
"전국","폴리우레탄",41,750789,751933,32063
"전국","엔지니어링플라스틱수지",33,4342599,4316400,247197
"전국","석유수지",2,X,X,X
"전국","PETG수지",2,X,X,X
"전국","셀룰로스 에테르",1,X,X,X
"전국","K-RESIN",1,X,X,X
"전국","폴리에틸렌테레프탈레이트(PET)",17,644786,649639,17034
"전국","기타 합성수지",57,1610465,1618312,131322
"전국","구입한 수지의 배합물",81,1301202,1300368,73799
"전국","재생수지",140,930942,922034,45150
"전국","질산",5,140263,139783,5275
"전국","암모니아",9,345394,350596,21554
"전국","요소",2,X,X,X
"전국","황산암모늄",2,X,X,X
"전국","기타 질소비료",7,28541,25958,4279
"전국","인산비료",1,X,X,X
"전국","기타 칼륨비료",1,X,X,X
"전국","복합비료",33,912389,903699,122274
"전국","기타 화학비료",11,56939,56963,1011
"전국","유기질비료",115,619410,608852,75375
"전국","기타비료",31,156951,146932,62132
"전국","가정용 화학 살균 및 살충제",31,287781,287078,15800
"전국","화학 살충제(농업용)",19,532704,517849,151367
"전국","화학 살균제(농업용)",17,405107,400032,105262
"전국","화학 제초제(농업용)",14,219739,214443,124329
"전국","화학 생장조절제",4,20571,21129,1266
"전국","기타 화학 살균, 살충제 및 농업용 약제",6,47003,45919,7636
"전국","가정용 생물 살균 및 살충제",8,21701,21534,1019
"전국","생물 살충체(농업용)",6,32780,32465,23086
"전국","생물 살균제(농업용)",4,17197,17226,250
"전국","생물 제초제(농업용)",2,X,X,X
"전국","식물보호제",2,X,X,X
"전국","기타 생물 살균, 살충제 및 식물보호제",5,13861,10574,9679
"전국","유성 페인트",55,1846989,1845622,110620
"전국","수성 페인트",26,227831,227102,14258
"전국","에나멜페인트",14,96843,97732,6854
"전국","락카",12,84052,84045,4625
"전국","우레탄도료",30,366386,367169,20774
"전국","아크릴도료",11,440243,434899,44554
"전국","에폭시도료",25,336773,336161,21756
"전국","기타 합성수지 도료",22,409531,409140,22890
"전국","도료충전제",14,229518,231299,14286
"전국","EMC(에폭시몰딩컴파운드)",5,234390,236646,11130
"전국","시너(Thinner)",37,243772,241764,11886
"전국","기타 도료 및 관련제품",46,226824,227354,18066
"전국","요업용 도포제",17,99864,100295,5342
"전국","옵셋 잉크",17,294197,293187,16805
"전국","그라비아 잉크",26,274660,275019,14242
"전국","디지털 잉크",15,88219,87158,4870
"전국","기타 잉크",21,80936,80885,2221
"전국","그림물감",9,32335,32016,4457
"전국","유기계면활성제",57,1452506,1445781,99200
"전국","조제계면활성제",18,285309,283442,17323
"전국","화장 비누",59,262110,261817,14156
"전국","세탁 비누",10,23238,23537,1340
"전국","공업용 비누",2,X,X,X
"전국","세탁용 합성세제",44,598179,598535,25332
"전국","주방용 합성세제",47,318798,317337,18027
"전국","기타 세제",36,95041,94461,4720
"전국","치약",26,219801,217358,27805
"전국","글리세린",6,45019,39243,6585
"전국","화운데이션",37,769659,771377,23943
"전국","크림",112,2540607,2526039,106510
"전국","로션 및 오일",212,4707466,4682341,169130
"전국","루즈",31,261348,263238,9573
"전국","볼터치",5,53142,52114,9350
"전국","아이세도우",21,423042,422987,8152
"전국","샴푸",74,522881,526430,38736
"전국","린스",21,34867,34492,1776
"전국","염색약",27,122629,121365,9492
"전국","기타 두발용조제품",39,253095,253553,13918
"전국","파우다",16,162038,163036,19624
"전국","향수",8,21931,23197,504
"전국","화장수",69,614059,620502,38467
"전국","콜롱",1,X,X,X
"전국","매니큐어 및 제거제",14,30532,31448,1426
"전국","헤어스프레이 및 무스",6,6537,6483,250
"전국","기타 화장품",188,1950031,1932634,120082
"전국","실내용 가향제",34,114351,113794,6213
"전국","왁스",14,84671,84910,2825
"전국","구두약",3,3276,3250,353
"전국","기타 광택제",14,59276,59534,3529
"전국","PS인쇄판",6,81423,81124,1126
"전국","사진용 감광성 필름, 판 및 종이",16,464884,469755,24730
"전국","토너 및 토너카트리지",25,44858,43922,3612
"전국","사진용 화학물질",9,207866,204524,18424
"전국","가공 및 정제염",12,83895,84491,1620
"전국","천연 접착제",23,203330,203023,10550
"전국","합성수지 접착제",141,1724778,1725647,84648
"전국","젤라틴",5,162383,166150,14659
"전국","화약 및 폭약",9,358415,360602,11600
"전국","도화선 및 뇌관(화약용)",5,86745,83905,6472
"전국","폭죽 및 조명탄",7,23200,22074,2537
"전국","바이오 디젤",16,771616,813149,29021
"전국","바이오 에탄올",2,X,X,X
"전국","기타 바이오 연료 및 혼합물",4,29822,29314,5063
"전국","방향유",21,165022,164394,15606
"전국","반도체용 식각제",44,2301330,2324877,189253
"전국","PR(포토레지스터)",18,1369482,1376797,71963
"전국","액정(liquid crystal)",8,523433,505364,113809
"전국","기타 전자공업용 화학화합물",22,445498,439352,39140
"전국","자동차용 화합물",18,471372,476430,15666
"전국","콘크리트경화제",32,498220,505152,12459
"전국","필기용 잉크",3,25956,25681,3053
"전국","조제윤활제",26,202184,204020,6692
"전국","미생물 배양제",10,94093,94090,1846
"전국","가황촉진제",4,63424,63200,4672
"전국","산화방지제(고무·플라스틱용)",20,610131,611893,48778
"전국","금속표면처리용 화합물",65,1290957,1297373,50749
"전국","발포 및 소포제",11,183563,185011,7041
"전국","방수액",19,197465,197717,9929
"전국","활성탄",17,91788,90607,8662
"전국","제올라이트",6,50519,44803,11654
"전국","수처리제",29,313939,315077,8649
"전국","휴대용 연료",2,X,X,X
"전국","리튬코발트산화물",3,709407,712733,71109
"전국","부동액",1,X,X,X
"전국","자동차촉매",5,1674413,1635243,190100
"전국","안정제(고무·플라스틱용)",20,470069,467159,54371
"전국","기타 화학제품",99,1312693,1302057,76578
"전국","폴리아미드섬유",12,1094850,1088323,92844
"전국","폴리에스터섬유",31,1751604,1770871,165235
"전국","스판덱스섬유",6,280343,282384,45944
"전국","아크릴릭섬유",1,X,X,X
"전국","기타 합성스테이플섬유",2,X,X,X
"전국","아세테이트섬유",1,X,X,X
"전국","재생장섬유토우",4,40113,40151,6722
"전국","기타 재생섬유",5,69440,61393,9422
"전국","의료용 물질 및 의약품 제조업",635,21594549,21441408,1971747
"전국","의약품 원료",89,2051237,2065138,246388
"전국","백신",9,371974,372262,12061
"전국","기타 생물학적 제제",17,596160,581348,42875
"전국","의약품제제",238,16440258,16290942,1531163
"전국","한의약품",67,512060,509801,33947
"전국","동물용 약제품",44,557065,563406,39201
"전국","탈지면, 거즈, 붕대 및 유사제품",66,325860,320490,19246
"전국","진단용 시약(의료용)",46,502914,503030,28642
"전국","기타 의약관련제품",59,237021,234991,18224
"전국","고무 및 플라스틱제품 제조업",6607,67818919,67789616,2977600
"전국","승용차타이어",8,5809856,5793611,239987
"전국","버스 및 화물차 타이어",5,422105,427436,39906
"전국","모터사이클타이어",2,X,X,X
"전국","기타 자동차 타이어",6,49318,49588,2044
"전국","자동차 튜브",7,187597,190898,8822
"전국","자전거 타이어",2,X,X,X
"전국","기타 비동력식 차량의 타이어 및 튜브",2,X,X,X
"전국","타이어 및 튜브 부속품",13,113096,112934,6629
"전국","재생 타이어",9,59247,59479,4477
"전국","고무패킹",305,1786256,1782204,68883
"전국","재생고무",6,45285,44780,2462
"전국","배합고무",31,561349,562018,15176
"전국","방진고무",68,1262330,1260307,35897
"전국","공업용 고무롤",21,99998,99476,2125
"전국","공업용 고무판",19,104896,104107,5627
"전국","고무 관 및 파이프",8,125515,125351,1029
"전국","고무호스",70,880255,883992,26753
"전국","고무벨트",24,275351,270306,23100
"전국","고무직물",2,X,X,X
"전국","기타 산업용 고무제품",63,343385,341814,25812
"전국","고무 장갑",11,81214,79916,8041
"전국","피임용 기구(고무제)",2,X,X,X
"전국","고무젖꼭지",4,6617,6640,390
"전국","기타 위생용 고무제품",20,51676,50487,8181
"전국","고무 매트",64,295975,294551,12388
"전국","고무 보트",3,28120,28420,646
"전국","고무줄 및 밴드",18,55122,55091,2121
"전국","고무 자석",3,5559,5602,101
"전국","고무스펀지 및 발포성제품",46,298514,300453,12266
"전국","기타 고무제품",47,108366,107625,7528
"전국","플라스틱 프로파일",58,328251,328939,24251
"전국","플라스틱 샤시바",32,643501,641615,40981
"전국","플라스틱 파이프",144,1177636,1171886,117121
"전국","플라스틱 호스",62,295647,292158,30626
"전국","플라스틱 연결구류",80,413622,409173,31058
"전국","폴리에틸렌(PE)필름",168,2008029,2025344,150195
"전국","폴리프로필렌(PP)필름",54,869226,867247,53124
"전국","폴리에스터(PET)필름",76,2245563,2253514,202022
"전국","플라스틱필름(포장용)",149,1274011,1269712,76837
"전국","폴리염화비닐(PVC)필름",61,770210,766216,31260
"전국","폴리스티렌(PS)필름",14,63445,64371,7207
"전국","플라스틱필름(포장용 제외)",85,1288435,1307910,92469
"전국","플라스틱 시트 및 판(포장용)",123,1227281,1232153,52038
"전국","플라스틱 시트 및 판(포장용 제외)",99,656193,650182,45919
"전국","합성피혁",41,774196,773314,35067
"전국","플라스틱장판",21,451710,460250,38522
"전국","플라스틱벽지",10,46069,44573,6686
"전국","플라스틱 타일",50,1087704,1082775,40879
"전국","설치용 및 위생용 플라스틱제품",161,983369,980870,41957
"전국","플라스틱 창문 및 문",258,1498217,1497072,62408
"전국","기타 건축용 플라스틱 조립제품",122,620600,617043,40558
"전국","플라스틱 봉투",298,1842935,1837560,72288
"전국","플라스틱 병",150,1960345,1959148,82825
"전국","플라스틱 뚜껑",116,677517,676421,28319
"전국","기타 플라스틱 포장용기",519,3805872,3800222,139903
"전국","운송장비용 플라스틱제품",763,12218685,12235144,286331
"전국","Key Pad",27,207995,208550,3984
"전국","핸드폰케이스",65,725650,728560,26045
"전국","전기 및 전자기기용 플라스틱제품",262,2584386,2586071,69737
"전국","기타 기계용 플라스틱제품",234,1146935,1142603,27900
"전국","폴리스티렌 발포제품",303,2554951,2562737,88206
"전국","우레탄 발포제품",123,1230078,1225190,42229
"전국","기타 플라스틱 발포제품",53,173236,173401,8350
"전국","접착테이프",266,2966949,2945415,116986
"전국","플라스틱 적층품",175,1525224,1516884,80366
"전국","플라스틱 주방용품",147,836765,835907,47903
"전국","가구용 플라스틱제품",26,180697,180876,6938
"전국","오토바이용 헬멧",9,141776,140723,2819
"전국","플라스틱 헬멧",21,107532,107130,3196
"전국","플라스틱 사무 및 문구용품",32,116375,117707,5527
"전국","플라스틱 자석",5,17568,17662,776
"전국","기타 플라스틱 제품",256,922139,921368,50204
"전국","비금속 광물제품 제조업",3083,34039375,34026717,1482887
"전국","판유리",14,543623,567631,113803
"전국","차량용 안전유리",19,741911,741926,37408
"전국","건축용 안전유리",104,569114,567983,18492
"전국","차량용 거울",22,638965,637998,12670
"전국","유리거울(차량용 제외)",20,55176,54975,2207
"전국","복층절연유리",83,345514,344591,7155
"전국","기타 판유리 가공품",62,299108,295592,17030
"전국","유리장섬유",6,165750,156557,30149
"전국","유리단섬유",4,158331,157492,4700
"전국","유리섬유 제품(직물제외)",43,332559,332063,28180
"전국","기타 1차 유리제품",3,23126,19165,9819
"전국","브라운관용 유리",2,X,X,X
"전국","LCD용 유리",24,2882064,2873030,68457
"전국","OLED용 유리",6,305862,306113,8295
"전국","투명전도막 코팅유리",10,91110,92007,5472
"전국","태양전지용 유리",3,4244,4228,38
"전국","PDP용 유리",1,X,X,X
"전국","전등용 유리",6,12836,12439,978
"전국","기타 산업용 유리제품",8,75103,73694,5086
"전국","가정용 유리제품",11,98140,110260,8927
"전국","일반 유리용기",32,658316,664485,47262
"전국","실험실용 및 약물 포장용 유리용기",14,139878,140612,5490
"전국","기타 유리제품",6,8269,7301,2702
"전국","내화벽돌 및 블록",18,400517,396973,38960
"전국","내화타일",7,49524,49684,4146
"전국","내화도가니",1,X,X,X
"전국","기타 정형 내화 요업제품",11,103770,101984,6613
"전국","내화시멘트",9,186426,192761,12321
"전국","기타 부정형 내화 요업제품",20,414460,409606,23696
"전국","토기제품",3,5688,5697,414
"전국","가정용 도자기",33,94144,90773,31218
"전국","장식용 도자기",1,X,X,X
"전국","세면기",9,61327,57273,15392
"전국","변기",8,91371,83276,21729
"전국","욕조",6,23971,22697,3495
"전국","기타 위생도기제품",9,28244,27280,5186
"전국","전기용 도자기",20,191809,192431,17934
"전국","세라믹제 및 페라이트 자석",18,151287,149932,15091
"전국","페라이트 코아(철심)",7,114429,113738,4789
"전국","기타 산업용 도자기",10,35697,35107,1793
"전국","도자기 제조용 분말",7,25484,25220,915
"전국","기타 일반도자기",2,X,X,X
"전국","점토벽돌",27,179739,167511,56142
"전국","점토기와",9,21655,22345,5144
"전국","점토타일",22,287529,273743,84758
"전국","건축용 비내화 요업제품",3,6583,6340,338
"전국","기타 건축용 비내화 요업제품",1,X,X,X
"전국","시멘트 클링커",10,418175,417947,16775
"전국","보통 포틀랜드시멘트",23,1475368,1476403,10188
"전국","백색시멘트",7,83475,83387,1051
"전국","기타 포틀랜드 시멘트",10,802516,801966,2175
"전국","알루미나시멘트",2,X,X,X
"전국","고로슬래그시멘트",20,749868,749366,11175
"전국","기타 수경성 시멘트",9,53135,51665,1717
"전국","생석회",22,535445,534939,9632
"전국","소석회",13,68673,68530,972
"전국","기타 석회",6,24401,24101,780
"전국","플라스터",4,29018,29103,516
"전국","비내화 모르타르",41,677198,677354,7308
"전국","레미콘",876,9691221,9693526,51229
"전국","석고보드",7,489027,489063,14122
"전국","기타 석고 제품",4,32563,31977,1762
"전국","콘크리트 블록",183,695661,697811,59109
"전국","콘크리트 벽돌",33,97382,96587,5417
"전국","콘크리트 타일",18,67877,66638,5584
"전국","콘크리트 기와",5,11792,12334,2038
"전국","인조대리석",45,944501,939817,47117
"전국","콘크리트 벽면",18,219116,219718,13232
"전국","조립식 건축자재(콘크리트제)",23,298510,301911,32507
"전국","콘크리트 파일",34,526064,537708,61517
"전국","콘크리트 전주",22,163047,167478,10299
"전국","흄관 및 VR관",49,178401,176933,36465
"전국","기타 콘크리트관",139,611778,612222,83793
"전국","기타 조립구조재",54,192035,192247,22498
"전국","기타 콘크리트, 시멘트제품",15,83264,75601,9710
"전국","건설용 석제품",71,279072,278362,20242
"전국","착색 가공석제품(건설용)",7,33418,33342,866
"전국","기념석",6,20391,20410,487
"전국","건물석",5,24455,24277,1202
"전국","포장석",2,X,X,X
"전국","기타 석재 가공품",15,42626,43055,4862
"전국","아스팔트 콘크리트 및 혼합제품",207,1275682,1274044,19429
"전국","연마휠",13,61990,61236,2336
"전국","연마석",25,133616,134463,10173
"전국","연마지 및 포",25,385316,386010,20533
"전국","활석분",8,122455,122160,5532
"전국","규석분",10,79441,79676,4552
"전국","기타 비금속광물 분쇄물",78,472471,473522,12378
"전국","브레이크라이닝",6,8982,9459,487
"전국","암면 및 유사제품",47,413242,416066,25443
"전국","탄소섬유",10,247192,264139,14443
"전국","아스팔트성형제품",10,94989,94878,7785
"전국","흑연 및 탄소제품(비전기용)",15,116856,116632,15777
"전국","석면제품",13,65458,65058,3490
"전국","인공골재",16,87905,87936,3825
"전국","모래주형(중자포함)",30,129204,128485,2963
"전국","기타 비금속광물제품",8,57305,56981,1620
"전국","1차 금속 제조업",2945,135282052,135407612,6973594
"전국","제강용선철",2,X,X,X
"전국","주물용선철",3,119054,104026,29780
"전국","제철소 부산물",3,390310,383051,26317
"전국","슬래브",8,678518,741216,126623
"전국","블룸 및 쉬트바",2,X,X,X
"전국","빌렛",9,508190,505566,24619
"전국","강괴",2,X,X,X
"전국","망간철",2,X,X,X
"전국","합금철(페로얼로이)",22,2267298,2263027,180950
"전국","철분(철분쇄물)",13,185685,185123,4294
"전국","봉강(보통강)",19,1134855,1141042,65930
"전국","봉강(특수강)",17,1780912,1799625,187977
"전국","봉강(스테인리스강)",12,1481238,1533525,88606
"전국","일반철근",23,4369670,4362398,163454
"전국","고장력철근",4,1964708,1959807,84133
"전국","선재(보통강)",5,732488,730000,23704
"전국","선재(특수강)",8,2506298,2516070,84379
"전국","선재(스테인리스강)",1,X,X,X
"전국","형강(보통강)",25,2389134,2447259,278983
"전국","형강(특수강)",14,1790433,1760531,167889
"전국","중후판(두께 3mm이상, 스테인리스제 제외)",11,7094251,7120238,286812
"전국","열연광폭강대(스테인리스제 제외)",2,X,X,X
"전국","스테인리스 중후판 및 열연강판",11,4804671,4817722,152158
"전국","기타 열연강판(스테인리스제 제외)",13,6204579,6264318,78626
"전국","중궤조",1,X,X,X
"전국","경궤조",1,X,X,X
"전국","기타 궤조 및 철도선로자재",2,X,X,X
"전국","냉연 봉강 및 냉연 형강",14,450153,449855,27424
"전국","냉연광폭강대(스테인리스제 제외)",9,4462708,4449875,192293
"전국","냉연협폭강대(스테인리스제 제외)",4,295401,309765,30657
"전국","냉연박판(스테인리스제 제외)",3,59224,59346,6162
"전국","냉연전기강판(스테인리스제 제외)",5,46483,46055,2390
"전국","스테인리스 냉연강판",21,3270951,3283411,246154
"전국","기타 냉연강판(스테인리스제 제외)",17,3173627,3194419,97061
"전국","보통 철선",44,474232,472105,24951
"전국","경강선 및 피아노선",15,521123,522574,34858
"전국","PＣ강선",9,305491,307231,9985
"전국","냉간압조용 강선(CHQ)",11,776799,771961,44802
"전국","스테인리스강선",22,506230,503348,44035
"전국","아연도 강선",14,334131,341795,15201
"전국","타이어보강 강선",12,390957,390385,27182
"전국","기타도금 강선",3,30657,30849,3128
"전국","주철관(주조한 것)",25,387777,375865,78896
"전국","주철제 관연결구류",30,180994,182306,9972
"전국","용접강관",135,4100252,4163671,323316
"전국","무계목강관",16,435147,431439,74385
"전국","기타 강관",18,135317,131966,9209
"전국","강관 가공품",206,3662260,3697702,306964
"전국","강관 연결구류",271,2216629,2227351,300576
"전국","아연도강판",39,8873071,8901769,275452
"전국","주석도금강판",4,705980,704398,42417
"전국","갈바륨강판",4,1380409,1379641,35909
"전국","크롬도금강판",3,82326,80748,6583
"전국","알루미늄도금강판",30,1140383,1130828,33138
"전국","기타 도금강판",21,277736,274440,27508
"전국","칼라강판",26,2306708,2241046,257877
"전국","도금 강관 및 피복 강관",31,511964,515332,24580
"전국","기타 도금 및 피복처리 강재",23,97717,97356,3784
"전국","철강 절단품(구입한 강재 절단)",386,7515704,7501113,374786
"전국","동1차정련품",14,4905086,4920792,103083
"전국","동 2차정련품",20,950175,950405,50027
"전국","알루미나",14,366617,362158,27029
"전국","알루미늄 1차정련품",50,1801291,1794893,61843
"전국","알루미늄 2차정련품",48,1530472,1516765,72527
"전국","연 1차정련품",10,1647335,1613381,92685
"전국","연 2차정련품",6,600755,602667,13391
"전국","아연 1차정련품",12,3044904,3051810,166093
"전국","아연 2차정련품",7,216353,215807,13648
"전국","금괴",10,2934855,2918928,60297
"전국","은괴",4,1797984,1774938,53890
"전국","기타 귀금속 1차정련품",4,103997,104893,5157
"전국","귀금속 2차정련품",7,179023,178803,2717
"전국","니켈괴",2,X,X,X
"전국","주석괴",3,9955,10052,1127
"전국","기타 비철금속 1차정련품",7,626440,618865,12280
"전국","기타 비철금속 2차정련품",9,164094,169355,2181
"전국","동봉",27,902151,903707,50717
"전국","나동선",24,3213408,3209802,41622
"전국","동판",13,1326186,1319736,70471
"전국","동박(두께 0.15 ㎜ 이하)",5,576846,580982,21872
"전국","동관",33,1121878,1119855,64176
"전국","동제의 관연결구류",23,437247,437582,14736
"전국","알루미늄 봉(압연에 의한 것)",30,314096,313015,18997
"전국","알루미늄 새시바(압출에 의한 것)",128,2066138,2064053,120206
"전국","알루미늄 선",19,338673,300372,56134
"전국","알루미늄 판",54,3164761,3153574,106621
"전국","알루미늄박(두께 0.2 ㎜ 이하)",18,615228,610388,36338
"전국","알루미늄 관",50,431645,429748,43161
"전국","알루미늄제  관연결구류",14,53184,52307,2133
"전국","니켈 압연,압출 및 연신제품",2,X,X,X
"전국","연(납) 압연,압출 및 연신제품",5,217834,214818,10861
"전국","아연 압연,압출 및 연신제품",9,124585,124443,3049
"전국","주석 압연,압출 및 연신제품",4,52251,52177,2224
"전국","텅스텐(중석) 압연 및 압출 제품",9,182182,187657,11163
"전국","귀금속 압연 및 압출 제품",5,151122,150812,4681
"전국","세금선",2,X,X,X
"전국","기타 비철금속 압연 및 압출제품",13,240610,241293,13010
"전국","동 분말",10,168084,166577,10847
"전국","알루미늄 분말",1,X,X,X
"전국","아연 분말",2,X,X,X
"전국","텅스텐분말",2,X,X,X
"전국","기타 비철금속 분말",14,120776,125206,7273
"전국","기타 １차 비철금속제품",31,162122,162244,5782
"전국","회주물(보통주철)",160,2553880,2546602,143639
"전국","가단주물",10,90085,90764,5514
"전국","구상흑연주물(덕타일 주물)",21,212310,213882,21366
"전국","보통강 주물",67,801397,787801,55305
"전국","특수강 주물(합금강주물)",54,406611,411301,17146
"전국","알루미늄 주물",109,1109896,1108101,40911
"전국","동 주물",23,262701,258063,10907
"전국","기타 비철금속 주물",21,595118,587265,30679
"전국","금속 가공제품 제조업; 기계 및 가구 제외",7763,71446991,71323007,2954667
"전국","건물용철문",53,440655,440541,6942
"전국","셔터문",28,110331,113252,2369
"전국","기타 금속제 문",188,656302,652862,17606
"전국","금속제 창문",205,1177697,1181185,24162
"전국","건축용 금속 공작물",316,2160512,2153248,112862
"전국","판금제품",498,3153222,3147137,125043
"전국","육상 금속 구조물",499,5322280,5317040,120862
"전국","교량",42,430635,426596,39551
"전국","철제수문",34,95290,93287,5592
"전국","기타 육상 금속 골조 구조제조재",139,650030,647403,27226
"전국","수상 금속 구조물",119,4761773,4761653,29716
"전국","금속제 조립식 건축물",83,453235,450884,17405
"전국","금속제 조립식 건축물용 판넬",164,1613947,1613115,36189
"전국","스티로폼 샌드위치패널",14,149332,149119,1202
"전국","우레탄폼 샌드위치패널",7,53146,52933,1314
"전국","그라스울 샌드위치패널",3,43298,43298,25
"전국","기타 샌드위치패널",8,22880,23172,1088
"전국","산업용 온수보일러",26,538692,537390,11914
"전국","방열기",17,170745,169869,3593
"전국","산업용 온수보일러 및 방열기의 부품",9,39794,39415,905
"전국","저장용 금속탱크",200,1968792,1961752,66622
"전국","압축 및 액화 가스용기",61,744439,743144,17570
"전국","수관보일러",5,456286,455261,3223
"전국","연관보일러",5,63750,61817,4354
"전국","기타 산업용 보일러",8,2800332,2798086,23061
"전국","보일러 부속품 및 부품",41,147198,146878,6652
"전국","원자로의 부품",7,27438,27103,1429
"전국","군사용 무기 및 부품",78,5696516,5676624,146930
"전국","비군사용 총기류",4,30122,30238,11604
"전국","가스총",2,X,X,X
"전국","기타 비군사용 무기 및 부품",5,7550,9048,359
"전국","분말야금제품",48,418503,418595,36694
"전국","보통강 단조물",44,1329459,1342194,88248
"전국","특수강 단조물",36,1077012,1071204,89723
"전국","기타 철강 단조물",32,589530,587837,51968
