"품목분류별 사업체수，생산액，출하 및 연말재고액(10명이상, 2011년)"

"C행정구역별","행정구역별","C품목별","품목별","시점","사업체수 (개)","생산액 (백만원)","출하금액 (백만원)","완제품 연말재고액 (백만원)"
'00,"전  국",'C25913102,"  가정용 압형제품(알루미늄제)",2011,16.0000,63434.0000,62805.0000,1738.0000
'00,"전  국",'C25913103,"  가정용 압형제품(스테인레스제)",2011,29.0000,385401.0000,384395.0000,5556.0000
'00,"전  국",'C25913105,"  기타 프레스 가공품",2011,427.0000,3084890.0000,3084772.0000,78607.0000
'00,"전  국",'C25921100,"  금속 열처리 제품",2011,95.0000,652290.0000,644276.0000,16417.0000
'00,"전  국",'C25924100,"  절삭가공",2011,1043.0000,5195093.0000,5172232.0000,124298.0000
'00,"전  국",'C25929100,"  기타 금속처리 제품",2011,205.0000,831702.0000,828781.0000,23939.0000
'00,"전  국",'C25931101,"  금속제 식탁용품(식기제외)",2011,19.0000,37035.0000,36860.0000,1874.0000
'00,"전  국",'C25931102,"  칼 및 칼날(식탁용 나이프 제외)",2011,16.0000,81821.0000,80561.0000,4370.0000
'00,"전  국",'C25931103,"  면도기 및 면도날",2011,3.0000,103061.0000,100509.0000,9111.0000
'00,"전  국",'C25931104,"  가위",2011,12.0000,20886.0000,20889.0000,1219.0000
'00,"전  국",'C25931105,"  손톱 및 발톱 깍기",2011,16.0000,80870.0000,79704.0000,7861.0000
'00,"전  국",'C25932101,"  건물용 철물",2011,75.0000,356108.0000,349936.0000,16044.0000
'00,"전  국",'C25932102,"  가구용 철물",2011,41.0000,191452.0000,190416.0000,8485.0000
'00,"전  국",'C25932103,"  자동차용 철물",2011,142.0000,1178935.0000,1176931.0000,25866.0000
'00,"전  국",'C25932104,"  디지털 도어록",2011,32.0000,206804.0000,204443.0000,10875.0000
'00,"전  국",'C25932105,"  자물쇠, 열쇠 및 관련 부품(자동차용 제외)",2011,13.0000,23173.0000,23041.0000,3119.0000
'00,"전  국",'C25932106,"  캐스터(소형바퀴)",2011,18.0000,76304.0000,75942.0000,2886.0000
'00,"전  국",'C25932107,"  가방 부착용 철물",2011,7.0000,21862.0000,21825.0000,190.0000
'00,"전  국",'C25932108,"  커튼 및 블라인드 부품",2011,6.0000,13439.0000,13169.0000,639.0000
'00,"전  국",'C25932109,"  기타 일반철물",2011,62.0000,186118.0000,185449.0000,6253.0000
'00,"전  국",'C25933101,"  플라이어, 뺀지, 못뽑기",2011,3.0000,35468.0000,34782.0000,2360.0000
'00,"전  국",'C25933102,"  드라이버",2011,2.0000,...,...,...
'00,"전  국",'C25933103,"  스패너 및 렌치",2011,3.0000,5837.0000,5757.0000,463.0000
'00,"전  국",'C25933104,"  기타 작업용 수공구",2011,9.0000,18364.0000,18117.0000,549.0000
'00,"전  국",'C25933105,"  농업용 수공구",2011,3.0000,4268.0000,4171.0000,327.0000
'00,"전  국",'C25933106,"  드릴",2011,16.0000,53489.0000,54321.0000,5589.0000
'00,"전  국",'C25933107,"  햄머",2011,2.0000,...,...,...
'00,"전  국",'C25933109,"  기타 수공구",2011,22.0000,45415.0000,44846.0000,3528.0000
'00,"전  국",'C25934101,"  톱(수동식)",2011,7.0000,18323.0000,18205.0000,536.0000
'00,"전  국",'C25934102,"  톱날",2011,30.0000,76409.0000,75624.0000,4291.0000
'00,"전  국",'C25934201,"  공작기계용 절삭공구",2011,145.0000,1876864.0000,1855949.0000,159130.0000
'00,"전  국",'C25934209,"  기타 공작기계용 부속물",2011,36.0000,110550.0000,109557.0000,3520.0000
'00,"전  국",'C25941100,"  쇠못",2011,20.0000,85700.0000,84662.0000,5268.0000
'00,"전  국",'C25941201,"  나사못(금속제)",2011,57.0000,398011.0000,393015.0000,25677.0000
'00,"전  국",'C25941202,"  볼트 및 너트(금속제)",2011,344.0000,3269621.0000,3193858.0000,217345.0000
'00,"전  국",'C25941203,"  리베트(금속제)",2011,11.0000,98417.0000,97892.0000,3922.0000
'00,"전  국",'C25941204,"  와셔(금속제)",2011,27.0000,118221.0000,118002.0000,2809.0000
'00,"전  국",'C25941209,"  기타 금속파스너",2011,17.0000,70519.0000,69693.0000,3089.0000
'00,"전  국",'C25942101,"  코일스프링",2011,55.0000,405103.0000,402100.0000,14984.0000
'00,"전  국",'C25942102,"  잎(판상)스프링",2011,9.0000,124758.0000,124299.0000,3722.0000
'00,"전  국",'C25942109,"  기타 금속스프링",2011,51.0000,338277.0000,337529.0000,8602.0000
'00,"전  국",'C25943101,"  철망",2011,106.0000,481324.0000,480537.0000,21775.0000
'00,"전  국",'C25943102,"  와이어로프",2011,39.0000,744792.0000,734435.0000,45945.0000
'00,"전  국",'C25943103,"  체인(동력전달용 제외)",2011,11.0000,38877.0000,37845.0000,2092.0000
'00,"전  국",'C25943109,"  기타 철선조립제품",2011,32.0000,92878.0000,92122.0000,4855.0000
'00,"전  국",'C25991101,"  스틸캔(음식료품용)",2011,23.0000,468435.0000,464646.0000,26728.0000
'00,"전  국",'C25991102,"  알루미늄캔(음식료품용)",2011,14.0000,480401.0000,475288.0000,23543.0000
'00,"전  국",'C25991103,"  에어로졸캔",2011,12.0000,301649.0000,300649.0000,5920.0000
'00,"전  국",'C25991201,"  드럼통",2011,48.0000,530000.0000,530031.0000,4986.0000
'00,"전  국",'C25991202,"  금속 튜브용기",2011,19.0000,96564.0000,95921.0000,2850.0000
'00,"전  국",'C25991209,"  기타 금속포장용기",2011,159.0000,662848.0000,660047.0000,12634.0000
'00,"전  국",'C25991300,"  병마개",2011,19.0000,202057.0000,200639.0000,8389.0000
'00,"전  국",'C25992100,"  금고",2011,13.0000,97335.0000,97124.0000,1810.0000
'00,"전  국",'C25992900,"  금고 부품",2011,1.0000,...,...,...
'00,"전  국",'C25993101,"  알루미늄제 주방 및 식탁용품",2011,69.0000,578049.0000,573591.0000,26263.0000
'00,"전  국",'C25993102,"  스텐레스 주방 및 식탁용품",2011,62.0000,169147.0000,168348.0000,11895.0000
'00,"전  국",'C25993103,"  법랑제 주방 및 식탁용품",2011,3.0000,4444.0000,4558.0000,554.0000
'00,"전  국",'C25993109,"  기타 금속제 주방 및 식탁용품",2011,12.0000,18063.0000,18181.0000,897.0000
'00,"전  국",'C25994101,"  싱크상판",2011,24.0000,143188.0000,140610.0000,10970.0000
'00,"전  국",'C25994109,"  기타 금속 위생용품",2011,24.0000,93622.0000,92976.0000,4728.0000
'00,"전  국",'C25995100,"  금속표시판",2011,58.0000,138396.0000,137340.0000,5232.0000
'00,"전  국",'C25999101,"  금속제 액자틀",2011,2.0000,...,...,...
'00,"전  국",'C25999109,"  기타 금속제 장식용품",2011,43.0000,128448.0000,127957.0000,6400.0000
'00,"전  국",'C25999201,"  용접봉",2011,30.0000,1309426.0000,1305940.0000,72327.0000
'00,"전  국",'C25999202,"  금속 사다리 및 부품",2011,13.0000,29817.0000,29301.0000,2638.0000
'00,"전  국",'C25999203,"  선박용 프로펠러, 날 및 닻",2011,15.0000,224890.0000,225024.0000,14621.0000
'00,"전  국",'C25999204,"  금속제 파킹 및 가스켓",2011,38.0000,201351.0000,200760.0000,6454.0000
'00,"전  국",'C25999209,"  기타 조립금속제품",2011,40.0000,125146.0000,124656.0000,5052.0000
'00,"전  국",'C25999300,"  금속제 영구자석 제조",2011,7.0000,138647.0000,133932.0000,13143.0000
'00,"전  국",'C25999400,"  바늘",2011,12.0000,70086.0000,69422.0000,14676.0000
'00,"전  국",'C25999500,"  기타 분류안된 금속가공제품",2011,27.0000,235888.0000,234731.0000,5218.0000
'00,"전  국",'C26," 전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2011,3740.0000,249052440.0000,248422463.0000,4805155.0000
'00,"전  국",'C26110111,"  D RAM",2011,5.0000,27824875.0000,27489308.0000,895201.0000
'00,"전  국",'C26110112,"  S RAM",2011,4.0000,194028.0000,193623.0000,4241.0000
'00,"전  국",'C26110113,"  Flash 메모리 (모듈포함)",2011,12.0000,6128316.0000,6041218.0000,222131.0000
'00,"전  국",'C26110119,"  기타 반도체 메모리",2011,24.0000,5536916.0000,5537248.0000,37205.0000
'00,"전  국",'C26110121,"  스탠다드로직",2011,4.0000,5177352.0000,5201348.0000,48853.0000
'00,"전  국",'C26110122,"  ASIC 로직",2011,12.0000,1221412.0000,1225966.0000,7399.0000
'00,"전  국",'C26110191,"  마이크로 콤퍼넌트",2011,14.0000,384484.0000,389911.0000,11144.0000
'00,"전  국",'C26110192,"  바이폴라 IＣ",2011,7.0000,497954.0000,495420.0000,9926.0000
'00,"전  국",'C26110199,"  기타 모노리식 디지털 집적회로",2011,4.0000,699095.0000,699623.0000,2955.0000
'00,"전  국",'C26110201,"  아날로그 집적회로",2011,5.0000,169249.0000,168760.0000,3253.0000
'00,"전  국",'C26110202,"  하이브리드 집적회로",2011,5.0000,18513.0000,19255.0000,1493.0000
'00,"전  국",'C26110203,"  기타 혼성 집적회로",2011,3.0000,26638.0000,27890.0000,1380.0000
'00,"전  국",'C26110300,"  극소형 조립회로",2011,10.0000,2485974.0000,2486487.0000,21998.0000
'00,"전  국",'C26110400,"  CMOS이미지센서",2011,3.0000,78886.0000,78023.0000,1436.0000
'00,"전  국",'C26110500,"  D D I",2011,6.0000,327374.0000,330054.0000,3671.0000
'00,"전  국",'C26110900,"  전자집적회로 부분품",2011,31.0000,1136962.0000,1134975.0000,28685.0000
'00,"전  국",'C26120101,"  트랜지스터",2011,14.0000,330339.0000,327480.0000,13419.0000
'00,"전  국",'C26120102,"  다이오드",2011,16.0000,266073.0000,263212.0000,10606.0000
'00,"전  국",'C26120103,"  LED(패키징)",2011,55.0000,3047314.0000,3055932.0000,84961.0000
'00,"전  국",'C26120104,"  감광성 반도체소자",2011,15.0000,675437.0000,679330.0000,19673.0000
'00,"전  국",'C26120105,"  압전소자",2011,2.0000,...,...,...
'00,"전  국",'C26120106,"  수정진동자",2011,11.0000,57369.0000,57539.0000,1105.0000
'00,"전  국",'C26120107,"  반도체웨이퍼",2011,24.0000,1792361.0000,1797857.0000,60854.0000
'00,"전  국",'C26120108,"  LED 에피칩",2011,6.0000,41481.0000,42193.0000,4614.0000
'00,"전  국",'C26120109,"  기타 반도체개별소자",2011,24.0000,189541.0000,190215.0000,12642.0000
'00,"전  국",'C26120111,"  태양광웨이퍼",2011,4.0000,116427.0000,103892.0000,16677.0000
'00,"전  국",'C26120200,"  태양전지",2011,12.0000,535329.0000,524902.0000,49114.0000
'00,"전  국",'C26120900,"  다이오드, 트랜지스터 및 반도체 부품",2011,71.0000,1080977.0000,1069327.0000,64550.0000
'00,"전  국",'C26211101,"  노트북용LCD",2011,9.0000,8100748.0000,8062557.0000,161779.0000
'00,"전  국",'C26211102,"  TV용 LCD",2011,11.0000,31488704.0000,31531402.0000,406996.0000
'00,"전  국",'C26211103,"  모니터용 LCD",2011,18.0000,6028533.0000,6024207.0000,76982.0000
'00,"전  국",'C26211109,"  기타 LCD",2011,19.0000,2948677.0000,2950623.0000,28678.0000
'00,"전  국",'C26211901,"  LCD용 컬러 필터",2011,6.0000,1141750.0000,1147796.0000,32315.0000
'00,"전  국",'C26211902,"  LCD용 백라이트 유니트",2011,32.0000,3540925.0000,3550102.0000,34954.0000
'00,"전  국",'C26211904,"  진공형광관",2011,1.0000,...,...,...
'00,"전  국",'C26211907,"  LCD편광필름",2011,23.0000,4816085.0000,4819829.0000,77847.0000
'00,"전  국",'C26211909,"  기타 액정표시장치 부품",2011,94.0000,14971332.0000,14966944.0000,411455.0000
'00,"전  국",'C26219101,"  PDP",2011,9.0000,2994457.0000,2969281.0000,91660.0000
'00,"전  국",'C26219102,"  OLED",2011,10.0000,4665245.0000,4670872.0000,26237.0000
'00,"전  국",'C26219109,"  기타 평판디스플레이 판넬",2011,5.0000,336555.0000,330589.0000,9419.0000
'00,"전  국",'C26219900,"  기타 평판 디스플레이 부품",2011,25.0000,359810.0000,357232.0000,7459.0000
'00,"전  국",'C26221101,"  페놀동박적층판",2011,16.0000,309440.0000,301867.0000,14746.0000
'00,"전  국",'C26221102,"  에폭시동박적층판",2011,16.0000,683460.0000,683324.0000,19579.0000
'00,"전  국",'C26221103,"  기타 인쇄회로원판",2011,36.0000,385214.0000,386758.0000,12867.0000
'00,"전  국",'C26221104,"  페놀인쇄회로기판",2011,12.0000,605705.0000,607430.0000,16217.0000
'00,"전  국",'C26221105,"  에폭시인쇄회로기판",2011,73.0000,2923833.0000,2900751.0000,104502.0000
'00,"전  국",'C26221106,"  기타 인쇄회로기판",2011,161.0000,3726472.0000,3710537.0000,106375.0000
'00,"전  국",'C26222100,"  전자부품 실장기판",2011,174.0000,1876578.0000,1880470.0000,42258.0000
'00,"전  국",'C26291101,"  컬러TV용 음극선관",2011,3.0000,11787.0000,10483.0000,1822.0000
'00,"전  국",'C26291102,"  컬러모니터용 음극선관",2011,1.0000,...,...,...
'00,"전  국",'C26291801,"  자전관",2011,3.0000,18883.0000,18757.0000,276.0000
'00,"전  국",'C26291809,"  기타전자관",2011,6.0000,9550.0000,9604.0000,73.0000
'00,"전  국",'C26291901,"  PCM(색순도집속장치)",2011,1.0000,...,...,...
'00,"전  국",'C26291909,"  기타 전자관 부품",2011,12.0000,63454.0000,63227.0000,1370.0000
'00,"전  국",'C26292101,"  탄탈륨 축전기",2011,1.0000,...,...,...
'00,"전  국",'C26292102,"  알미늄 전해축전기",2011,5.0000,259559.0000,257668.0000,11122.0000
'00,"전  국",'C26292103,"  세라믹 유전체의 고정축전기",2011,15.0000,634750.0000,634228.0000,15854.0000
'00,"전  국",'C26292104,"  종이 및 플라스틱 고정축전기",2011,5.0000,56503.0000,56086.0000,2605.0000
'00,"전  국",'C26292109,"  기타 고정식축전기",2011,4.0000,23068.0000,23195.0000,1990.0000
'00,"전  국",'C26292200,"  전자회로용 가변식 축전기",2011,7.0000,28481.0000,27408.0000,3293.0000
'00,"전  국",'C26292300,"  전기고압용 축전기(>=0.5KW)",2011,12.0000,87060.0000,87034.0000,2010.0000
'00,"전  국",'C26292900,"  축전기 부품",2011,14.0000,202865.0000,202291.0000,11838.0000
'00,"전  국",'C26293101,"  탄소피막형 고정저항기",2011,8.0000,69883.0000,69463.0000,4412.0000
'00,"전  국",'C26293102,"  칩형 고정저항기",2011,6.0000,98020.0000,99829.0000,3855.0000
'00,"전  국",'C26293109,"  기타 고정저항기",2011,3.0000,4885.0000,4809.0000,186.0000
'00,"전  국",'C26293201,"  탄소 가변저항기",2011,2.0000,...,...,...
'00,"전  국",'C26293202,"  서미스터",2011,6.0000,39041.0000,39005.0000,3695.0000
'00,"전  국",'C26293203,"  바리스터",2011,6.0000,48734.0000,46231.0000,6574.0000
'00,"전  국",'C26293209,"  기타 가변저항기",2011,3.0000,3766.0000,3781.0000,58.0000
'00,"전  국",'C26293900,"  저항기 부품",2011,4.0000,6084.0000,6088.0000,551.0000
'00,"전  국",'C26294101,"  마그네틱 스트라이프를 자장한 카드",2011,9.0000,40043.0000,39925.0000,651.0000
'00,"전  국",'C26294102,"  스마트 카드",2011,23.0000,269630.0000,297024.0000,10240.0000
'00,"전  국",'C26295101,"  전자부품용 변성기",2011,41.0000,341900.0000,335495.0000,20551.0000
'00,"전  국",'C26295102,"  전자유도 코일 및 쵸크",2011,25.0000,396185.0000,393926.0000,21543.0000
'00,"전  국",'C26295109,"  기타 전자유도자",2011,14.0000,107371.0000,105825.0000,5539.0000
'00,"전  국",'C26295900,"  전자코일 및 인덕터의 부품",2011,9.0000,38645.0000,37442.0000,3018.0000
'00,"전  국",'C26296101,"  그래픽 카드",2011,2.0000,...,...,...
'00,"전  국",'C26296102,"  멀티미디어카드",2011,2.0000,...,...,...
'00,"전  국",'C26296103,"  컴퓨터용 모뎀카드(PC용)",2011,2.0000,...,...,...
'00,"전  국",'C26296109,"  기타 전자접속 카드",2011,4.0000,8851.0000,8552.0000,1050.0000
'00,"전  국",'C26299101,"  리드프레임",2011,34.0000,907379.0000,911227.0000,15201.0000
'00,"전  국",'C26299102,"  표시기",2011,41.0000,222033.0000,222085.0000,5500.0000
'00,"전  국",'C26299103,"  센서",2011,105.0000,498160.0000,497247.0000,21230.0000
'00,"전  국",'C26299104,"  자동차용 센서",2011,26.0000,669943.0000,668323.0000,14916.0000
'00,"전  국",'C26299105,"  편향코일",2011,3.0000,8984.0000,8872.0000,432.0000
'00,"전  국",'C26299106,"  전자총",2011,1.0000,...,...,...
'00,"전  국",'C26299108,"  포토마스크(Photomask)",2011,11.0000,542907.0000,543070.0000,5777.0000
'00,"전  국",'C26299109,"  기타 전자 부품",2011,113.0000,818338.0000,809880.0000,22490.0000
'00,"전  국",'C26310100,"  중대형 컴퓨터",2011,11.0000,147546.0000,150459.0000,4387.0000
'00,"전  국",'C26310201,"  데스크탑 PC",2011,13.0000,576304.0000,567497.0000,33159.0000
'00,"전  국",'C26310202,"  노트북",2011,4.0000,70893.0000,72131.0000,1540.0000
'00,"전  국",'C26310203,"  PDA(휴대용 정보단말기)",2011,10.0000,179517.0000,181961.0000,7865.0000
'00,"전  국",'C26310204,"  태블릿PC",2011,2.0000,...,...,...
'00,"전  국",'C26310209,"  기타 휴대용 컴퓨터",2011,2.0000,...,...,...
'00,"전  국",'C26310800,"  기타 컴퓨터",2011,27.0000,255423.0000,254837.0000,8624.0000
'00,"전  국",'C26321102,"  하드디스크 드라이브",2011,4.0000,3490013.0000,3475464.0000,46737.0000
'00,"전  국",'C26321103,"  광디스크 드라이브",2011,1.0000,...,...,...
'00,"전  국",'C26321105,"  휴대용 저장장치",2011,19.0000,221280.0000,219730.0000,8398.0000
'00,"전  국",'C26321106,"  SSD(solid state drive)",2011,2.0000,...,...,...
'00,"전  국",'C26321109,"  기타 기억장치",2011,5.0000,24109.0000,24496.0000,198.0000
'00,"전  국",'C26321909,"  기억장치 부품",2011,10.0000,50552.0000,50024.0000,3462.0000
'00,"전  국",'C26322101,"  음극선관 모니터(컴퓨터용)",2011,1.0000,...,...,...
'00,"전  국",'C26322102,"  액정 모니터(컴퓨터용)",2011,42.0000,984276.0000,976855.0000,35087.0000
'00,"전  국",'C26323101,"  임팩트 프린터(충격식)",2011,11.0000,114898.0000,115332.0000,6762.0000
'00,"전  국",'C26323102,"  레이저 프린터",2011,4.0000,1062330.0000,1063860.0000,3079.0000
'00,"전  국",'C26323103,"  잉크젯 프린터",2011,11.0000,315351.0000,315438.0000,5247.0000
'00,"전  국",'C26323109,"  기타 비충격식 프린터",2011,4.0000,28126.0000,28501.0000,613.0000
'00,"전  국",'C26323900,"  컴퓨터 프린터 부품",2011,23.0000,124595.0000,124523.0000,10276.0000
'00,"전  국",'C26329101,"  키보드",2011,7.0000,42570.0000,42215.0000,2214.0000
'00,"전  국",'C26329103,"  스캐너류",2011,11.0000,38325.0000,40610.0000,2127.0000
'00,"전  국",'C26329109,"  기타 입력장치",2011,36.0000,170359.0000,169982.0000,14130.0000
'00,"전  국",'C26329200,"  기타 출력장치(컴퓨터용)",2011,2.0000,...,...,...
'00,"전  국",'C26329300,"  컴퓨터 단말기",2011,7.0000,14046.0000,14806.0000,238.0000
'00,"전  국",'C26329400,"  주기판",2011,5.0000,14896.0000,14631.0000,774.0000
'00,"전  국",'C26329501,"  PC 카메라",2011,1.0000,...,...,...
'00,"전  국",'C26329502,"  컴퓨터 케이스",2011,10.0000,87897.0000,87743.0000,1257.0000
'00,"전  국",'C26329503,"  기타 컴퓨터용 보드",2011,5.0000,8980.0000,9024.0000,1070.0000
'00,"전  국",'C26329509,"  기타 컴퓨터 주변기기",2011,12.0000,53562.0000,54283.0000,612.0000
'00,"전  국",'C26329900,"  컴퓨터주변기기 전용부품(기억장치부품제외)",2011,46.0000,806878.0000,804513.0000,21111.0000
'00,"전  국",'C26410101,"  일반 전화기",2011,3.0000,9378.0000,9425.0000,42.0000
'00,"전  국",'C26410102,"  코드없는 전화기세트",2011,6.0000,62952.0000,64581.0000,4836.0000
'00,"전  국",'C26410103,"  영상 전화기",2011,7.0000,23427.0000,24070.0000,692.0000
'00,"전  국",'C26410109,"  기타 유선전화기",2011,12.0000,59863.0000,61308.0000,4343.0000
'00,"전  국",'C26410201,"  기간통신사업용 교환기",2011,7.0000,60553.0000,60685.0000,946.0000
'00,"전  국",'C26410202,"  사설 교환기",2011,4.0000,165696.0000,160904.0000,10120.0000
'00,"전  국",'C26410209,"  기타 유선 교환기",2011,1.0000,...,...,...
'00,"전  국",'C26410301,"  반송장치(아날로그식)",2011,4.0000,6045.0000,6003.0000,143.0000
'00,"전  국",'C26410302,"  반송장치(디지털)",2011,12.0000,375599.0000,373796.0000,11915.0000
'00,"전  국",'C26410304,"  디지털 다중화장치",2011,10.0000,35348.0000,34751.0000,1232.0000
'00,"전  국",'C26410305,"  신호변환기",2011,17.0000,90109.0000,93187.0000,5407.0000
'00,"전  국",'C26410306,"  광전송 장비(다중계기, 분배기)",2011,47.0000,435707.0000,423645.0000,48274.0000
'00,"전  국",'C26410400,"  중앙통제실 송신용 칩입 및 화재경보 시스템 제조",2011,13.0000,52260.0000,52210.0000,3660.0000
'00,"전  국",'C26410801,"  팩시밀리",2011,2.0000,...,...,...
'00,"전  국",'C26410802,"  라우터 및 게이트웨이",2011,6.0000,30167.0000,29734.0000,845.0000
'00,"전  국",'C26410803,"  허브 및 네트웍관련 스위치",2011,3.0000,3755.0000,3749.0000,30.0000
'00,"전  국",'C26410804,"  키폰세트 및 시스템",2011,2.0000,...,...,...
'00,"전  국",'C26410805,"  음성자동응답기",2011,2.0000,...,...,...
'00,"전  국",'C26410806,"  선로집선 장치",2011,1.0000,...,...,...
'00,"전  국",'C26410807,"  비디오도어폰",2011,10.0000,127447.0000,126728.0000,7491.0000
'00,"전  국",'C26410808,"  인터폰",2011,8.0000,46347.0000,47028.0000,3169.0000
'00,"전  국",'C26410809,"  홈네트워크 장비",2011,15.0000,149239.0000,149467.0000,6015.0000
'00,"전  국",'C26410810,"  기타 유선통신기기",2011,12.0000,31275.0000,30447.0000,1580.0000
'00,"전  국",'C26410901,"  유선 전화기 부품",2011,7.0000,16456.0000,16552.0000,325.0000
'00,"전  국",'C26410902,"  교환기 부품",2011,5.0000,22184.0000,22011.0000,1050.0000
'00,"전  국",'C26410903,"  반송기기 부품",2011,6.0000,26385.0000,25983.0000,690.0000
'00,"전  국",'C26410904,"  광통신기기 부품",2011,67.0000,387314.0000,385181.0000,25016.0000
'00,"전  국",'C26410909,"  기타 유선 통신기기 부품",2011,28.0000,86311.0000,83278.0000,4622.0000
'00,"전  국",'C26421101,"  방송용 증폭기",2011,11.0000,52303.0000,52676.0000,2821.0000
'00,"전  국",'C26421102,"  방송용 음향관련 기기",2011,14.0000,90222.0000,90269.0000,5573.0000
'00,"전  국",'C26421103,"  방송용 영상관련 기기",2011,11.0000,32296.0000,31850.0000,1615.0000
'00,"전  국",'C26421104,"  케이블TV 수신자용 컨버터",2011,4.0000,12222.0000,12600.0000,284.0000
'00,"전  국",'C26421105,"  케이블TV 수신자용 기기",2011,2.0000,...,...,...
'00,"전  국",'C26421106,"  위성방송 수신용 안테나",2011,4.0000,44063.0000,42900.0000,1783.0000
'00,"전  국",'C26421107,"  위성방송 수신기",2011,41.0000,2081398.0000,2079454.0000,40725.0000
'00,"전  국",'C26421201,"  지상파방송 송수신기",2011,1.0000,...,...,...
'00,"전  국",'C26421202,"  유선방송 송수신기",2011,1.0000,...,...,...
'00,"전  국",'C26421203,"  기타 TV송수신기",2011,1.0000,...,...,...
'00,"전  국",'C26421204,"  라디오송신기",2011,2.0000,...,...,...
'00,"전  국",'C26421205,"  DMB 송수신 기기",2011,8.0000,27434.0000,27381.0000,364.0000
'00,"전  국",'C26421206,"  기타 송신관련 기기",2011,1.0000,...,...,...
'00,"전  국",'C26421300,"  폐쇄회로 카메라",2011,164.0000,1261957.0000,1248909.0000,61169.0000
'00,"전  국",'C26421800,"  기타 방송국용 기기",2011,11.0000,21341.0000,21380.0000,1537.0000
'00,"전  국",'C26421900,"  방송국용 기기의 부분품",2011,27.0000,75929.0000,75295.0000,4353.0000
'00,"전  국",'C26422101,"  휴대용 전화기(피처폰)",2011,17.0000,3083014.0000,3079941.0000,15144.0000
'00,"전  국",'C26422102,"  스마트폰",2011,5.0000,46797103.0000,46818067.0000,150457.0000
'00,"전  국",'C26422800,"  휴대용전화기 KD세트",2011,1.0000,...,...,...
'00,"전  국",'C26422901,"  휴대폰용 카메라모듈",2011,22.0000,1833198.0000,1812309.0000,51016.0000
'00,"전  국",'C26422909,"  기타 휴대용 전화기 부품",2011,224.0000,3365102.0000,3327404.0000,125377.0000
'00,"전  국",'C26429101,"  주파수 공용통신 단말기",2011,10.0000,38474.0000,39236.0000,2553.0000
'00,"전  국",'C26429102,"  무선 호출기",2011,6.0000,18101.0000,17802.0000,721.0000
'00,"전  국",'C26429103,"  무전기",2011,23.0000,172775.0000,173102.0000,4905.0000
'00,"전  국",'C26429109,"  기타 무선 통신전화기",2011,8.0000,51406.0000,50880.0000,2943.0000
'00,"전  국",'C26429201,"  무선통신용 교환기",2011,7.0000,423337.0000,422142.0000,1638.0000
'00,"전  국",'C26429202,"  무선통신 기지국용 송수신기",2011,13.0000,124258.0000,124233.0000,3929.0000
'00,"전  국",'C26429203,"  무선통신용 중계기(릴레이)",2011,72.0000,770497.0000,766571.0000,47992.0000
'00,"전  국",'C26429204,"  안테나시스템",2011,31.0000,248071.0000,244160.0000,14045.0000
'00,"전  국",'C26429205,"  RFID(전자테그)",2011,16.0000,87428.0000,89557.0000,5552.0000
'00,"전  국",'C26429206,"  WiBro 중계기",2011,1.0000,...,...,...
'00,"전  국",'C26429209,"  기타 무선통신 시스템",2011,29.0000,1074502.0000,1074351.0000,4842.0000
'00,"전  국",'C26429800,"  기타 무선통신기기",2011,22.0000,183054.0000,182103.0000,4796.0000
'00,"전  국",'C26429901,"  SAW Filter(표면탄성파 필터)",2011,10.0000,120484.0000,119723.0000,8598.0000
'00,"전  국",'C26429902,"  무선통신 단말기의 부품",2011,18.0000,351213.0000,348742.0000,10969.0000
'00,"전  국",'C26429909,"  무선통신기기의 부품",2011,80.0000,838508.0000,827522.0000,20510.0000
'00,"전  국",'C26511101,"  음극선관 칼라 TV",2011,1.0000,...,...,...
'00,"전  국",'C26511102,"  LCD TV",2011,11.0000,8425809.0000,8405448.0000,96592.0000
'00,"전  국",'C26511103,"  PDP TV",2011,2.0000,...,...,...
'00,"전  국",'C26511104,"  프로젝션TV",2011,1.0000,...,...,...
'00,"전  국",'C26511105,"  폐쇄회로텔레비젼",2011,3.0000,12759.0000,12654.0000,1186.0000
'00,"전  국",'C26511106,"  LED TV",2011,3.0000,52849.0000,52979.0000,303.0000
'00,"전  국",'C26511109,"  기타 TV",2011,7.0000,40970.0000,42668.0000,4130.0000
'00,"전  국",'C26511900,"  텔레비전의 부품",2011,50.0000,895643.0000,893595.0000,16123.0000
'00,"전  국",'C26519100,"  영상모니터",2011,19.0000,282212.0000,282189.0000,12938.0000
'00,"전  국",'C26519201,"  비디오테이프 녹화재생기",2011,1.0000,...,...,...
'00,"전  국",'C26519202,"  레이저디스크 플레이어 및 DVD 플레이어",2011,4.0000,76879.0000,77071.0000,2147.0000
'00,"전  국",'C26519204,"  PMP",2011,5.0000,35205.0000,36051.0000,1851.0000
'00,"전  국",'C26519205,"  DVR",2011,44.0000,301729.0000,309003.0000,12691.0000
'00,"전  국",'C26519301,"  외장형 DMB 튜너 (PC 장착용)",2011,4.0000,11522.0000,11506.0000,42.0000
'00,"전  국",'C26519302,"  외장형 DMB 튜너 (자동차 장착용)",2011,4.0000,25787.0000,27532.0000,1144.0000
'00,"전  국",'C26519303,"  안테나",2011,25.0000,197058.0000,194129.0000,4785.0000
'00,"전  국",'C26519901,"  비디오용 헤드드럼",2011,3.0000,8197.0000,8214.0000,58.0000
