품목별,출하금액(백만원)
가정용선풍기,59876
가정용환풍기,29064
렌지후드,105314
가정용가습기,65626
가정용전기청소기,639750
가정용전기믹서기,106054
가정용식기세척기,60111
가정용전기식식기건조기,25188
전기비데,113875
기타가정용전기기기,237816
가정용전기기기의부품,976423
가정용기름보일러,151726
가정용가스보일러,252781
석유난로,80763
가스난로,24889
기타가정용난방기기,36106
가스레인지,174538
가스오븐레인지,145149
가정용비전기식휴대용조리기기,31735
기타비전기식가정용조리기기,55643
가정용비전기식조리및난방기기의부품,183408
컴퓨터및사무용기기제조업,11927618
중대형컴퓨터,164852
데스크탑PC,1094146
노트북,748028
PDA(휴대용정보단말기),468021
기타휴대용컴퓨터,...
기타컴퓨터,42978
플로피디스크드라이브,...
하드디스크드라이브,...
광디스크드라이브,1089064
기타기억장치,98588
자기헤드(컴퓨터용),...
기타기억장치부품,175240
키보드,25315
마우스,11769
스캐너류,25844
기타입력장치,147968
임팩트프린터(충격식),52102
레이저프린터,718864
잉크젯프린터,289675
기타비충격식프린터,111745
음극선관모니터(컴퓨터용),340770
액정모니터(컴퓨터용),1952318
기타출력장치(컴퓨터용),...
컴퓨터단말기,153565
주기판,7540
사운드카드(라디오수신용포함),...
그래픽카드,70587
멀티미디어카드,12345
컴퓨터용모뎀카드(PC용),25979
기타컴퓨터용카드및보드,28642
PC카메라,3021
컴퓨터케이스,86301
기타컴퓨터주변기기,173574
컴퓨터주변기기전용부품(기억장치부품제외),692479
복사기,338132
복사기전용부품,279770
현금자동처리기,214068
금전등록기,97102
동전및화폐처리기,57859
표권발행기,31793
전자수첩,...
기타계산관련기기,5145
우편물취급기기,...
문서펀칭기(사무용)및스테이플러,13268
문서및그림코팅기(사무용),32908
기타사무용기계,28766
계산관련기기의전용부품,48270
사무기기의전용부품,69379
기타전기기계및전기변환장치,29590506
소형전동기,1629309
중대형직류및교류겸용전동기,138933
중대형교류전동기,252958
발전기,397110
발전기세트,101946
회전위상변환기,3020
"전동기,발전기및발전기세트의부품",615596
발전및송배전용변압기,408850
특수목적용변압기,150148
산업용일반변압기,199152
전압조정기,45076
변압기부품,117614
전자부품용변성기,412614
전자유도코일및쵸크,231541
기타전자유도자,41413
페라이트코아(철심),179932
전자코일및인덕터의부품,69137
형광등용안정기,201085
형광등용안정기의부품,36181
정류기,93970
인버터,207961
통신및컴퓨터용전원장치,618152
무정전전원장치,135401
밧데리충전기,504665
핸즈프리,143522
기타정지형변환기,794409
정지형변환기의부품,145330
고압차단기(1000v이상),579643
배선용차단기(1000v미만),736246
기타저압차단기(1000v미만),138388
퓨즈,25310
스위치(전기개폐용),790710
계전기,120581
기타개폐및보호관련기기,77548
플러그(전기접속용),62207
콘센트,99195
커넥터(일반전기접속용),1242311
전등용소켓,55938
기타전기접속기기,216704
전자커넥터(통신및전자기기회로용),181891
"전기회로개폐,보호및접속장치부품",344446
저압배전반(전압１０００Ｖ미만),775926
고압배전반(전압１０００Ｖ이상),429479
자동전기제어반,1139815
프로그램콘트롤러,206820
배전반부품,263573
전력선(송배전용),1599899
통신선,429142
신호및제어선,119091
절연전선(옥내외저압배선용),406400
권선(마그네틱선),814948
기타전선,1400706
광섬유케이블,199231
절연코드및코드세트,445043
일차전지,135686
일차전지부품,11031
차량용납(연)축전지,650147
기타납(연)축전지,24940
알칼리축전지,1222809
축전지부품,99304
백열전구,51194
할로겐전구,74292
기타필라멘트전구,41304
형광등(램프),172906
기타방전램프,59455
기타전구및램프,166444
전구및램프부품,34458
가정용고정식조명장치,279399
가정용이동식조명기구,18935
산업용조명장치,249177
옥외용조명장치,145236
휴대용전등기구,4832
장식용조명세트,944
기타조명장치,78518
조명장치부분품,130725
전기식간판,324338
스타터모터,476756
점화플러그,48068
내연기관용발전기,108830
배전기와점화코일,39392
점화및기타목적용와이어링하네스,1377615
기타내연기관용전기장치,133015
내연기관전기장치의부품,196325
차량용조명기구,963822
차량용와이퍼및서리제거용열선,196841
차량용음향신호용기구,1038
차량용조명및전기장치의부품,108352
"도난,화재및유사경보기(차량용제외)",151120
차량용도난및화재경보기,64159
기타신호장치,65391
전기경보및신호장치부품,72428
전자석및영구자석,158334
전자석및영구자석의제품,53084
자석및자석제품의부품,93056
전기애자및절연용물품,151805
탄소전극및흑연전극,3537
카본부러쉬,49572
기타전기용탄소제품,17879
전기식교통통제장비,142758
전기식교통통제장비의부품,27556
신호발생기,9063
오존발생기,14460
이온정수기,17850
전기도금및전기분해용기기,10655
기타전기장비,48210
기타전기장비의부품,37245
"전자부품,영상,음향및통신장비",125486605
트랜지스터,663861
다이오드,123149
발광다이오드,366174
감광성반도체소자,443864
압전소자및수정진동자,90616
기타반도체개별소자,1437641
"다이오드,트랜지스터및반도체부품",564373
DRAM,12053606
SRAM,1129586
기타반도체메모리,9973984
스탠다드로직,...
ASIC로직,592792
마이크로콤퍼넌트,78223
바이폴라IＣ,120407
기타모노리식디지털집적회로,428198
아날로그집적회로,70473
혼성집적회로,351775
극소형조립회로,1035301
전자집적회로부분품,57059
컬러TV용음극선관,1248045
컬러모니터용음극선관,1687810
기타음극선관,5027
자전관,...
기타전자관,46629
편향코일,103245
전자총,45380
새도우마스크,...
기타전자관부품,275006
인쇄회로원판,655550
인쇄회로기판,5533174
인쇄회로조립품,436763
탄탈륨축전기,71054
알미늄전해축전기,92789
세라믹유전체의고정축전기,485390
종이및플라스틱고정축전기,81637
기타고정식축전기,14511
전자회로용가변식축전기,38500
전기고압용축전기(>=0.5KW),64459
축전기부품,180912
탄소피막형고정저항기,66092
칩형고정저항기,152523
기타고정저항기,22338
권선가변저항기,9500
탄소가변저항기,...
서미스터,50290
바리스터,26330
기타가변저항기,32732
저항기부품,27755
마그네틱스트라이프를자장한카드,63476
스마트카드,71781
TFT-LCD,17156986
기타LCD,3307217
기타평면디스플레이판넬,2117885
LCD용컬러필터,510520
LCD용백라이트유니트,2738582
기타액정표시장치부품,2206829
리드프레임,735119
표시기,560996
센서,507020
포토마스크,339117
기타전자부품,441970
일반전화기,45899
코드없는전화기세트,107009
영상전화기,15353
기타유선전화기,17119
기간통신사업용교환기,304369
사설교환기,311274
기타유선교환기,2034
반송장치(아날로그식),358741
반송장치(디지털),448037
아날로그다중화장치,1635
디지털다중화장치,52766
신호변환기,199100
팩시밀리,815328
라우터및게이트웨이,9910
허브및네트웍관련스위치,60570
키폰세트및시스템,405617
음성자동응답기,...
선로집선장치,7036
인터폰,236182
기타유선통신기기,59511
유선전화기부품,50080
교환기부품,32611
반송기기부품,37071
기타유선통신기기부품,122095
휴대용전화기,27467660
주파수공용통신단말기,20766
무선호출기,33339
무전기,137394
기타무선통신전화기,32474
무선통신용교환기,92385
무선통신기지국용송수신기,221366
무선통신용중계기(릴레이),686469
안테나시스템,65104
기타무선통신시스템,515076
방송용증폭기,56259
방송용음향관련기기,81787
방송용영상관련기기,46161
케이블TV수신자용컨버터,26995
케이블TV수신자용기기,25371
위성방송수신용안테나,37746
위성방송수신기,1839214
TV송신기,1576
라디오송신기,5544
기타송신관련기기,4247
기타방송국용기기,183533
폐쇄회로카메라,731132
기타무선통신기기,335781
무선통신단말기의부품,1577379
방송국용기기의부분품,81343
기타방송및무선통신기기의부품,873065
가정용라디오,22287
차량용라디오,977339
전축,182549
음극선관칼라TV,1869429
LCDTV,710285
PDPTV,1173253
기타TV,1158614
영상모니터,278675
CD플레이어,25085
레코드플레이어및턴테이블,...
MP3Player,399863
녹음기및녹음재생기,455146
노래반주기,159772
기타음향녹음또는재생기기,11115
비디오테이프녹화재생기,780562
레이저디스크플레이어및DVD플레이어,624544
캠코더,...
디지털카메라,1244685
스피커,294577
확성기,119557
기기용앰프셋트,279620
오디오용튜너,19568
이퀄라이저,776
픽업,269544
마이크로폰과그스탠드,185095
헤드폰및이어폰,210129
TV튜너,227600
안테나,213319
기타영상및음향관련기기,481503
비디오용헤드드럼,86035
영상음향기기용자기헤드,17605
라디오및TV의전용부품,489514
음향및영상기기의전용부품,935948
"의료,정밀,광학기기및시계",6564624
의료용방사선장치,93056
산업용방사선장치,9584
방사선기타장치,7541
방사선장치의부품,9716
심전계,8341
초음파진단기,262960
전자혈압계,37152
기타전기및전자식진단용기기,32792
광선치료기,171669
환자감시장치,17659
기타전기식치료및요법기기,25543
전기·전자식진단및요법기기부품,27441
치과용기기,18098
치과기공소용기기,2513
치과및치과기공소용기기의부품,15400
보청기,11095
치과기공소의제품,154173
인공신체및정형외과용기기,63385
정형외과용기기및보청기부품,9748
치과용의자,62332
병원침대,27207
이·미용실의자,3817
기타의료용가구,12048
주사기및수혈세트,193495
살균기(의료및실험실용),22369
호흡관련의료기기,46951
기타의료용기기,213184
기타의료기기부품,51916
측량기기,22722
항해용기기,99704
리모콘,255398
측량기및항해용무선기기의부품,6411
도안및제도기구,37845
도안및제도기구의부품,2691
전기량측정및검사용기기,284517
전기량측정및검사용기기의부품,54639
유량계및액면계,84740
압력계,26594
공해계측기,43862
온도계,47268
재료시험기,103695
기타물질측정및검사기기,289393
물질검사·측정및분석기구의부품,135845
기체및액체공급계기,84030
전기공급계기,62012
기타적산계기,255669
속도계및적산계기및부품,70122
온도자동조절장치(공업용제외),353410
기타자동조절기,110692
자동조절기(공업용제외)의부품,64848
"기타측정,시험,항해및정밀기기및부품",19805
공업계기,710225
공업계기의부품,64419
안경용렌즈,245828
콘택트렌즈,37904
선그라스,18655
기타안경,16556
안경테,139450
기타안경부품,22544
광섬유,32231
광학렌즈,289510
광학필터,27234
기타광학요소관련품,374337
사진기,5855
투영기,15233
사진관련기기,41726
영화관련기기,21629
"사진기,영사기및관련장비의부품",34809
쌍안경및천문관측기기,2248
광학현미경,4431
기타광학기기,31549
레이저발생기기,44240
기타광학기기의부품,19048
휴대용시계,162787
벽시계및탁상시계,18955
기타시계,11862
시계부품,44262
자동차및트레일러제조업,86262302
차량용가솔린엔진,928082
차량용디젤엔진,690821
경차및중소형승용차(배기량2000cc미만),19439826
대형승용차(배기량2000cc이상),9146105
RV자동차(다목적용승용차),11398253
버스,2483438
자동차KD세트(개조및분해),4664622
기타자동차,4969
트럭,3136185
자동차차체,301898
특장차,682523
트레일러,53710
트레일러부품,21269
컨테이너(화물운송용),6275
자동차엔진용부품,4834677
자동차차체부품,7638018
현가장치및부분품(자동차부품),1010058
제동장치및부분품(자동차부품),2746711
동력전달장치및부분품(자동차부품),5293875
조향장치및부분품(자동차부품),1978032
차륜및부품(자동차부품),948790
라디에이터및부품(자동차부품),407283
배기조직및부품(자동차부품),1449763
안전벨트및부품(자동차부품),256132
에어백및부품(자동차부품),559596
연료탱크(자동차부품),437980
차량용히터,120124
기타자동차부품,5623287
기타운송장비제조업,21479981
탱커(철강제),9736629
벌크선(철강제),419351
컨테이너선(철강제),5067673
기타화물선(철강제),79713
어선(철강제),43167
여객선(철강제),...
군함(철강제),395555
"여객선(FRP제,동력식)",23770
"어선(FRP제,동력식)",60023
목선(동력식),1603
비철금속선(동력식),...
선체블록,1223852
특수선박(상업및군사용제외),1033511
물에뜨는구조물,1043
철강선박재생및개조,233202
기타선박재생및개조,4532
선박해체,...
모터보트,3946
무동력보트,7092
여객용기차,694834
화물용기차,20146
"철도,궤도의유지·보수용차량",21492
철도차량개조및재생,...
철도차량전용부품,293387
철도선로장치물,34773
동력항공기,143532
항공기용엔진,...
항공기엔진부품,186827
기타항공기전용부품,1020707
모터사이클,223211
모터사이클전용부품,106592
자전거,10126
자전거전용부품,6964
휠체어(신체장애자용),10525
휠체어부품,3302
기타수동식운송장비,40540
기타수동식운송장비부품,4568
가구및기타제품제조업,10617836
운송장비용의자,1785358
운송장비용의자부품,235879
매트리스,63040
매트리스지지물,6089
소파및가정용내장의자,151586
목제식탁및식탁의자,31982
목제조리대(싱크대),484994
목제싱크대상판,19389
목제상(식탁용),17718
기타목제주방가구,126124
나전칠기제의가구,2010
거실및서재용목재가구,622312
목제침대,313844
기타침실용목재가구,556715
유아및어린이용목재가구,10668
TV및음향기기용목재캐비닛,43591
기타가정용목재가구,65742
사무용목재책상,215052
사무용목재의자,110198
사무용목재탁자및테이블,32772
사무용보관함,82336
목재칸막이,54519
목재상점진열대및라커,43812
기타사무및상업용목재가구,73713
학교및공공장소용가구,120082
실험및과학용가구,34441
주문형목재가구,110692
목재가구부품,203192
가정용금속제주방가구,76351
기타가정용금속가구,72519
사무용금속제책상,16959
사무용금속제의자,129756
사무용보관함,57723
금속제서가,24076
금속제칸막이,50916
금속제진열장및라커,94179
기타금속가구,65318
금속가구부품,187354
플라스틱제가구,64788
기타소재의가구,29128
플라스틱및기타소재의가구부품,51887
귀석및반귀석(원석을1차가공한것),10776
귀금속제의신변장신구및부품,494066
귀금속제의세공품및부품,37347
보석제제품,663
주화,125023
피아노,70659
피아노부품,25890
바이올린,3179
기타(guitar),39909
그외현악기,6669
현악기부품,32168
디지털피아노,19820
전자기타,108861
그외전기식악기,5941
전자악기부품,23232
국악기,6224
국악기부품,...
아코디언및하모니카,2278
관악기,5293
타악기,4063
그외악기,6690
기타악기의부품,31554
"체조,육상및체력단련용장비",103673
놀이터용장비,42002
낚시대,79560
낚시릴,50820
낚시바늘,31757
낚시인조찌,4526
기타낚시용구,73976
골프용품,116418
롤러스케이트,4788
겨울운동용구,...
운동용공,7310
운동용장갑류,35276
"양궁,국궁및유사장비",18680
기타운동및경기용구,36932
사람인형,11492
동물및기타인형,65203
인형액세사리및부품,1162
승용장난감,64914
기타장난감,211115
장난감부품,11790
아케이드게임기,46934
텔레비전게임기,5687
영상게임기부품,13840
기타오락용품,11709
기타오락용품의부품,...
간판및광고진열물(비전기식),267272
사인펜,4859
프러스펜,3642
형광펜,9210
컴퓨터용펜,10255
볼펜,139816
샤프펜,12893
기타펜,7573
연필,21524
미술용필기구,28227
분필,3759
붓(회화용및필기용),...
칠판및필기용보드,31258
기타회화용품,20608
스탬프(수동식),8893
잉크리본,7324
연필심,6050
볼펜심,8214
필기구의기타부품,11570
금속제모조장신용품,219317
비금속제모조장신용품,53253
가발,25153
"가눈썹,가수염및유사물품",2976
가발제조용원사,14956
조화및인조나무,3212
동물성의조각재료및관련장식제품,2193
표구제품,6343
표구부속품,18103
실물설명용모형,142141
놀이공원용품,1621
축제용품,4533
우산류,22088
우산류및지팡이부품,1887
일반단추,66957
스냅단추,22050
지퍼,192040
기타파스너,27539
단추및지퍼부품,21806
담배라이터,19409
담배필터,117565
양초,8249
성냥,915
라이타및흡연용품의부품,30040
칫솔,62742
청소용비및솔,74942
개인위생용솔,79527
페인트용롤러및붓,4057
산업용솔,23499
머리빗,10944
머리핀및미장원용핀,19308
화장용분첩및패드,18364
향수및화장품용스프레이,2756
보온용및기타진공용기,18084
마네킹인형,6772
기타제품,14834
재생용가공원료생산업,1697189
철재생재료,1009521
귀금속재생재료,28895
비철금속재생재료,223115
폐섬유재생재료,25878
폐종이재생재료,70670
폐플라스틱재생재료,200944
폐고무재생재료,25472
기타재생원료,112694
