품목별,출하금액(백만원)
원자로의 부품,32196
군사용 무기 및 부품,5152753
비군사용 총기류,21943
가스총,X
기타 비군사용 무기 및 부품,70612
분말야금제품,414839
보통강 단조물,1272389
특수강 단조물,612129
기타 철강 단조물,654030
스테인리스 단조물,136182
알루미늄단조물,177389
동단조물,51488
기타 비철금속 단조물,86375
자동차용 프레스 가공품,4593984
가정용 압형제품(알루미늄제),316643
가정용 압형제품(스테인리스제),519795
기타 프레스 가공품,1242444
금속 열처리 제품,888150
절삭가공,6275352
기타 금속처리 제품,816236
금속제 식탁용품(식기제외),38935
칼 및 칼날(식탁용 나이프 제외),61374
면도기 및 면도날,271048
가위,28815
손톱 및 발톱 깍기,57708
건물용 철물,647502
가구용 철물,339423
자동차용 철물,1151919
디지털 도어록,358909
"자물쇠, 열쇠 및 관련 부품(자동차용 제외)",56813
캐스터(소형바퀴),99232
가방 부착용 철물,22235
커튼 및 블라인드 부품,19280
기타 일반철물,274431
드라이버,X
스패너 및 렌치,10905
기타 작업용 수공구,74725
농업용 수공구,5002
드릴,81475
햄머,7044
기타 수공구,62457
톱(수동식),30853
톱날,110693
공작기계용 절삭공구,2139121
기타 공작기계용 부속물,105403
볼트 및 너트류(금속제),3629460
쇠못,92711
나사못(금속제),371702
리베트(금속제),53852
와셔(금속제),109642
기타 금속파스너,52225
코일스프링,671497
잎(판상)스프링,123105
기타 금속스프링,164510
철망,598953
와이어로프,614553
체인(동력전달용 제외),65656
기타 철선조립제품,71032
스틸캔(음식료품용),570657
알루미늄캔(음식료품용),553432
에어로졸캔,301109
드럼통,548394
금속 튜브용기,127980
기타 금속포장용기,747314
병마개,205496
알루미늄제 주방 및 식탁용품,626602
스텐레스 주방 및 식탁용품,288548
법랑제 주방 및 식탁용품,X
기타 금속제 주방 및 식탁용품,19540
싱크상판,151056
기타 금속 위생용품,112844
금속표시판,295484
용접봉,1019453
금속제 액자틀,9172
기타 금속제 장식용품,132174
이동식 금속 사다리 및 부품,39709
"선박용 프로펠러, 날 및 닻",186719
금속제 파킹 및 가스켓,194586
기타 조립금속제품,273752
금속제 영구자석 제조,120144
바늘,71635
금고,123119
금고 부품,9905
기타 분류안된 금속가공제품,146411
"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",259574348
D RAM,66270122
S RAM,X
Flash 메모리 (모듈포함),19390115
기타 반도체 메모리,6171633
스탠다드로직,X
ASIC 로직,1075947
마이크로 콤퍼넌트,259472
바이폴라 IＣ,265322
기타 모노리식 디지털 집적회로,X
아날로그 집적회로,61388
하이브리드 집적회로,90954
기타 혼성 집적회로,X
극소형 조립회로,3973192
CMOS이미지센서,2359573
D D I,3332348
전자집적회로 부분품,1033655
LED(OLED),4108828
트랜지스터,212169
다이오드,369638
감광성 반도체소자,353409
압전소자,X
수정진동자,25742
반도체웨이퍼,1891336
LED 에피칩,X
기타 반도체개별소자,199739
태양광웨이퍼,X
태양전지,367139
기타 반도체소자 부품,1568588
노트북용LCD,3137239
TV용 LCD,26229255
모니터용 LCD,6035768
기타 LCD,7095791
LCD용 컬러 필터,X
LCD용 백라이트 유니트(BLU),930645
진공형광관,X
LCD편광필름,4967687
기타 액정표시장치 부품,1039909
OLED 패널,13230082
PDP,28719
터치스크린 패널,1522840
기타 평판디스플레이 판넬,35556
기타 평판 디스플레이 부품,501472
PDP필터,X
페놀동박적층판,722020
에폭시동박적층판,815882
기타 인쇄회로원판,599020
페놀인쇄회로기판,804750
에폭시인쇄회로기판,4432421
연성 및 기타인쇄회로기판,2550049
전자부품 실장기판,2043427
탄탈륨 축전기,X
알미늄 전해축전기,266091
세라믹 유전체의 고정축전기,1304385
종이 및 플라스틱 고정축전기,52494
기타 고정식축전기,X
전자회로용 가변식 축전기,34273
전기고압용 축전기(>=0.5KW),53750
축전기 부품,191651
탄소피막형 고정저항기,35764
칩형 고정저항기,83114
기타 고정저항기,12818
탄소 가변저항기,X
서미스터,57367
바리스터,156740
기타 가변저항기,X
저항기 부품,31190
마그네틱 스트라이프를 자장한 카드,65725
스마트 카드,329897
전자부품용 변성기,201695
전자유도 코일 및 쵸크,320775
기타 전자유도자,669717
전자코일 및 인덕터의 부품,63379
센서,711138
자동차용 센서,1000723
컬러TV용 음극선관,X
기타 음극선관,X
자전관,X
기타전자관,23941
기타 전자관 부품,12691
그래픽 카드,X
멀티미디어카드,X
컴퓨터용 모뎀카드(PC용),X
기타 전자접속 카드,X
리드프레임,842884
표시기,255262
편향코일,X
전자총,X
포토마스크(Photomask),586140
기타 전자 부품,905572
중대형 컴퓨터,242734
데스크탑 PC,380865
노트북,26221
PDA(휴대용 정보단말기),137589
태블릿PC,701228
기타 휴대용 컴퓨터,X
기타 컴퓨터,252572
하드디스크 드라이브,57218
광디스크 드라이브,X
휴대용 저장장치,130466
SSD(solid state drive),2074606
기타 기억장치,22451
자기헤드(컴퓨터용),X
기억장치 부품,27492
액정 모니터(컴퓨터용),791585
임팩트 프린터(충격식),58651
레이저 프린터,396898
잉크젯 프린터,90346
기타 비충격식 프린터,X
컴퓨터 프린터 부품,42319
키보드,53962
마우스,8419
스캐너류,140610
기타 입력장치,180280
기타 출력장치(컴퓨터용),X
컴퓨터 단말기,29969
주기판,23682
PC 카메라,X
컴퓨터 케이스,47984
기타 컴퓨터용 보드,22027
기타 컴퓨터 주변기기,47185
컴퓨터주변기기 전용부품(기억장치부품제외),269167
일반 전화기,2499
코드없는 전화기세트,14088
영상 전화기,14007
기타 유선전화기,106749
기간통신사업용 교환기,21362
사설 교환기,X
기타 유선 교환기,X
반송장치(아날로그식),12989
반송장치(디지털),311709
디지털 다중화장치,35334
신호변환기,88751
"광전송 장비(다중계기, 분배기)",485297
중앙통제실 송신용 칩입 및 화재경보 시스템 제조,80333
팩시밀리,X
라우터 및 게이트웨이,43372
허브 및 네트웍관련 스위치,23004
키폰세트 및 시스템,X
음성자동응답기,X
비디오도어폰,189807
인터폰,70207
홈네트워크 장비,61225
기타 유선통신기기,53567
유선 전화기 부품,5137
교환기 부품,20325
반송기기 부품,7024
광통신기기 부품,633347
기타 유선 통신기기 부품,29768
방송용 증폭기,92677
방송용 음향관련 기기,120367
방송용 영상관련 기기,88330
케이블TV 수신자용 컨버터,8220
케이블TV 수신자용 기기,81275
위성방송 수신용 안테나,182001
위성방송 수신기,1573397
지상파방송 송수신기,X
유선방송 송수신기,97008
기타 TV송수신기,X
라디오송신기,X
DMB 송수신 기기,26997
기타 송신관련 기기,8730
폐쇄회로 카메라,1715498
기타 방송국용 기기,11884
방송국용 기기의 부분품,52977
휴대용 전화기,19870714
휴대용전화기 KD세트,2386287
휴대폰용 카메라모듈,5466990
기타 휴대용 전화기 부품,4115654
주파수 공용통신 단말기,45523
무선 호출기,36989
무전기,229820
기타 무선 통신전화기,41856
무선통신용 교환기,177598
무선통신 기지국용 송수신기,136082
무선통신용 중계기(릴레이),775943
안테나시스템,298023
RFID(전자테그),163910
WiBro 중계기,31577
기타 무선통신 시스템,1167616
기타 무선통신기기,127255
SAW Filter(표면탄성파 필터),439555
무선통신 단말기의 부품,337142
무선통신기기의 부품,238127
FPD TV,3924348
기타 TV,59893
텔레비전의 부품,287351
영상모니터,510579
레이저디스크 플레이어 및 DVD 플레이어,119372
캠코더,X
DVR,174505
외장형 DMB 튜너 (PC 장착용),X
외장형 DMB 튜너 (자동차 장착용),203331
안테나,370047
비디오용 헤드드럼,X
가정용 오디오,X
차량용 오디오,1321789
"CD플레이어, 레코드플레이어 및 턴테이블",X
MP3 Player,X
어학실습기,X
녹음기 및 녹음재생기,34523
노래반주기,118822
기타 음향 녹음 또는 재생기기,X
"라디오, 녹음 및 재생기기의 부품",35745
스피커,317220
기기용 앰프셋트,179064
오디오용 튜너,X
이퀄라이저,X
픽업,X
마이크로폰과 그 스탠드,87372
헤드폰,209241
자동차용음향증폭기,X
이어폰,103478
기타 음향관련 기기,14529
음향기기용 자기헤드,X
음향기기의 전용부품,238805
자기 테이프,X
자기 및 광 디스크,23091
"의료, 정밀, 광학 기기 및 시계 제조업",25791481
의료용 방사선 장치,638795
산업용 방사선장치,43812
방사선 기타 장치,4330
방사선장치의 부품,117038
심전계,36290
초음파진단기,906464
전자혈압계,X
기타 전기 및 전자식 진단용기기,256705
광선치료기,377305
환자감시장치,38611
기타 전기식 치료 및 요법기기,124659
전기·전자식 진단 및 요법기기 부품,226519
치과용 기기,174155
치과기공소용 기기,26695
치과 및 치과기공소용 기기의 부품,20447
보청기,28316
치과용 임플란트,495035
치과기공소의 제품,302341
인공신체,45129
정형외과용 기기,174013
정형외과용 기기 및 보청기 부품,21922
선글라스,12811
기타 안경,34200
안경용 렌즈,157834
콘택트렌즈,301310
안경테,130603
기타 안경 부품,36592
치과용 의자,70173
병원침대,59921
이·미용실 의자,X
기타 의료용 가구,49806
주사기 및 수혈세트,450907
살균기(의료 및 실험실용),78102
산소호흡기,20054
기타 호흡관련 의료기기,164968
기타 의료용 기기,621896
기타 의료기기 부품,348655
측량기기,109244
GPS 시스템,145413
리모콘,211305
텔레매틱스 단말기,X
내비게이션,3296307
레이더기기,499598
조타기,49786
기타 항해용 기기,185390
측량기 및 항해용 무선기기의 부품,22986
오실로스코프 및 오실로그래프,X
전자계측기,412150
기타 전기량 측정 및 검사용기기,130009
전기량측정 및 검사용기기의 부품,52117
액면계,100416
압력계,141263
공해계측기,224120
온도계,20894
재료시험기,233723
열측정 및 풍력계기,49332
액체비중계,4531
반도체 검사장비,2322038
기타 물질 측정 및 검사기기,713226
물질 검사·측정 및 분석기구의 부품,388658
가스공급계기,158105
수도미터,100394
기타 기체 및 액체공급계기,7372
전기공급계기,348360
속도계,719515
기타 적산계기,184317
속도계 및 적산계기 및 부품,78542
온도 자동조절장치(공업용 제외),335466
기타 자동조절기,182246
자동조절기(공업용 제외)의 부품,68350
온도자동제어장치,478728
산업용온도조절기,628003
기타 산업처리공정 제어장비,1553480
공업계기의 부품,126128
도안 및 제도기구,81417
"기타 측정, 시험, 항해 및 정밀기기 및 부품",167744
광섬유,X
광학렌즈,2575773
광학필터,92916
편광재료용 판,X
BLU용 광학필름,1063683
기타 광학요소 관련품,29243
디지털 카메라,X
기타 사진기,107875
투영기,10031
사진섬광기구,X
기타 사진관련 기기,X
영화관련 기기,34207
"사진기, 영사기 및 관련장비의 부품",135313
쌍안경 및 천문관측기기,26016
광학현미경,61811
기타 광학기기,167375
레이저발생기기,90370
기타 광학기기의 부품,92410
휴대용 시계,33374
벽시계 및 탁상시계,13659
기타 시계,3639
시계케이스,X
시계줄(금속제),X
기타 시계부품,8464
전기장비 제조업,74860973
소형 전동기,2244140
중대형 직류 및 교류겸용 전동기,351638
중대형 교류전동기,274916
발전기,517602
발전기세트,134934
회전위상변환기,169976
태양광모듈,2255066
태양광발전시스템,195742
발전플랜트,1499541
"전동기, 발전기 및 발전기 세트의 부품",708944
송배전변압기,1050715
발전변압기,56448
특수목적용 변압기,68952
산업용 일반변압기,833356
전압조정기,27819
변압기 부품,319619
형광등용 안정기,160949
형광등용 안정기의 부품,21484
에너지 저장장치(ESS),45665
정류기,636083
인버터,661181
어댑터,99647
통신 및 컴퓨터용 전원장치,250791
무정전 전원장치,494550
배터리 충전기,346034
핸즈프리,X
배터리팩,835049
기타 정지형 변환기,99011
정지형 변환기의 부품,131917
고압 차단기(1000v 이상),1480872
배선용 차단기(1000v 미만),864277
기타 저압 차단기(1000v 미만),260537
퓨즈,47606
스위치(전기개폐용),2120909
계전기,202804
기타 개폐 및 보호관련 기기,174182
"전기회로 개폐, 보호 장치 부품",372509
플러그(전기접속용),85164
콘센트,200767
커넥터(일반전기접속용),2575914
전등용 소켓,56094
기타 전기 접속기기,127748
전자 커넥터(통신 및 전자기기회로용),1296482
전기회로 접속장치 부품,267249
저압배전반(전압1000v 미만),1489668
고압배전반(전압1000v 이상),1376176
수치제어장치,339564
자동전기제어반,1822504
프로그램 콘트롤러,747138
배전반 부품,339249
일차전지,150203
일차전지 부품,16694
차량용 납(연)축전지,4561268
기타 납(연)축전지,144736
알칼리 축전지,4889223
축전지 부품,1491791
광섬유 케이블,542757
전력선(송배전용),4022477
통신선,817266
신호 및 제어선,341576
절연전선(옥내외 저압 배선용),1910357
권선(마그네틱선),966637
기타 전선,845731
절연코드 및 코드세트,1200914
백열 전구,10497
할로겐 전구,66603
기타 필라멘트 전구,7770
형광등(램프),59609
기타 방전램프,33992
LED 전등,1088499
기타 전구 및 램프,28634
전구 및 램프 부품,66797
자전거 및 차량용 조명기구,3346405
"선박, 철도차량, 항공기 및 오토바이용 조명기구",151371
차량용 조명 및 전기장치의 부품,501821
가정용 고정식 조명장치,711968
가정용 이동식 조명기구,82772
산업용 조명장치,510600
옥외용 조명장치,423208
조명장치 부분품,132999
전기식 간판,507979
장식용 조명세트,18265
전시 및 광고용 조명장치 부품,92382
휴대용 전등기구,17172
기타 비전기식 조명장치,36996
기타 조명장치 부품,14660
가정용 전자레인지,190461
가정용 전기 밥솥,528550
전기 후라이팬,46010
전자 오븐,39754
전기레인지,69379
기타 전기식 조리기기,51794
소형냉장고(200ℓ 이하),45056
중형냉장고(201ℓ ~ 400ℓ 이하),782638
대형냉장고(401ℓ 이상),1466496
김치냉장고,1103544
가정용 전기믹서기,266996
가정용 식기 세척기,299107
가정용 전기식 식기 건조기,38958
렌지후드,150732
기타 주방용 전기기기,26716
주방용 전기기기 부품,370709
전기담요 및 장판,186773
전기 난로,32954
전기보일러,16108
전기온수기,76391
가정용 온풍기,15749
기타 가정용 전기식 난방기기,44855
가정용 전기식 난방기기의 부품,104106
전기 면도기,5433
전기 안마기,129759
전기식 헤어드라이어,42596
전기 이발기,1686
기타 전기식 이미용기구,144518
가정용 세탁기,2567056
가정용 선풍기,64691
가정용 환풍기,81091
가정용 가습기,17507
가정용 전기청소기,328825
전기비데,270143
전기다리미,X
기타 가정용 전기기기,119406
기타 가정용 전기기기 부품,1114608
가정용 기름 보일러,47889
가정용 가스 보일러,862252
석유 난로,44777
가스 난로,2591
기타  가정용 난방기기,39824
가스레인지,205299
가스오븐레인지,214409
가정용 비전기식 휴대용 조리기기,49694
기타 비전기식 가정용 조리기기,14264
가정용 비전기식 조리 및 난방기기의 부품,161745
"도난, 화재 및 유사 경보기(차량용 제외)",246250
차량용 도난 및 화재 경보기,23155
기타 신호장치,49972
전기경보 및 신호장치 부품,77861
전기 애자 및 절연용 물품,146291
탄소전극 및 흑연전극,142712
카본부러쉬,87757
기타 전기용 탄소제품,10537
전기식 교통 통제장비,207678
전기식 교통통제장비의 부품,X
내연기관용 전기장치(자동차용 제외),91157
전자석 및 영구자석의 제품,66082
아크 용접기,60078
저항 용접기,89375
기타 전기용접기,32457
연료전지,87680
신호 발생기,X
오존 발생기,23201
이온 정수기,33589
전기도금 및 전기분해용 기기,50516
초음파 세척기,57113
기타 전기장비,126313
기타 전기장비의 부품,90831
기타 기계 및 장비 제조업,121692348
선박용 내연기관,2515593
기계용 내연기관,911889
내연기관 부품(차량 및 항공기용 제외),1193628
터빈,74449
터빈 부품,115168
유압실린더 및 유압시스템,1400365
공압실린더 및 공압액츄에이터,330106
유압 펌프,645171
기압식 기체펌프 및 압축기,138778
기타 유압기기,105207
유압기기 부품,613206
산업용 액체펌프,1190160
가정용 펌프,252971
급유 및 계기용 펌프,133037
액체펌프의 부품,84620
진공 펌프,1097802
냉매 압축기(차량용 제외),688358
차량 에어컨용 압축기,526841
산업용 공기압축기,403036
기타 기체펌프 및 압축기,126562
기체 펌프 및 압축기 부품,97574
감압 밸브,270808
유압 및 공기압전송용 밸브,1036489
체크 밸브,259104
안전 밸브,310769
수전,826013
볼 및 플러그밸브,407027
자동조절 및 원격조절밸브,553557
기타 밸브,258870
"탭, 밸브의 부품",614514
볼 베어링,1537214
원추형 롤러베어링,307368
지구베어링,121024
기타 베어링,327919
베어링 부품,311872
변속기,808095
기어 및 기어링,601244
체인(동력전달용),175917
플레인베어링,270496
기타 기계식 동력전달장치,86827
기계식 동력전달장치 부품,120714
공업용로,300162
소각로,688506
전기로,250996
로 부속품 및 부품,123710
포크리프트 트럭(지게차),1224581
기타 산업용 트럭 및 적재기,26652
산업용 트럭 및 적재기 부품,288636
엘리베이터,2433332
에스컬레이터,X
리프트기기,148815
주차기,252220
승강기류 부품,765786
컨베이어,2126415
자동창고시스템,301887
컨베이장치류 부품,194042
호이스트,182480
물품취급용 크레인,660313
윈치 및 캡스턴,83121
기타 물품취급장비,96277
물품취급장비 부품,91138
산업 및 상업용 냉장고,469072
산업용 냉동기,911465
냉각탑,173796
냉동，냉장 쇼케이스,392342
기타 냉동장비,18632
산업용 냉장 및 냉동장비의 부품,770004
룸에어컨,469675
패키지에어컨,1061160
차량용 에어컨,2939586
시스템에어컨,1567051
에어핸드링유니트,309346
팬코일유니트,90350
항온항습기,407082
기타 공기조화장치,372441
공기조절장치 부품,1971888
송풍기(산업용),924623
송풍기(산업용) 부품,196148
공기청정기,705582
차량용 공기청정기,76737
집진기,375151
기타 기체 여과기 및 청정기,307505
기체 여과기 및 청정기 부품,577366
정수기,1213011
상하수정화장비,354575
연수기,24066
기타 액체여과기,218304
액체 여과기 부품,975748
열교환기,2083184
증류기 및 가스발생기,102768
증류기 및 열교환기의 부품,248274
복사기,87253
현금자동지급기(CD),124357
자동거래단말기(ATM),249003
금전등록기,113432
동전 및 화폐 처리기,114783
표권 발행기,37165
전자수첩,X
신용카드조회기,148802
기타 계산 관련기기,11210
우편물취급기기,X
문서 펀칭기(사무용) 및 스테이플러,23537
문서 및 그림 코팅기(사무용),72941
기타 사무용 기계,56613
복사기 전용부품,105293
계산관련 기기의 전용부품,27605
사무기기의  전용부품,11732
산업용 저울,61886
가정 및 상업용 저울,64056
병，용기의 세척기,15735
충전기(포장겸용),222830
포장기,519278
포장기 및 용기세척기 부품,33201
소화기,208299
스프링쿨러,109096
분사기,78017
소화장비 및 분사기 부품,222144
수지식 동력연삭기,129928
기타 수지식 동력 공구,70191
수지식 동력공구 부품,56550
자동판매기 및 화폐교환기,97763
가스 용접기 및 절단기,148328
기타 용접기,29567
원심분리기,128765
산업용 접시 세척기,62505
기타 일반목적용 기계,386702
자동판매기 및 화폐교환기 부품,8865
기타 일반목적용기계 부품,1379343
경운기,49836
농업용 트랙터,980374
쟁기,22632
기타 경지정리용 기계,128388
농업용 분무기,83016
이앙기,298939
기타 재배관련기기,71857
콤바인(농업용),179286
농업용 건조기,98511
기타 수확관련 기계,77084
사료가공 기계(농업용),67633
기타 축산기계,90851
기타 농업용기계,123581
농업용 기계 부품,489419
레이저 가공기,382240
방전가공기,48811
기타 전자응용 절삭기계,95536
전자응용 가공 절삭기계의 부품,122655
디지털 적층 성형기계,88398
디지털 적층 성형기계 부품,18289
머시닝 센터,1587910
전용기,584784
수치제어식 선반,1123157
범용 선반,52510
드릴링기,36253
보링기,19926
밀링기,47959
탭핑기,17432
연삭기,106551
기어절삭기,11292
톱기계(금속용),22593
기타 금속절삭가공기계,114269
금속절삭가공기계의 부품,250810
액압 프레스,31960
기계 프레스,752460
금속 절곡기,113050
금속 전단기,54442
펀칭기,24797
금속 단조기,14079
금속 인발기,9816
나사 전조기,76872
금속선 가공기,56910
기타 금속성형기계,50673
금속성형기계의 부품,33680
목공기계,43489
기타 공작기계,324391
"다이, 지그 및 공작기계 부착물",749814
목공기계 부품,X
기타 공작기계 부품,55843
주물주조기계,200268
금속 압연기,83602
압연기 롤,134646
기타 금속주조 및 압연기 부품,73228
굴삭기,4666158
토공기계,107498
건설용 크레인,144995
콘크리트믹서,60100
콘크리트 펌프카,358083
도로포장 기계,80335
기초공사기계,44442
로더 및 불도저,402934
기타 건설용 트랙터,X
기타 건설용 기계,88519
무한궤도,197035
건설용 기계 부품,2734379
"광물용 파쇄, 마쇄 및 선별기",270113
기타 광산 기계,35488
콘크리트제품 제조기,33444
기타 광물제조장비,10320
광물처리장비 부품,23038
낙농품 가공기계,53082
정미기,61664
기타 곡물가공기계,11516
육류가공기계,91548
기타 공장용 음식료품 제조기계,204992
제빵용기계,64353
기타 상점용 음식료품 조리기계,50624
음식료품 및담배 가공기계 부품,23432
업소용 세탁관련기기,24823
염색기,40911
나염기,X
기타 섬유 마무리 가공기계,103036
공업용 재봉기,21313
연사기,X
방적기,63358
기타 화학섬유 및 방적기,21062
직기,21241
편직기,69882
자동 자수기,16225
기타 특수 직기,13912
가죽 및 신발제조 기계,46079
스핀들,13857
재봉기 부품,16092
"기타 섬유, 의복, 가죽 가공기계 부품",84671
웨이퍼 가공 장비,3668413
반도체 조립 장비,4766473
칩마운터,493642
태양전지 제조장비,144599
기타 반도체 제조 장비,1940940
반도체제조 장비 부품,4697411
평판디스플레이 제조용 기계,8858184
평판디스플레이 제조용기계 부품,833055
용접용로봇,205900
도장용로봇,93230
조립용로봇,1015366
기타 산업용 로봇,962855
산업용 로봇 부품,355317
펄프제조기계,21673
종이제조 기계(초지기),48596
절단기,71378
골판지제조기,33166
기타 종이가공 기계,36542
펄프 및 종이제조 기계 부품,42733
플라스틱 사출성형기,1042925
플라스틱 압출성형기,158006
진공 및 열성형기,31082
기타 플라스틱 제조 기계,54944
고무 가공기계,81639
고무 및 플라스틱 가공기계 부품,46056
인쇄기계,237612
기타 인쇄관련기계,38799
인쇄 및 제본관련 기계 부품,91722
프레스용 금형,3969542
플라스틱용 금형,3109869
기타 금형,974367
몰드베이스,592764
기타 주형관련 부속품,572885
판유리제조기,45636
기타 유리공업용 기계,73813
산업용 범용 건조기,457373
금속 표면처리기,457506
권선기,24776
화학제품 제조기계,193062
초음파 기기,109428
전자식 모의훈련기기,68139
기타 산업용기계,1453578
산업용기계 부품,1128545
자동차 및 트레일러 제조업,189088326
차량용 가솔린엔진,792025
차량용 디젤엔진,2741262
경승용차,1960016
소형승용차,9863415
중형승용차,5427573
대형 승용차(배기량2000cc이상),11187100
RV자동차(다목적 승용차),41139415
경버스,X
소형버스,X
중형버스,X
대형버스,1137871
친환경차,2727851
자동차 KD세트(개조 및 분해),3637524
기타 자동차,40373
경트럭,X
소형트럭,3794505
중형트럭,552623
대형트럭,X
특수목적용 자동차,917032
자동차 차체,1322736
기중기차특장,189758
소방차특장,170162
기타 특장,1347944
자동차 구조 및 장치 변경,47835
트레일러,134009
컨테이너(화물운송용),56945
트레일러 부품,20764
자동차 엔진용 신품 부품,16047005
자동차 차체용 신품 부품,20949278
신품 동력전달장치(자동차부품),19876640
신품 스타터모터,690946
신품 점화플러그,237645
신품 내연기관용 발전기,642270
신품 배전기와 점화코일,228702
신품 점화 및 기타 목적용 와이어링하네스,3675171
신품 와이퍼 및 서리제거용 열선,570539
신품 음향신호용 기구,X
신품 자동차 전자제어,2416136
기타 자동차용 신품 전기장치,96598
자동차용 신품 전기장치의 부품,1451809
신품 조향장치 및 부분품,5388398
신품 현가장지 및 부분품,2178232
신품 제동장치 및 부분품,5122888
자동차용  신품 의자,5359213
자동차용 신품 의자 부품,1036436
신품 차륜 및 부품(자동차부품),2619943
신품 라디에이터 및 부품(자동차부품),365218
신품 배기조직 및  부품(자동차부품),2408067
신품 안전벨트 및 부품(자동차부품),894071
신품 에어백 및 부품(자동차부품),1139534
신품 연료탱크(자동차부품),374153
신품 차량용 히터,409478
신품 촉매컨버터(배기관용; 자동차부품),154343
기타 신품 자동차부품,2163038
자동차 재제조 부품,539951
기타 운송장비 제조업,41362307
탱커(철강제),5808963
벌크선(철강제),640930
컨테이너선(철강제),3483662
가스및화학운반선,9620683
자동차운반선,X
기타 화물선(철강제),X
어선(철강제),X
여객선(철강제),107460
기타 항해용 강선,1865548
강선 수리,201305
"여객선(FRP제, 동력식)",X
"어선(FRP제, 동력식)",117111
합성수지선 수리,X
목선(동력식),X
비철금속선(동력식),12630
특수선박(상업 및 군사용 제외),7207315
물에 뜨는 구조물,1729938
기타 선박 수리,17950
선체블록,1954884
모터보트,16719
무동력 보트,X
화물용 기차,X
전동차,1125646
"철도, 궤도의 유지·보수용 차량",X
철도차량 개조 및 재생,11315
제동기,X
철도선로장치물,153780
철도차량용 의자,41081
"차축, 차륜 및 부품",22834
기타 철도차량 전용부품,396789
동력 항공기,1028339
무동력 항공기,X
항공기 개조 및 재생,X
대륙 간 탄도 미사일,X
무인 항공기,52905
무인 비행장치,X
항공기용 엔진,X
항공기엔진 부품,647057
항공기용 의자,17575
기타 항공기 전용부품,2525396
전투용 차량,616263
전투용 차량부품,453504
모터사이클,72980
모터사이클  전용부품,32876
자전거,25042
환자용 차량,27293
환자용 차량 부품,X
기타 수동식 운송장비,75553
기타 수동식 운송장비 부품,26428
가구 제조업,7521523
매트리스,388049
매트리스 지지물,32412
소파 및 가정용 내장의자,236712
목제 식탁 및 식탁의자,77525
목제 조리대(싱크대),793476
목제 싱크대상판,124350
목제 상(식탁용),6013
찬장,52097
기타 목제 주방가구,90118
나전칠기제의 가구,X
목제 책상,80503
목제 의자,61374
거실 및 서재용 목제가구,612587
목제 침대,515088
화장대,29763
문갑,X
장식장,82803
장롱,633940
기타 침실용 목제가구,49710
유아 및 어린이용 목제가구,26786
TV 및 음향기기용 목제캐비닛,3416
신발장,75273
기타 가정용 목제가구,113146
사무용 목제책상,340217
사무용 목제의자,38942
사무용 목제탁자 및 테이블,62351
사무용 보관함,114680
목제 칸막이,69915
목제 상점진열대 및 라커,163982
기타 사무 및 상업용 목제가구,55999
학교 및 공공장소용 가구,139278
실험 및 과학용 가구,43871
주문형 목제가구,161750
목제가구 부품,167408
가정용 금속제 주방가구,109085
기타 가정용 금속가구,169466
사무용 금속제 책상,151845
사무용 금속제 의자,416035
금속제 캐비닛,214904
기타 사무용 보관함,13454
금속제 서가,63699
금속제 칸막이,137749
금속제 진열장 및 라커,327333
기타 금속가구,50854
금속가구 부품,66147
플라스틱제 가구,254183
기타 소재의 가구,13127
플라스틱 및 기타 소재의 가구 부품,77166
기타 제품 제조업,5358097
귀석 및 반귀석(원석을 1차가공한 것),13323
귀금속제의 신변장신구 및 부품,601965
귀금속제의 세공품 및 부품,57643
보석제 제품,19636
주화,229828
금속제 모조 장신용품,130322
비금속제 모조 장신용품,17640
건반 악기,X
건반 악기 부품,X
디지털 피아노,17814
전자기타,40433
그외 전기식 악기,X
전자악기 부품,11012
바이올린,X
기타(guitar),14058
국악기,2442
관악기,9070
그외 악기,4014
기타 악기 부품,38687
"체조,육상 및 체력단련용 장비",212756
놀이터용 장비,129898
낚시대,101867
낚시릴,120768
낚시바늘,22731
낚시 인조찌,6827
기타 낚시용구,20088
수렵용구,12377
골프용품,165685
운동용 공,4016
운동용 장갑류,X
"양궁, 국궁 및 유사장비",36911
기타 운동 및 경기용구,54835
사람인형,5556
동물 및 기타인형,110174
승용장난감,26053
조립식장난감,129426
기타 장난감,49282
인형 및 장난감 부품,4883
영상게임기,40173
기타 오락용품,55452
기타 오락용품의 부품,X
간판 및 광고진열물(비전기식),541840
사인펜,38547
볼펜,95508
샤프펜,13545
기타 펜,33659
연필,30599
크레용 및 파스텔,10152
기타 필기용품,9322
기타 회화용품,22906
스탬프(수동식),8285
잉크리본,X
문구용칠판 및 화이트보드,38416
필기구의 부품,24730
가발 및 유사제품,22644
가발제조용 원사,90122
조화 및 모조 장식품,35210
실물설명용 모형,263021
표구 제품,6566
표구 부속품,39125
일반 단추,70594
스냅 단추,1193
지퍼,178888
기타 파스너,6415
단추 및 지퍼 부품,11164
담배 라이터,X
담배 필터,301168
양초,32759
착화탄,12796
기타 연소가능물품,11847
라이타 및 흡연용품의 부품,X
칫솔,192938
청소용 비 및 솔,124393
개인위생용 솔,175268
페인트용 롤러 및 붓,X
산업용 솔,35639
놀이공원용품,3937
머리빗,10122
머리핀 및 미장원용 핀,10580
화장용품,174325
향수 및 화장품용 스프레이,X
우산류,26541
지팡이,X
