품목별,출하금액(백만원)
기타액정표시장치부품,2461092
PDP,2164900
OLED,7608075
터치스크린패널,983328
기타평판디스플레이판넬,40187
기타평판디스플레이부품,355877
PDP필터,...
페놀동박적층판,500238
에폭시동박적층판,829869
기타인쇄회로원판,847418
페놀인쇄회로기판,604973
에폭시인쇄회로기판,4301829
기타인쇄회로기판,4520512
전자부품실장기판,3114090
컬러TV용음극선관,...
컬러모니터용음극선관,...
자전관,15249
기타전자관,10186
PCM(색순도집속장치),...
기타전자관부품,52708
탄탈륨축전기,...
알미늄전해축전기,239978
세라믹유전체의고정축전기,924668
종이및플라스틱고정축전기,23965
기타고정식축전기,21453
전자회로용가변식축전기,29893
전기고압용축전기(>=0.5KW),73157
축전기부품,220435
탄소피막형고정저항기,56839
칩형고정저항기,83293
기타고정저항기,...
탄소가변저항기,...
서미스터,43417
바리스터,142317
기타가변저항기,...
저항기부품,7489
마그네틱스트라이프를자장한카드,52759
스마트카드,255248
전자부품용변성기,613672
전자유도코일및쵸크,327244
기타전자유도자,130924
전자코일및인덕터의부품,26872
멀티미디어카드,...
컴퓨터용모뎀카드(PC용),3359
기타전자접속카드,8464
리드프레임,1114411
표시기,320030
센서,421790
자동차용센서,1020107
편향코일,...
전자총,...
포토마스크,498748
기타전자부품,801368
중대형컴퓨터,69409
데스크탑PC,492445
노트북,19396
PDA(휴대용정보단말기),120750
태블릿PC,2475173
기타휴대용컴퓨터,...
기타컴퓨터,495797
하드디스크드라이브,87503
휴대용저장장치,231017
SSD(solidstatedrive),...
기타기억장치,21030
기억장치부품,28553
음극선관모니터(컴퓨터용),...
액정모니터(컴퓨터용),886020
임팩트프린터(충격식),61328
레이저프린터,427790
잉크젯프린터,155556
기타비충격식프린터,2925
컴퓨터프린터부품,77554
키보드,45523
스캐너류,37641
기타입력장치,156822
기타출력장치(컴퓨터용),...
컴퓨터단말기,28132
주기판,11932
PC카메라,...
컴퓨터케이스,47521
기타컴퓨터용보드,6656
기타컴퓨터주변기기,18750
컴퓨터주변기기전용부품(기억장치부품제외),908393
일반전화기,18719
코드없는전화기세트,46847
영상전화기,14971
기타유선전화기,128587
기간통신사업용교환기,41519
사설교환기,77030
기타유선교환기,...
반송장치(아날로그식),9795
반송장치(디지털),492526
디지털다중화장치,33170
신호변환기,74168
"광전송장비(다중계기,분배기)",453819
중앙통제실송신용칩입및화재경보시스템제조,45693
팩시밀리,...
라우터및게이트웨이,39103
허브및네트웍관련스위치,9996
키폰세트및시스템,35126
음성자동응답기,5366
비디오도어폰,91412
인터폰,35329
홈네트워크장비,158526
기타유선통신기기,42640
유선전화기부품,4958
교환기부품,19788
반송기기부품,32498
광통신기기부품,355719
기타유선통신기기부품,45171
방송용증폭기,77233
방송용음향관련기기,97533
방송용영상관련기기,41561
케이블TV수신자용컨버터,21090
케이블TV수신자용기기,12086
위성방송수신용안테나,80569
위성방송수신기,2040814
지상파방송송수신기,9848
유선방송송수신기,...
라디오송신기,...
DMB송수신기기,59774
기타송신관련기기,9362
폐쇄회로카메라,1344860
기타방송국용기기,18220
방송국용기기의부분품,47544
휴대용전화기,45120174
휴대용전화기KD세트,...
휴대폰용카메라모듈,1903397
기타휴대용전화기부품,4619427
주파수공용통신단말기,24073
무선호출기,11749
무전기,286433
기타무선통신전화기,45524
무선통신용교환기,273146
무선통신기지국용송수신기,66827
무선통신용중계기(릴레이),1030230
안테나시스템,321179
RFID(전자테그),156112
Wibro중계기,17867
기타무선통신시스템,1166399
기타무선통신기기,213488
SAWFilter(표면탄성파필터),209395
무선통신단말기의부품,661213
무선통신기기의부품,562489
음극선관칼라TV,...
FPDTV,8622538
폐쇄회로텔레비젼,...
기타TV,39878
텔레비전의부품,460197
영상모니터,284639
비디오테이프녹화재생기,...
레이저디스크플레이어및DVD플레이어,64015
PMP,35157
DVR,355447
외장형DMB튜너(PC장착용),3162
외장형DMB튜너(자동차장착용),54994
안테나,260395
비디오용헤드드럼,...
가정용라디오,...
차량용라디오,725780
"CD플레이어,레코드플레이어및턴테이블",...
MP3Player,6412
어학실습기,...
녹음기및녹음재생기,6656
노래반주기,148451
기타음향녹음또는재생기기,4165
"라디오,녹음및재생기기의부품",55112
스피커,372808
확성기,...
기기용앰프셋트,256499
오디오용튜너,3507
이퀄라이저,...
픽업,...
마이크로폰과그스탠드,105878
헤드폰,68319
콘덴서마이크로폰,...
자동차용음향증폭기,28502
이어폰,55866
기타음향관련기기,17767
음향기기용자기헤드,...
음향기기의전용부품,413899
자기테이프(녹음용롤상필름),...
자기테이프(녹화용롤상필름),...
자기및광디스크,18055
"의료,정밀,광학기기및시계제조업",18179249
의료용방사선장치,406137
산업용방사선장치,59006
방사선기타장치,9097
방사선장치의부품,70500
심전계,16799
초음파진단기,767997
전자혈압계,12792
기타전기및전자식진단용기기,111513
광선치료기,291014
환자감시장치,49486
기타전기식치료및요법기기,85995
전기·전자식진단및요법기기부품,126663
치과용기기,135770
치과기공소용기기,6078
치과및치과기공소용기기의부품,18212
보청기,26064
치과용임플란트,248410
치과기공소의제품,156166
인공신체,11905
정형외과용기기,401915
정형외과용기기및보청기부품,23062
치과용의자,42116
병원침대,62553
이·미용실의자,...
기타의료용가구,37097
주사기및수혈세트,346152
살균기(의료및실험실용),56407
산소호흡기,15069
기타호흡관련의료기기,97830
기타의료용기기,463142
기타의료기기부품,244047
측량기기,101210
GPS시스템,53420
리모콘,313302
텔레매틱스단말기(AfterMarket용),...
내비게이션,982415
레이더기기,349123
조타기,29018
기타항해용기기,191864
측량기및항해용무선기기의부품,30367
오실로스코프및오실로그래프,...
전자계측기,410975
기타전기량측정및검사용기기,140236
전기량측정및검사용기기의부품,142743
액면계,81945
압력계,71363
공해계측기,163953
온도계,24364
재료시험기,206169
열측정및풍력계기,102367
액체비중계,...
반도체검사장비,1119167
기타물질측정및검사기기,634397
물질검사·측정및분석기구의부품,240444
가스공급계기,80699
수도미터,90427
기타기체및액체공급계기,...
전기공급계기,164041
속도계,588625
기타적산계기,344219
속도계및적산계기및부품,139807
온도자동조절장치(공업용제외),178703
기타자동조절기,137464
자동조절기(공업용제외)의부품,57651
온도자동제어장치,386702
산업용온도조절기,391002
기타산업처리공정제어장비,1481129
공업계기의부품,118666
도안및제도기구,51795
도안및제도기구의부품,...
"기타측정,시험,항해및정밀기기및부품",130055
선글라스,9550
기타안경,168562
안경테,144736
기타안경부품,48238
광섬유,...
광학렌즈,1511004
안경용렌즈,248307
콘택트렌즈,170143
광학필터,152274
편광재료용판,59449
BLU용광학필름,749865
기타광학요소관련품,27862
디지털카메라,...
기타사진기,32083
투영기,21303
사진섬광기구,...
사진필름현상기,...
기타사진관련기기,...
영화관련기기,40056
"사진기,영사기및관련장비의부품",91537
쌍안경및천문관측기기,11779
광학현미경,41163
기타광학기기,114968
레이저발생기기,45176
기타광학기기의부품,121445
휴대용시계,56028
벽시계및탁상시계,5812
기타시계,24700
시계케이스,...
기타시계부품,14419
전기장비제조업,67354377
소형전동기,2998958
중대형직류및교류겸용전동기,341351
중대형교류전동기,275624
발전기,655978
발전기세트,86668
회전위상변환기,22422
태양광모듈,779891
태양광발전시스템,119190
발전플랜트,624046
"전동기,발전기및발전기세트의부품",666277
송배전변압기,747195
발전변압기,43443
특수목적용변압기,84972
산업용일반변압기,1466640
전압조정기,46335
변압기부품,480265
형광등용안정기,215060
형광등용안정기의부품,28102
정류기,277994
인버터,1116033
어댑터,90861
통신및컴퓨터용전원장치,105656
무정전전원장치,332562
배터리충전기,314937
핸즈프리,...
배터리팩,450651
기타정지형변환기,77690
정지형변환기의부품,115922
고압차단기(1000v이상),779155
배선용차단기(1000v미만),641850
기타저압차단기(1000v미만),277724
퓨즈,24913
스위치(전기개폐용),2435514
계전기,235732
기타개폐및보호관련기기,104376
플러그(전기접속용),89801
콘센트,110120
커넥터(일반전기접속용),2726066
전등용소켓,80813
기타전기접속기기,185308
전자커넥터(통신및전자기기회로용),827868
"전기회로개폐,보호및접속장치부품",1468659
저압배전반(전압1000Ｖ미만),1522024
고압배전반(전압1000Ｖ이상),1359603
수치제어장치,369454
자동전기제어반,1443383
프로그램콘트롤러,530169
배전반부품,520748
일차전지,127460
일차전지부품,18240
차량용납(연)축전지,2336696
기타납(연)축전지,103588
알칼리축전지,4342200
축전지부품,842117
광섬유케이블,349814
전력선(송배전용),4184638
통신선,878598
신호및제어선,465045
절연전선(옥내외저압배선용),2508275
권선(마그네틱선),962310
기타전선,714239
절연코드및코드세트,901872
백열전구,23981
할로겐전구,443177
기타필라멘트전구,...
형광등(램프),166197
기타방전램프,11385
LED등,801591
기타전구및램프,19066
전구및램프부품,90279
자전거및차량용조명기구,1915135
"선박,철도차량,항공기및오토바이용조명기구",66495
차량용조명및전기장치의부품,500596
가정용고정식조명장치,533353
가정용이동식조명기구,40655
산업용조명장치,368666
옥외용조명장치,354254
조명장치부분품,89042
전기식간판,398380
장식용조명세트,17666
전시및광고용조명장치부품,110499
휴대용전등기구,4346
기타비전기식조명장치,41561
기타조명장치부품,29471
가정용전자레인지,316758
가정용전기밥솥,452658
전기후라이팬,35623
전자오븐,46122
전기레인지,60646
기타전기식조리기기,12011
소형냉장고(200ℓ이하),40916
중형냉장고(201ℓ~400ℓ이하),947940
대형냉장고(401ℓ이상),1596491
김치냉장고,1171834
가정용전기믹서기,472535
가정용식기세척기,419601
가정용전기식식기건조기,22255
렌지후드,93684
기타주방용전기기기,55468
주방용전기기기부품,282025
전기담요및장판,200602
전기난로,42555
전기보일러,34543
전기온수기,69167
가정용온풍기,13438
기타가정용전기식난방기기,39283
가정용전기식난방기기의부품,78572
전기면도기,...
전기안마기,58883
전기식헤어드라이어,61543
전기이발기,4967
기타전기식이미용기구,58176
가정용세탁기,2053015
가정용선풍기,32968
가정용환풍기,62321
가정용가습기,225596
가정용전기청소기,507685
전기비데,138561
전기다리미,18974
기타가정용전기기기,385648
기타가정용전기기기부품,1012741
가정용기름보일러,161759
가정용가스보일러,465466
석유난로,14688
가스난로,15410
기타가정용난방기기,40571
가스레인지,161392
가스오븐레인지,192819
가정용비전기식휴대용조리기기,80432
기타비전기식가정용조리기기,11318
가정용비전기식조리및난방기기의부품,230964
"도난,화재및유사경보기(차량용제외)",199682
차량용도난및화재경보기,16293
기타신호장치,67799
전기경보및신호장치부품,13139
전기애자및절연용물품,226268
탄소전극및흑연전극,59417
카본부러쉬,66979
기타전기용탄소제품,15230
전기식교통통제장비,238951
전기식교통통제장비의부품,11827
내연기관용전기장치(자동차용제외),49134
전자석및영구자석의제품,44657
아크용접기,51697
저항용접기,79720
기타전기용접기,42285
연료전지,266127
신호발생기,4912
오존발생기,16997
이온정수기,27462
전기도금및전기분해용기기,40429
초음파세척기,41110
기타전기장비,102570
기타전기장비의부품,106393
기타기계및장비제조업,99496180
선박용내연기관,4457580
기계용내연기관,206387
내연기관부품(차량및항공기용제외),1730152
터빈,86026
터빈부품,165758
유압실린더및유압시스템,1052589
공압실린더및공압액츄에이터,228358
유압펌프,570288
기압식기체펌프및압축기,352960
기타유압기기,251957
유압기기부품,408886
산업용액체펌프,1127048
가정용펌프,61435
급유및계기용펌프,77133
액체펌프의부품,93567
진공펌프,743091
냉매압축기(차량용제외),904431
차량에어컨용압축기,874788
산업용공기압축기,297337
기타기체펌프및압축기,114896
기체펌프및압축기부품,31355
감압밸브,526729
유압및공기압전송용밸브,1047762
체크밸브,413349
안전밸브,272758
수전,574473
볼및플러그밸브,303332
자동조절및원격조절밸브,405751
기타밸브,382546
"탭,밸브의부품",537257
볼베어링,1086640
원추형롤러베어링,291938
지구베어링,63446
기타베어링,313011
베어링부품,187684
변속기,770150
기어및기어링,409447
체인(동력전달용),117665
플레인베어링,291218
기타기계식동력전달장치,69964
기계식동력전달장치부품,114004
공업용로,326889
소각로,1013569
전기로,191984
로부속품및부품,156249
포크리프트트럭(지게차),766094
기타산업용트럭및적재기,103199
산업용트럭및적재기부품,306314
엘리베이터,1152466
에스컬레이터,122391
리프트기기,51017
주차기,140128
승강기류부품,396877
컨베이어,1496678
자동창고시스템,327431
컨베이장치류부품,154693
호이스트,509638
물품취급용크레인,936776
윈치및캡스턴,101844
기타물품취급장비,235210
물품취급장비부품,140716
산업및상업용냉장고,420121
산업용냉동기,617387
냉각탑,158927
냉동，냉장쇼케이스,406225
기타냉동낭비,30522
산업용냉장및냉동장비의부품,1039793
룸에어컨,617834
패키지에어컨,1030613
차량용에어컨,2127052
시스템에어컨,1205275
에어핸드링유니트,122830
팬코일유니트,38214
항온항습기,173953
기타공기조화장치,174532
공기조절장치부품,2043537
송풍기(산업용),938737
송풍기(산업용)부품,80048
공기청정기,369373
차량용공기청정기,46744
집진기,543456
기타기체여과기및청정기,399403
기체여과기및청정기부품,370728
정수기,668871
상하수정화장비,488322
연수기,12811
기타액체여과기,238243
액체여과기부품,567646
열교환기,3267870
증류기및가스발생기,126967
증류기및열교환기의부품,211260
복사기,271820
현금자동지급기(CD),122655
자동거래단말기(ATM),568659
금전등록기,138008
동전및화폐처리기,148972
표권발행기,50503
신용카드조회기,127688
기타계산관련기기,30635
우편물취급기기,...
문서펀칭기(사무용)및스테이플러,18238
문서및그림코팅기(사무용),78504
기타사무용기계,32317
복사기전용부품,103193
계산관련기기의전용부품,29382
사무기기의전용부품,16187
산업용저울,50239
가정및상업용저울,71987
병，용기의세척기,19284
충전기(포장겸용),213974
포장기,410330
포장기및용기세척기부품,6482
자동판매기및화폐교환기,52160
자동판매기및화폐교환기부품,7592
소화기,265346
스프링쿨러,38141
분사기,146875
소화장비및분사기부품,187670
수지식동력연삭기,47441
기타수지식동력공구,194030
수지식동력공구부품,24094
가스용접및절단기,137250
기타용접기,38635
원심분리기,74519
산업용접시세척기,60224
기타일반목적용기계,413315
기타일반목적용기계부품,455291
경운기,58815
농업용트랙터,782083
쟁기,17323
기타경지정리용기계,55450
농업용분무기,79185
이앙기,125036
기타재배관련기기,48119
콤바인(농업용),270980
농업용건조기,88685
기타수확관련기계,85409
사료가공기계(농업용),95175
기타축산기계,39147
기타농업용기계,95047
농업용기계부품,556231
레이저가공기,309400
방전가공기,61304
기타전자응용공작기계,72657
전자응용가공공작기계의부품,72836
머시닝센터,1071008
전용기,577944
수치제어식선반,1491655
범용선반,77722
드릴링기,26349
보링기,46187
밀링기,113586
탭핑기,51499
연삭기,76477
기어절삭기,7541
톱기계(금속용),44347
기타금속절삭가공기계,97972
금속절삭가공기계의부품,330091
액압프레스,45893
기계프레스,778919
금속절곡기,198248
금속전단기,111519
펀칭기,37174
금속단조기,20864
금속인발기,9077
나사전조기,81683
금속선가공기,67757
기타금속성형기계,105645
금속성형기계의부품,88922
목공기계,33083
기타공작기계,429087
"다이,지그및공작기계부착물",693495
목공기계부품,...
기타공작기계부품,89272
주물주조기계,136850
금속압연기,113815
압연기롤,143569
기타금속주조및압연기부품,83315
굴삭기,3575726
토공기계,104290
건설용크레인,60086
콘크리트믹서,125669
콘크리트펌프카,298877
도로포장기계,89913
기초공사기계,60078
로더및불도저,576025
기타건설용트랙터,...
기타건설용기계,1091279
무한궤도,121874
건설용기계부품,2842450
"광물용파쇄,마쇄및선별기",232056
기타광산기계,15600
콘크리트제품제조기,39703
기타광물제조장비,...
광물처리장비부품,20062
낙농품가공기계,89108
정미기,69641
기타곡물가공기계,22711
육류가공기계,44353
기타공장용음식료품제조기계,134093
제빵용기계,32086
기타상점용음식료품조리기계,51955
음식료품및담배가공기계부품,13784
업소용세탁관련기기,25866
염색기,24839
나염기,4807
기타섬유마무리가공기계,151606
공업용재봉기,58954
연사기,...
방적기,34060
기타화학섬유및방적기,15563
직기,29845
편직기,63279
자동자수기,6477
기타특수직기,12932
가죽및신발제조기계,28959
스핀들,8559
재봉기부품,22651
"기타섬유,의복,가죽가공기계부품",34775
웨이퍼가공장비,1540018
반도체조립장비,2218154
칩마운터,652248
태양전지제조장비,...
기타반도체제조장비,1022885
반도체제조장비부품,2481810
평면디스플레이제조용기계,2891308
평면디스플레이제조용기계부품,264015
용접용로봇,136427
도장용로봇,81858
조립용로봇,477910
기타산업용로봇,620821
산업용로봇부품,213311
펄프제조기계,22768
종이제조기계(초지기),43601
절단기,60232
골판지제조기,15695
기타종이가공기계,26063
펄프및종이제조기계부품,43953
플라스틱사출성형기,977605
플라스틱압출성형기,130344
진공및열성형기,21818
기타플라스틱제조기계,100363
고무가공기계,64429
고무및플라스틱가공기계부품,90246
인쇄기계,232276
기타인쇄관련기계,46414
인쇄및제본관련기계부품,147589
프레스용금형,2715114
플라스틱용금형,2700590
기타금형,989512
몰드베이스,675380
기타주형관련부속품,559203
판유리제조기,32068
기타유리공업용기계,56991
산업용범용건조기,251167
금속표면처리기,381884
권선기,59828
화학제품제조기계,288358
초음파기기,104899
전자식모의훈련기기,80588
기타산업용기계,931617
산업용기계부품,657166
자동차및트레일러제조업,177293582
차량용가솔린엔진,1219432
차량용디젤엔진,2445015
경승용차,...
소형승용차,15308311
중형승용차,11794699
대형승용차(배기량2000cc이상),10666051
RV자동차(다목적용승용차),29423541
경버스,...
소형버스,...
중형버스,...
대형버스,1042863
그린카,...
자동차KD세트(개조및분해),3523581
기타자동차,13747
경트럭,...
소형트럭,3420117
중형트럭,...
대형트럭,874968
자동차차체,889515
기중기차특장,51131
소방차특장,68788
기타특장차,1294137
트레일러,105128
트레일러부품,11015
컨테이너(화물운송용),26113
자동차엔진용부품,15324545
자동차차체부품,23168098
동력전달장치(자동차부품),17564955
스타터모터,586209
점화플러그,263089
내연기관용발전기,646758
배전기와점화코일,259588
점화및기타목적용와이어링하네스,2700646
와이퍼및서리제거용열선,456650
음향신호용기구,6888
자동차전자제어,1754143
기타자동차용전기장치,27629
자동차용전기장치의부품,1576020
현가장치및부분품(자동차부품),2625162
제동장치및부분품(자동차부품),6006527
조향장치및부분품(자동차부품),4382030
차륜및부품(자동차부품),2392879
라디에이터및부품(자동차부품),378264
배기조직및부품(자동차부품),2343449
안전벨트및부품(자동차부품),896353
에어백및부품(자동차부품),1229999
연료탱크(자동차부품),374773
차량용히터,399372
촉매컨버터(배기관용;자동차부품),113510
기타자동차부품,4792739
기타운송장비제조업,59087690
탱커(철강제),4425776
벌크선(철강제),3361215
컨테이너선(철강제),9226461
가스및화학운반선,10904353
자동차운반선,2566200
기타화물선(철강제),1466454
어선(철강제),...
여객선(철강제),...
기타항해용강선,...
"여객선(FRP제,동력식)",...
"어선(FRP제,동력식)",81086
비철금속선(동력식),11347
선체블록,3653085
특수선박(상업및군사용제외),13367681
물에뜨는구조물,349691
철강선박재생및개조,110677
기타선박재생및개조,5136
모터보트,14599
무동력보트,6748
화물용기차,...
전동차,...
디젤기관차,...
"철도,궤도의유지·보수용차량",...
철도차량개조및재생,...
제동기,...
철도선로장치물,101249
"차축,차륜및부품",23456
기타철도차량전용부품,478906
동력항공기,1351316
무동력항공기,...
대륙간탄도미사일,...
항공기용엔진,...
항공기엔진부품,499447
기타항공기전용부품,1666190
전투용차량,1256601
전투용차량부품,162797
모터사이클,358710
모터사이클전용부품,43801
자전거,46514
환자용차량,20584
환자용차량부품,...
유모차,...
기타수동식운송장비,95993
기타수동식운송장비부품,19771
가구제조업,10285263
운송장비용의자,4759417
운송장비용의자부품,803840
매트리스,174674
매트리스지지물,39529
소파및가정용내장의자,93048
목제식탁및식탁의자,21313
목제조리대(싱크대),431614
목제싱크대상판,52633
목제상(식탁용),4324
찬장,23177
기타목제주방가구,39612
나전칠기제의가구,...
목제책상,56174
목제의자,53218
거실및서재용목재가구,397328
목재침대,292325
화장대,13243
문갑,34488
장식장,46812
장롱,226041
기타침실용목재가구,47341
유아및어린이용목재가구,33941
TV및음향기기용목재캐비닛,...
신발장,48627
기타가정용목재가구,42241
사무용목재책상,207117
사무용목재의자,51204
사무용목재탁자및테이블,30430
사무용보관함,69278
목재칸막이,69163
목재상점진열대및라커,125650
기타사무및상업용목재가구,40746
학교및공공장소용가구,102323
실험및과학용가구,33063
주문형목재가구,210743
목재가구부품,66872
가정용금속제주방가구,139570
기타가정용금속가구,68404
사무용금속제책상,114058
사무용금속제의자,263285
금속제캐비닛,142108
기타사무용보관함,33879
금속제서가,45154
금속제칸막이,79104
금속제진열장및라커,250579
기타금속가구,90542
금속가구부품,93904
플라스틱제가구,111655
기타소재의가구,22893
플라스틱및기타소재의가구부품,83511
기타제품제조업,4304083
귀석및반귀석(원석을1차가공한것),33526
귀금속제의신변장신구및부품,322283
귀금속제의세공품및부품,152618
보석제제품,50138
주화,338054
금속제모조장신용품,121841
비금속제모조장신용품,19366
피아노,...
피아노부품,...
기타(guitar),25373
현악기부품,13679
디지털피아노,14351
전자기타,50673
그외전기식악기,...
전자악기부품,12126
국악기,1407
관악기,9361
타악기,...
그외악기,...
기타악기의부품,27232
"체조,육상및체력단련용장비",154270
놀이터용장비,106583
낚시대,62878
낚시릴,90088
낚시바늘,24230
낚시인조찌,8336
기타낚시용구,23671
수렵용구,...
골프용품,99537
"롤러스케이트,겨울운동및수상운동용구",...
운동용공,...
운동용장갑류,...
"양궁,국궁및유사장비",25444
기타운동및경기용구,54946
사람인형,6582
동물및기타인형,68065
승용장난감,12324
조립식장난감,89359
장난감악기,...
기타장난감,50754
인형및장난감부품,6891
영상게임기,20578
기타영상게임기부품,...
기타오락용품,13414
기타오락용품의부품,...
간판및광고진열물(비전기식),358016
사인펜,22587
볼펜,57636
샤프펜,10607
기타펜,27388
연필,37887
크레용및파스텔,24224
기타필기용품,13581
기타회화용품,16143
스탬프(수동식),18432
잉크리본,8015
문구용칠판및화이트보드,34647
필기구의부품,47904
가발및유사제품,15976
가발제조용원사,78109
조화및모조장식품,20421
표구제품,14895
표구부속품,35160
실물설명용모형,213421
우산류,16215
지팡이,...
우산류및지팡이부품,...
일반단추,67946
스냅단추,...
지퍼,204108
기타파스너,15214
단추및지퍼부품,18613
담배라이터,...
담배필터,214521
양초,11635
착화탄,...
기타연소가능물품,21193
라이타및흡연용품의부품,...
칫솔,109117
청소용비및솔,92930
개인위생용솔,132660
페인트용롤러및붓,...
산업용솔,31437
놀이공원용품,10945
머리빗,7121
머리핀및미장원용핀,15003
화장용품,60695
보온용및기타진공용기,21286
마네킹인형,5388
기타제품,14838
