품목별,출하금액(백만원)
기타인쇄회로기판,3710537
전자부품실장기판,1880470
컬러TV용음극선관,10483
컬러모니터용음극선관,...
자전관,18757
기타전자관,9604
PCM(색순도집속장치),...
기타전자관부품,63227
탄탈륨축전기,...
알미늄전해축전기,257668
세라믹유전체의고정축전기,634228
종이및플라스틱고정축전기,56086
기타고정식축전기,23195
전자회로용가변식축전기,27408
전기고압용축전기(>=0.5KW),87034
축전기부품,202291
탄소피막형고정저항기,69463
칩형고정저항기,99829
기타고정저항기,4809
탄소가변저항기,...
서미스터,39005
바리스터,46231
기타가변저항기,3781
저항기부품,6088
마그네틱스트라이프를자장한카드,39925
스마트카드,297024
전자부품용변성기,335495
전자유도코일및쵸크,393926
기타전자유도자,105825
전자코일및인덕터의부품,37442
그래픽카드,...
멀티미디어카드,...
컴퓨터용모뎀카드(PC용),...
기타전자접속카드,8552
리드프레임,911227
표시기,222085
센서,497247
자동차용센서,668323
편향코일,8872
전자총,...
포토마스크(Photomask),543070
기타전자부품,809880
중대형컴퓨터,150459
데스크탑PC,567497
노트북,72131
PDA(휴대용정보단말기),181961
태블릿PC,...
기타휴대용컴퓨터,...
기타컴퓨터,254837
하드디스크드라이브,3475464
광디스크드라이브,...
휴대용저장장치,219730
SSD(solidstatedrive),...
기타기억장치,24496
기억장치부품,50024
음극선관모니터(컴퓨터용),...
액정모니터(컴퓨터용),976855
임팩트프린터(충격식),115332
레이저프린터,1063860
잉크젯프린터,315438
기타비충격식프린터,28501
컴퓨터프린터부품,124523
키보드,42215
스캐너류,40610
기타입력장치,169982
기타출력장치(컴퓨터용),...
컴퓨터단말기,14806
주기판,14631
PC카메라,...
컴퓨터케이스,87743
기타컴퓨터용보드,9024
기타컴퓨터주변기기,54283
컴퓨터주변기기전용부품(기억장치부품제외),804513
일반전화기,9425
코드없는전화기세트,64581
영상전화기,24070
기타유선전화기,61308
기간통신사업용교환기,60685
사설교환기,160904
기타유선교환기,...
반송장치(아날로그식),6003
반송장치(디지털),373796
디지털다중화장치,34751
신호변환기,93187
"광전송장비(다중계기,분배기)",423645
중앙통제실송신용칩입및화재경보시스템제조,52210
팩시밀리,...
라우터및게이트웨이,29734
허브및네트웍관련스위치,3749
키폰세트및시스템,...
음성자동응답기,...
선로집선장치,...
비디오도어폰,126728
인터폰,47028
홈네트워크장비,149467
기타유선통신기기,30447
유선전화기부품,16552
교환기부품,22011
반송기기부품,25983
광통신기기부품,385181
기타유선통신기기부품,83278
방송용증폭기,52676
방송용음향관련기기,90269
방송용영상관련기기,31850
케이블TV수신자용컨버터,12600
케이블TV수신자용기기,...
위성방송수신용안테나,42900
위성방송수신기,2079454
지상파방송송수신기,...
유선방송송수신기,...
기타TV송수신기,...
라디오송신기,...
DMB송수신기기,27381
기타송신관련기기,...
폐쇄회로카메라,1248909
기타방송국용기기,21380
방송국용기기의부분품,75295
휴대용전화기(피처폰),3079941
스마트폰,46818067
휴대용전화기KD세트,...
휴대폰용카메라모듈,1812309
기타휴대용전화기부품,3327404
주파수공용통신단말기,39236
무선호출기,17802
무전기,173102
기타무선통신전화기,50880
무선통신용교환기,422142
무선통신기지국용송수신기,124233
무선통신용중계기(릴레이),766571
안테나시스템,244160
RFID(전자테그),89557
WiBro중계기,...
기타무선통신시스템,1074351
기타무선통신기기,182103
SAWFilter(표면탄성파필터),119723
무선통신단말기의부품,348742
무선통신기기의부품,827522
음극선관칼라TV,...
LCDTV,8405448
PDPTV,...
프로젝션TV,...
폐쇄회로텔레비젼,12654
LEDTV,52979
기타TV,42668
텔레비전의부품,893595
영상모니터,282189
비디오테이프녹화재생기,...
레이저디스크플레이어및DVD플레이어,77071
PMP,36051
DVR,309003
외장형DMB튜너(PC장착용),11506
외장형DMB튜너(자동차장착용),27532
안테나,194129
비디오용헤드드럼,8214
데크메커니즘,...
가정용라디오,...
차량용라디오,891585
"CD플레이어,레코드플레이어및턴테이블",...
MP3Player,547206
어학실습기,10858
녹음기및녹음재생기,16901
노래반주기,141857
기타음향녹음또는재생기기,3153
"라디오,녹음및재생기기의부품",52034
스피커,311071
확성기,...
기기용앰프셋트,263539
오디오용튜너,...
픽업,...
마이크로폰과그스탠드,96346
헤드폰,45262
이어폰,53924
자동차용음향증폭기,...
기타음향관련기기,15710
음향기기용자기헤드,...
음향기기의전용부품,530435
자기테이프(녹음용롤상필름),47447
자기테이프(녹화용롤상필름),...
자기및광디스크,22122
"의료,정밀,광학기기및시계제조업",16522937
의료용방사선장치,355545
산업용방사선장치,50144
방사선기타장치,13700
방사선장치의부품,60595
심전계,16815
초음파진단기,539940
전자혈압계,11238
기타전기및전자식진단용기기,86064
광선치료기,280455
환자감시장치,49250
기타전기식치료및요법기기,74528
전기·전자식진단및요법기기부품,98388
치과용기기,102245
치과기공소용기기,3023
치과및치과기공소용기기의부품,26662
보청기,21853
치과용임플란트,327965
치과기공소의제품,148088
인공신체,20631
정형외과용기기,300165
정형외과용기기및보청기부품,25146
치과용의자,49856
병원침대,51289
이·미용실의자,5884
기타의료용가구,27706
주사기및수혈세트,337519
살균기(의료및실험실용),45758
산소호흡기,32683
기타호흡관련의료기기,66921
기타의료용기기,437023
기타의료기기부품,135736
측량기기,71978
GPS시스템,41608
리모콘,218163
텔레매틱스단말기(AfterMarket용),...
내비게이션,832428
레이더기기,633902
조타기,...
기타항해용기기,257512
측량기및항해용무선기기의부품,45952
오실로스코프및오실로그래프,22644
전자계측기,302215
기타전기량측정및검사용기기,129427
전기량측정및검사용기기의부품,109485
액면계,127015
압력계,62707
공해계측기,135326
온도계,25297
재료시험기,183856
열측정및풍력계기,55816
액체비중계,...
반도체검사장비,1120119
기타물질측정및검사기기,528970
물질검사·측정및분석기구의부품,253702
가스공급계기,94153
수도미터,55690
기타기체및액체공급계기,...
전기공급계기,101529
속도계,399004
기타적산계기,431534
속도계및적산계기및부품,83016
온도자동조절장치(공업용제외),367033
기타자동조절기,144772
자동조절기(공업용제외)의부품,76026
온도자동제어장치,403850
산업용온도조절기,293858
기타산업처리공정제어장비,1325879
공업계기의부품,160610
도안및제도기구,57988
도안및제도기구의부품,...
"기타측정,시험,항해및정밀기기및부품",109138
선글라스,6292
기타안경,227871
안경테,134385
기타안경부품,...
광섬유,...
광학렌즈,901723
안경용렌즈,243902
콘택트렌즈,135830
광학필터,194214
편광재료용판,65214
BLU용광학필름,726878
기타광학요소관련품,22733
디지털카메라,54498
기타사진기,11325
투영기,39164
사진섬광기구,...
사진필름현상기,...
기타사진관련기기,...
영화관련기기,51598
"사진기,영사기및관련장비의부품",86573
쌍안경및천문관측기기,12859
광학현미경,43463
기타광학기기,61704
레이저발생기기,45722
기타광학기기의부품,99956
휴대용시계,65575
벽시계및탁상시계,5465
기타시계,21884
시계케이스,...
기타시계부품,13501
전기장비제조업,66886035
소형전동기,2632286
중대형직류및교류겸용전동기,164644
중대형교류전동기,388060
발전기,1034050
발전기세트,87148
회전위상변환기,14399
태양광모듈,1123628
태양광발전시스템,535189
발전플랜트,172106
"전동기,발전기및발전기세트의부품",857752
송배전변압기,1562005
발전변압기,25495
특수목적용변압기,249451
산업용일반변압기,850924
전압조정기,43398
변압기부품,435659
형광등용안정기,182428
형광등용안정기의부품,25744
정류기,357652
인버터,843598
어댑터,79228
통신및컴퓨터용전원장치,127879
무정전전원장치,269500
배터리충전기,268470
핸즈프리,...
배터리팩,496492
기타정지형변환기,157795
정지형변환기의부품,176141
고압차단기(1000v이상),757306
배선용차단기(1000v미만),640701
기타저압차단기(1000v미만),511197
퓨즈,42565
스위치(전기개폐용),1246384
계전기,214040
기타개폐및보호관련기기,253143
플러그(전기접속용),89262
콘센트,65116
커넥터(일반전기접속용),2295656
전등용소켓,58686
기타전기접속기기,601829
전자커넥터(통신및전자기기회로용),986991
"전기회로개폐,보호및접속장치부품",1258803
저압배전반(전압1000Ｖ미만),1828021
고압배전반(전압1000Ｖ이상),1040249
수치제어장치,717669
자동전기제어반,1185945
프로그램콘트롤러,642570
배전반부품,473461
일차전지,237048
일차전지부품,47868
차량용납(연)축전지,2229094
기타납(연)축전지,132863
알칼리축전지,4475383
축전지부품,818002
광섬유케이블,409933
전력선(송배전용),4597487
통신선,740068
신호및제어선,278720
절연전선(옥내외저압배선용),1906922
권선(마그네틱선),1626871
기타전선,1780765
절연코드및코드세트,752713
백열전구,19924
할로겐전구,154340
기타필라멘트전구,...
형광등(램프),223189
기타방전램프,22834
LED등,405990
기타전구및램프,59378
전구및램프부품,67509
자전거및차량용조명기구,1802359
"선박,철도차량,항공기및오토바이용조명기구",25566
차량용조명및전기장치의부품,68866
가정용고정식조명장치,470430
가정용이동식조명기구,125625
산업용조명장치,313746
옥외용조명장치,276903
조명장치부분품,78446
전기식간판,474436
장식용조명세트,11039
전시및광고용조명장치부품,80663
휴대용전등기구,7163
기타비전기식조명장치,23462
기타조명장치부품,19382
가정용전자레인지,309931
가정용전기밥솥,392242
전기후라이팬,22391
전자오븐,...
기타전기식조리기기,88235
소형냉장고(200ℓ이하),...
중형냉장고(201ℓ~400ℓ이하),...
대형냉장고(401ℓ이상),1780197
김치냉장고,1322557
가정용전기믹서기,284846
가정용식기세척기,447827
가정용전기식식기건조기,51527
렌지후드,107699
기타주방용전기기기,8255
주방용전기기기부품,288656
전기담요및장판,167258
전기난로,64166
전기보일러,30831
전기온수기,49517
가정용온풍기,19343
기타가정용전기식난방기기,44892
가정용전기식난방기기의부품,81310
전기안마기,75059
전기식헤어드라이어,48909
전기이발기,4288
기타전기식이미용기구,78609
가정용세탁기,1869646
가정용선풍기,24105
가정용환풍기,39618
가정용가습기,154094
가정용전기청소기,466977
전기비데,171179
전기다리미,...
기타가정용전기기기,95886
기타가정용전기기기부품,1250757
가정용기름보일러,245527
가정용가스보일러,302713
석유난로,56496
가스난로,11547
기타가정용난방기기,125494
가스레인지,159123
가스오븐레인지,271303
가정용비전기식휴대용조리기기,84586
기타비전기식가정용조리기기,18083
가정용비전기식조리및난방기기의부품,202598
"도난,화재및유사경보기(차량용제외)",163993
차량용도난및화재경보기,46813
기타신호장치,70114
전기경보및신호장치부품,24266
전기애자및절연용물품,170268
탄소전극및흑연전극,15253
카본부러쉬,82961
기타전기용탄소제품,23198
전기식교통통제장비,234275
전기식교통통제장비의부품,9319
내연기관용전기장치(자동차용제외),43021
전자석및영구자석의제품,52574
아크용접기,67281
저항용접기,128563
기타전기용접기,29835
신호발생기,12428
오존발생기,13705
이온정수기,68118
전기도금및전기분해용기기,91234
초음파세척기,38803
기타전기장비,103276
연료전지,53983
기타전기장비의부품,117580
기타기계및장비제조업,104766885
선박용내연기관,5677645
기계용내연기관,803999
내연기관부품(차량및항공기용제외),3272922
터빈,86882
터빈부품,139100
유압실린더및유압시스템,1109598
공압실린더및공압액츄에이터,235030
유압펌프,666640
기압식기체펌프및압축기,106681
기타유압기기,332050
유압기기부품,473661
산업용액체펌프,915126
가정용펌프,137051
급유및계기용펌프,68309
액체펌프의부품,76569
진공펌프,741811
냉매압축기(차량용제외),754675
차량에어컨용압축기,840273
산업용공기압축기,32207
기타기체펌프및압축기,479470
기체펌프및압축기부품,12322
감압밸브,270247
유압및공기압전송용밸브,1054415
체크밸브,326900
안전밸브,201337
수전,531064
볼및플러그밸브,260797
자동조절및원격조절밸브,306669
기타밸브,562837
"탭,밸브의부품",525612
볼베어링,1201794
원추형롤러베어링,46717
지구베어링,...
기타베어링,357218
베어링부품,382181
변속기,901159
기어및기어링,473238
체인(동력전달용),137143
플레인베어링,277278
기타기계식동력전달장치,80289
기계식동력전달장치부품,118270
공업용로,656182
소각로,130860
전기로,225039
로부속품및부품,348959
포크리프트트럭(지게차),1523436
기타산업용트럭및적재기,38313
산업용트럭및적재기부품,302573
엘리베이터,1320809
에스컬레이터,181797
리프트기기,104534
주차기,124463
승강기류부품,421957
컨베이어,1523604
자동창고시스템,173876
컨베이장치류부품,146553
호이스트,479738
물품취급용크레인,1098615
윈치및캡스턴,111284
기타물품취급장비,256167
물품취급장비부품,315778
산업및상업용냉장고,412901
산업용냉동기,608645
냉각탑,154250
냉동，냉장쇼케이스,424195
기타냉동장비,33317
산업용냉장및냉동장비의부품,911741
룸에어컨,519391
패키지에어컨,1118317
차량용에어컨,1777771
시스템에어컨,1161792
에어핸드링유니트,200349
팬코일유니트,36920
항온항습기,163084
기타공기조화장치,224036
공기조절장치부품,2385404
송풍기(산업용),727188
송풍기(산업용)부품,81448
공기청정기,296424
차량용공기청정기,59901
집진기,339058
기타기체여과기및청정기,297085
기체여과기및청정기부품,300043
정수기,563633
상하수정화장비,447734
연수기,21304
기타액체여과기,232605
액체여과기부품,530031
열교환기,3176767
증류기및가스발생기,93293
증류기및열교환기의부품,174613
복사기,444521
현금자동지급기(CD),155473
자동거래단말기(ATM),510592
금전등록기,175085
동전및화폐처리기,182701
표권발행기,37879
전자수첩,...
신용카드조회기,166805
기타계산관련기기,12306
우편물취급기기,...
문서펀칭기(사무용)및스테이플러,7453
문서및그림코팅기(사무용),53979
기타사무용기계,29392
복사기전용부품,179735
계산관련기기의전용부품,33480
사무기기의전용부품,27987
산업용저울,85988
가정및상업용저울,64758
병，용기의세척기,8707
충전기(포장겸용),175636
포장기,399610
포장기및용기세척기부품,6637
자동판매기및화폐교환기,47427
자동판매기및화폐교환기부품,10612
소화기,251431
스프링쿨러,30954
분사기,203483
소화장비및분사기부품,202467
수지식동력연삭기,47350
기타수지식동력공구,178831
수지식동력공구부품,32243
가스용접및절단기,96251
기타용접기,68595
원심분리기,61018
산업용접시세척기,88965
기타일반목적용기계,486523
기타일반목적용기계부품,303603
경운기,56888
농업용트랙터,805721
쟁기,22125
기타경지정리용기계,49603
농업용분무기,98333
이앙기,98586
기타재배관련기기,58520
콤바인(농업용),135027
농업용건조기,59770
기타수확관련기계,86022
사료가공기계(농업용),62309
기타축산기계,42436
기타농업용기계,120721
농업용기계부품,509856
레이저가공기,233311
방전가공기,52749
기타전자응용공작기계,77201
전자응용가공공작기계의부품,84412
머시닝센터,1374139
전용기,493136
수치제어식선반,1454381
범용선반,112332
드릴링기,38580
보링기,54971
밀링기,86732
탭핑기,60047
연삭기,121893
기어절삭기,21096
톱기계(금속용),40869
기타금속절삭가공기계,206302
금속절삭가공기계의부품,288049
액압프레스,55374
기계프레스,953595
금속절곡기,205863
금속전단기,135337
펀칭기,19166
금속단조기,17361
금속인발기,...
나사전조기,76971
금속선가공기,199144
기타금속성형기계,115236
금속성형기계의부품,105371
목공기계,33420
기타공작기계,545557
"다이,지그및공작기계부착물",507364
목공기계부품,...
기타공작기계부품,83832
주물주조기계,110230
금속압연기,141014
압연기롤,165542
기타금속주조및압연기부품,26449
굴삭기,5846881
토공기계,117959
건설용크레인,68502
콘크리트믹서,34508
콘크리트펌프카,181229
도로포장기계,80537
기초공사기계,34095
로더및불도저,259209
기타건설용트랙터,...
기타건설용기계,195162
무한궤도,...
건설용기계부품,3259825
"광물용파쇄,마쇄및선별기",186127
기타광산기계,26281
콘크리트제품제조기,33902
기타광물제조장비,...
광물처리장비부품,120580
낙농품가공기계,23391
정미기,85418
기타곡물가공기계,30642
육류가공기계,44450
기타공장용음식료품제조기계,152842
제빵용기계,54183
기타상점용음식료품조리기계,62600
음식료품및담배가공기계부품,8389
업소용세탁관련기기,36015
염색기,28377
나염기,23316
기타섬유마무리가공기계,213504
가정용재봉기,...
공업용재봉기,136453
연사기,10799
방적기,29635
기타화학섬유및방적기,8563
직기,41062
편직기,91312
자동자수기,...
기타특수직기,14339
가죽및신발제조기계,43957
스핀들,11382
재봉기부품,47404
"기타섬유,의복,가죽가공기계부품",42426
웨이퍼가공장비,1585546
반도체조립장비,2276013
칩마운터,576837
태양전지제조장비,116754
기타반도체제조장비,804565
반도체제조장비부품,3185326
평판디스플레이제조용기계,3546264
평판디스플레이제조용기계부품,183930
용접용로봇,57314
도장용로봇,...
조립용로봇,314027
기타산업용로봇,927318
산업용로봇부품,281888
펄프제조기계,49332
종이제조기계(초지기),65831
절단기,54562
골판지제조기,16694
기타종이가공기계,18961
펄프및종이제조기계부품,62658
플라스틱사출성형기,883494
플라스틱압출성형기,130981
진공및열성형기,15012
기타플라스틱제조기계,123386
고무가공기계,67330
고무및플라스틱가공기계부품,115667
인쇄기계,168842
기타인쇄관련기계,58011
인쇄및제본관련기계부품,170141
프레스용금형,2500589
플라스틱용금형,2216949
기타금형,1024849
몰드베이스,500918
기타주형관련부속품,743186
판유리제조기,10596
기타유리공업용기계,92974
산업용범용건조기,268136
금속표면처리기,375008
권선기,75385
화학제품제조기계,204340
초음파기기,78344
전자식모의훈련기기,91882
기타산업용기계,825290
산업용기계부품,724287
자동차및트레일러제조업,165431757
차량용가솔린엔진,1205260
차량용디젤엔진,828219
경승용차,...
소형승용차,14489413
중형승용차,11713526
대형승용차(배기량2000cc이상),8580241
RV자동차(다목적용승용차),23115838
CDV형승용차,...
경버스,...
소형버스,...
중형버스,...
대형버스,1158540
그린카,...
자동차KD세트(개조및분해),7162346
기타자동차,14351
경트럭,...
소형트럭,3383156
중형트럭,...
대형트럭,...
자동차차체,854037
기중기차특장,...
소방차특장,51150
기타특장차,1207137
트레일러,91237
트레일러부품,...
컨테이너(화물운송용),...
자동차엔진용부품,14226368
자동차차체부품,21650357
동력전달장치(자동차부품),13576262
스타터모터,547043
점화플러그,189361
내연기관용발전기,194524
배전기와점화코일,326782
점화및기타목적용와이어링하네스,2825021
와이퍼및서리제거용열선,494637
음향신호용기구,3044
자동차전자제어,1128144
기타자동차용전기장치,62786
자동차용전기장치의부품,1084479
현가장치및부분품(자동차부품),2615825
제동장치및부분품(자동차부품),4502164
조향장치및부분품(자동차부품),3485042
차륜및부품(자동차부품),2181530
라디에이터및부품(자동차부품),738573
배기조직및부품(자동차부품),2240449
안전벨트및부품(자동차부품),785261
에어백및부품(자동차부품),1695003
연료탱크(자동차부품),434113
차량용히터,300261
촉매컨버터(배기관용;자동차부품),128496
기타자동차부품,6269188
기타운송장비제조업,66382750
탱커(철강제),5525772
벌크선(철강제),11513215
컨테이너선(철강제),12408987
가스및화학운반선,5778523
자동차운반선,3371351
기타화물선(철강제),1722954
어선(철강제),...
여객선(철강제),...
기타항해용강선,2991078
"여객선(FRP제,동력식)",...
"어선(FRP제,동력식)",67106
목선(동력식),...
비철금속선(동력식),21652
선체블록,7468204
특수선박(상업및군사용제외),7817438
물에뜨는구조물,9799
철강선박재생및개조,130301
기타선박재생및개조,11656
모터보트,8710
무동력보트,6139
화물용기차,...
전동차,...
디젤기관차,...
"철도,궤도의유지·보수용차량",...
철도차량개조및재생,...
제동기,...
"차축,차륜및부품",26152
기타철도차량전용부품,488090
철도선로장치물,125169
동력항공기,765736
무동력항공기,...
항공기용엔진,...
항공기엔진부품,340357
기타항공기전용부품,1502450
전투용차량,1625218
모터사이클,161938
모터사이클전용부품,73209
자전거,41635
자전거전용부품,...
환자용차량,14873
환자용차량및부품,...
유모차,...
기타수동식운송장비,100657
기타수동식운송장비부품,14809
가구제조업,10187695
운송장비용의자,4396925
운송장비용의자부품,954647
매트리스,120002
매트리스지지물,46512
소파및가정용내장의자,214972
목제식탁및식탁의자,49723
목제조리대(싱크대),318255
목제싱크대상판,36281
목제상(식탁용),...
찬장,...
기타목제주방가구,20445
나전칠기제의가구,...
목제책상,66698
목제의자,15829
거실및서재용목제가구,387962
목제침대,402769
화장대,6798
문갑,15738
장식장,51004
장롱,334295
기타침실용목제가구,2735
유아및어린이용목제가구,25735
TV및음향기기용목제캐비닛,...
신발장,19994
기타가정용목제가구,47585
사무용목제책상,207226
사무용목제의자,39113
사무용목제탁자및테이블,22685
사무용보관함,52436
목제칸막이,57143
목제상점진열대및라커,148311
기타사무및상업용목제가구,115198
학교및공공장소용가구,122906
실험및과학용가구,33819
주문형목제가구,245618
목제가구부품,69028
가정용금속제주방가구,168537
기타가정용금속가구,52626
사무용금속제책상,88294
사무용금속제의자,273693
금속제캐비닛,104503
기타사무용보관함,33689
금속제서가,29144
금속제칸막이,72743
금속제진열장및라커,248123
기타금속가구,77333
금속가구부품,152917
플라스틱제가구,77545
기타소재의가구,23540
플라스틱및기타소재의가구부품,82894
기타제품제조업,4379700
귀석및반귀석(원석을1차가공한것),30289
귀금속제의신변장신구및부품,387213
귀금속제의세공품및부품,73831
보석제제품,64450
주화,345876
금속제모조장신용품,132733
비금속제모조장신용품,31344
피아노,...
피아노부품,...
기타(guitar),32170
그외현악기,...
현악기부품,20047
디지털피아노,21937
전자기타,42187
그외전기식악기,...
전자악기부품,14208
국악기,4330
관악기,...
그외악기,...
기타악기의부품,19774
"체조,육상및체력단련용장비",174878
놀이터용장비,100938
낚시대,60681
낚시릴,78554
낚시바늘,25577
낚시인조찌,5348
기타낚시용구,36032
수렵용구,...
골프용품,84174
"롤러스케이트,겨울운동및수상운동용구",...
운동용공,...
운동용장갑류,14173
"양궁,국궁및유사장비",30699
기타운동및경기용구,47425
사람인형,6765
동물및기타인형,102533
기타승용장난감,13327
조립식장난감,91828
기타장난감,48287
인형및장난감부품,21044
영상게임기,40516
기타오락용품,32442
기타오락용품의부품,...
간판및광고진열물(비전기식),398172
사인펜,37408
볼펜,71169
샤프펜,8888
기타펜,29149
연필,34552
크레용및파스텔,18261
기타필기용품,17498
기타회화용품,20193
스탬프(수동식),11636
잉크리본,12552
문구용칠판및화이트보드,35569
필기구의부품,47935
가발및유사제품,25453
가발제조용원사,67682
조화및모조장식품,19080
표구제품,17513
표구부속품,45551
실물설명용모형,247543
우산류,17736
일반단추,60111
스냅단추,7978
지퍼,187753
기타파스너,24780
단추및지퍼부품,9861
담배라이터,...
담배필터,192210
양초,5065
착화탄,...
기타연소가능물품,9724
라이타및흡연용품의부품,...
칫솔,77595
청소용비및솔,54395
개인위생용솔,84157
산업용솔,64143
놀이공원용품,...
머리빗,5948
머리핀및미장원용핀,10080
화장용품,70042
보온용및기타진공용기,13481
마네킹인형,...
기타제품,25745
