품목별,출하금액(백만원)
기타전자유도자,47433
전자코일및인덕터의부품,74662
그래픽카드,29477
멀티미디어카드,13531
컴퓨터용모뎀카드(PC용),29856
기타전자접속카드,12248
리드프레임,807924
표시기,238457
센서,710074
포토마스크,444988
편향코일,35776
전자총,24170
새도우마스크,...
기타전자부품,169396
중대형컴퓨터,65617
데스크탑PC,487085
노트북,357533
PDA(휴대용정보단말기),19086
기타휴대용컴퓨터,62661
기타컴퓨터,57667
하드디스크드라이브,...
광디스크드라이브,40013
DVD드라이브,...
휴대용저장장치,400066
기타기억장치,8199
자기헤드(컴퓨터용),98208
기억장치부품,98300
음극선관모니터(컴퓨터용),28413
액정모니터(컴퓨터용),1004344
임팩트프린터(충격식),84216
레이저프린터,561009
잉크젯프린터,195770
기타비충격식프린터,52640
컴퓨터프린터부품,201693
키보드,23237
마우스,7244
스캐너류,15862
기타입력장치,191995
기타출력장치(컴퓨터용),1351
컴퓨터단말기,63847
주기판,11449
PC카메라,5121
컴퓨터케이스,132156
기타컴퓨터용보드,...
기타컴퓨터주변기기,90588
컴퓨터주변기기전용부품(기억장치부품제외),669373
일반전화기,44741
코드없는전화기세트,91677
영상전화기,34556
기타유선전화기,142948
기간통신사업용교환기,87483
사설교환기,110175
기타유선교환기,...
반송장치(아날로그식),73612
반송장치(디지털),214003
아날로그다중화장치,...
디지털다중화장치,100266
신호변환기,313755
"광전송장비(다중계기,분배기)",582412
중앙통제실송신용칩입및화재경보시스템제조,57891
팩시밀리,459171
라우터및게이트웨이,36027
허브및네트웍관련스위치,59226
키폰세트및시스템,297745
음성자동응답기,3320
비디오도어폰,127455
인터폰,64254
홈네트워크장비,73197
기타유선통신기기,48251
유선전화기부품,39360
교환기부품,26815
반송기기부품,21114
광통신기기부품,199259
기타유선통신기기부품,44498
방송용증폭기,55603
방송용음향관련기기,80011
방송용영상관련기기,66534
케이블TV수신자용컨버터,10646
케이블TV수신자용기기,56448
위성방송수신용안테나,22688
위성방송수신기,1483138
유선방송송수신기,...
기타TV송수신기,94254
라디오송신기,...
DMB송수신기기,14618
기타송신관련기기,5945
폐쇄회로카메라,920804
기타방송국용기기,46798
방송국용기기의부분품,73237
휴대용전화기(CDMA방식),11690215
휴대용전화기(GSM방식),20309036
주파수공용통신단말기,27934
무선호출기,6205
무전기,194610
기타무선통신전화기,86694
무선통신용교환기,262475
무선통신기지국용송수신기,312149
무선통신용중계기(릴레이),850379
안테나시스템,185064
RFID(전자테그),20848
기타무선통신시스템,1097936
기타무선통신기기,78177
SAWFilter(표면탄성파필터),34797
무선통신단말기의부품,2941552
무선통신기기의부품,826316
음극선관칼라TV,111103
LCDTV,2828837
PDPTV,1570700
프로젝션TV,24911
기타TV,59383
텔레비전의부품,1184490
영상모니터,212603
비디오테이프녹화재생기,151085
레이저디스크플레이어및DVD플레이어,183271
캠코더,...
PMP,29947
DVR,245051
외장형DMB튜너(PC장착용),22488
외장형DMB튜너(자동차장착용),102890
안테나,141617
비디오용헤드드럼,13644
데크메커니즘,34079
가정용라디오,6245
차량용라디오,606290
전축,...
"CD플레이어,레코드플레이어및턴테이블",...
MP3Player,24582
어학실습기,2248
녹음기및녹음재생기,102172
노래반주기,99641
기타음향녹음또는재생기기,22663
"라디오,녹음및재생기기의부품",71652
스피커,246290
확성기,...
기기용앰프셋트,265153
오디오용튜너,...
이퀄라이저,...
픽업,198092
마이크로폰과그스탠드,155526
헤드폰,11155
이어폰,18458
자동차용음향증폭기,6808
기타음향관련기기,127653
음향기기용자기헤드,3351
음향기기의전용부품,285157
자기테이프(녹음용롤상필름),102813
자기테이프(녹화용롤상필름),...
자기및광디스크,72915
"의료,정밀,광학기기및시계제조업",10660741
의료용방사선장치,224003
산업용방사선장치,7989
방사선기타장치,12200
방사선장치의부품,7065
심전계,17256
초음파진단기,362591
전자혈압계,18614
기타전기및전자식진단용기기,38612
광선치료기,189023
환자감시장치,22605
기타전기식치료및요법기기,36120
전기·전자식진단및요법기기부품,68075
치과용기기,46268
치과기공소용기기,10471
치과및치과기공소용기기의부품,15410
보청기,28705
치과용임플란트,162026
치과기공소의제품,96974
인공신체,5013
정형외과용기기,48532
정형외과용기기및보청기부품,14286
치과용의자,108170
병원침대,45091
이·미용실의자,3283
기타의료용가구,17956
주사기및수혈세트,181672
살균기(의료및실험실용),27804
산소호흡기,17611
기타호흡관련의료기기,9588
기타의료용기기,273365
기타의료기기부품,66116
측량기기,36162
GPS시스템,18193
항해용기기,298223
리모콘,175539
텔레매틱스단말기,...
텔레매틱스단말기(AfterMarket용),165502
내비게이션,475018
측량기및항해용무선기기의부품,106466
오실로스코프및오실로그래프,12026
전자계측기,171213
기타전기량측정및검사용기기,85243
전기량측정및검사용기기의부품,79741
유량계및액면계,121039
압력계,32630
공해계측기,125845
온도계,18061
재료시험기,157789
열측정및풍력계기,...
반도체검사장비,234744
기타물질측정및검사기기,152154
물질검사·측정및분석기구의부품,199088
가스공급계기,44405
수도미터,31118
기타기체및액체공급계기,6322
전기공급계기,119074
속도계,221669
기타적산계기,115656
속도계및적산계기및부품,91215
온도자동조절장치(공업용제외),341560
기타자동조절기,126958
자동조절기(공업용제외)의부품,38489
온도자동제어장치,205294
산업용온도조절기,242985
기타산업처리공정제어장비,525162
공업계기의부품,191016
도안및제도기구,35248
도안및제도기구의부품,...
"기타측정,시험,항해및정밀기기및부품",53804
선그라스,11389
기타안경,37161
안경테,94789
기타안경부품,2881
광섬유,...
광학렌즈,452876
안경용렌즈,173100
콘택트렌즈,55756
광학필터,135346
편광재료용판,75556
기타광학요소관련품,1100736
디지털카메라,795095
기타사진기,12179
투영기,15996
사진섬광기구,...
기타사진관련기기,17180
영화관련기기,21940
"사진기,영사기및관련장비의부품",74758
쌍안경및천문관측기기,12726
광학현미경,18739
기타광학기기,70798
레이저발생기기,44499
기타광학기기의부품,43717
휴대용시계,82081
벽시계및탁상시계,7606
기타시계,13802
시계케이스,...
시계줄(금속제),...
기타시계부품,...
전기장비제조업,44052596
소형전동기,1478678
중대형직류및교류겸용전동기,163165
중대형교류전동기,197898
발전기,922518
발전기세트,68952
회전위상변환기,6173
"전동기,발전기및발전기세트의부품",643534
송배전변압기,451826
발전변압기,54747
특수목적용변압기,164780
산업용일반변압기,460293
전압조정기,24887
변압기부품,222990
형광등용안정기,179788
형광등용안정기의부품,48393
정류기,183051
인버터,317128
어댑터,48718
통신및컴퓨터용전원장치,82532
무정전전원장치,350948
밧데리충전기,429958
핸즈프리,44609
배터리팩,359132
기타정지형변환기,50884
정지형변환기의부품,206393
고압차단기(1000v이상),944027
배선용차단기(1000v미만),1158845
기타저압차단기(1000v미만),157320
퓨즈,21830
스위치(전기개폐용),933990
계전기,149981
기타개폐및보호관련기기,88887
플러그(전기접속용),79278
콘센트,73879
커넥터(일반전기접속용),1546834
전등용소켓,42987
기타전기접속기기,241955
전자커넥터(통신및전자기기회로용),327193
"전기회로개폐,보호및접속장치부품",692471
저압배전반(전압1000V미만),1141006
고압배전반(전압1000V이상),561545
수치제어장치,350531
자동전기제어반,545411
프로그램콘트롤러,308752
배전반부품,323336
일차전지,113972
일차전지부품,20533
차량용납(연)축전지,1140997
기타납(연)축전지,20879
알칼리축전지,1853802
축전지부품,82293
광섬유케이블,265966
전력선(송배전용),3334085
통신선,847616
신호및제어선,84547
절연전선(옥내외저압배선용),1254294
권선(마그네틱선),970660
기타전선,1340423
절연코드및코드세트,535944
백열전구,37119
할로겐전구,80666
기타필라멘트전구,10882
형광등(램프),297208
기타방전램프,66464
기타전구및램프,378619
전구및램프부품,26128
자전거및차량용조명기구,1198496
"선박,철도차량,항공기및오토바이용조명기구",17020
차량용조명및전기장치의부품,18008
가정용고정식조명장치,387173
가정용이동식조명기구,24466
산업용조명장치,220827
옥외용조명장치,171920
조명장치부분품,54667
전기식간판,390058
장식용조명세트,...
전시및광고용조명장치부품,10271
휴대용전등기구,4465
기타비전기식조명장치,54114
기타조명장치부품,...
가정용전자레인지,365495
가정용전기밥솥,331432
전기후라이팬,10167
전자오븐,...
기타전기식조리기기,35402
소형냉장고(200ℓ이하),65537
중형냉장고(201ℓ~400ℓ이하),1618993
대형냉장고(401ℓ이상),889904
김치냉장고,684807
가정용전기믹서기,60051
가정용식기세척기,110105
가정용전기식식기건조기,17838
렌지후드,128674
기타주방용전기기기,56949
주방용전기기기부품,269061
전기담요및장판,115703
전기난로,36579
전기보일러,69235
전기온수기,23289
가정용온풍기,61154
기타가정용전기식난방기기,53353
가정용전기식난방기기의부품,17561
전기면도기,...
전기안마기,54796
전기식헤어드라이어,42542
전기이발기,3307
기타전기식이미용기구,116899
가정용세탁기,2273080
가정용선풍기,44930
가정용환풍기,33136
가정용가습기,56683
가정용전기청소기,654661
전기비데,185229
전기다리미,4875
기타가정용전기기기,93595
기타가정용전기기기부품,1097826
가정용기름보일러,46891
가정용가스보일러,263488
석유난로,30624
가스난로,16768
기타가정용난방기기,20873
가스레인지,214687
가스오븐레인지,150379
가정용비전기식휴대용조리기기,87660
기타비전기식가정용조리기기,14102
가정용비전기식조리및난방기기의부품,162162
"도난,화재및유사경보기(차량용제외)",92850
차량용도난및화재경보기,44033
기타신호장치,54439
전기경보및신호장치부품,36740
전기애자및절연용물품,127943
탄소전극및흑연전극,7247
카본부러쉬,36099
기타전기용탄소제품,15520
전기식교통통제장비,164788
전기식교통통제장비의부품,32636
내연기관용전기장치(자동차용제외),14575
전자석및영구자석의제품,48412
아크용접기,67761
저항용접기,92414
기타전기용접기,14523
신호발생기,11409
오존발생기,9140
이온정수기,60258
전기도금및전기분해용기기,12367
초음파세척기,22332
기타전기장비,59573
기타전기장비의부품,159036
기타기계및장비제조업,70064328
선박용내연기관,3384186
기계용내연기관,320184
내연기관부품(차량및항공기용제외),1890123
터빈,765152
터빈부품,38965
유압실린더및유압시스템,512592
공압실린더및공압액츄에이터,178194
유압펌프,211441
기압식기체펌프및압축기,38532
기타유압기기,73790
유압기기부품,333437
산업용액체펌프,626736
가정용펌프,64341
급유및계기용펌프,63144
액체펌프의부품,60065
진공펌프,347144
냉매압축기(차량용제외),892948
차량에어컨용압축기,619606
기타기체펌프및압축기,260929
감압밸브,117642
유압및공기압전송용밸브,524675
체크밸브,279083
안전밸브,235352
수전,486123
볼및플러그밸브,127663
자동조절및원격조절밸브,161593
기타밸브,583252
"탭,밸브의부품",283673
볼베어링,809956
원추형롤러베어링,150485
지구베어링,17581
기타베어링,186325
베어링부품,139732
변속기,442149
기어및기어링,365642
체인(동력전달용),135511
플레인베어링,184329
기타기계식동력전달장치,42559
기계식동력전달장치부품,40101
공업용로,387601
소각로,251322
전기로,151974
로부속품및부품,146005
포크리프트트럭(지게차),945834
기타산업용트럭및적재기,56735
산업용트럭및적재기부품,169743
엘리베이터,1262410
에스컬레이터,111737
리프트기기,134564
주차기,87332
승강기류부품,338202
컨베이어,883283
자동창고시스템,302943
컨베이장치류부품,65906
호이스트,144961
물품취급용크레인,1033452
윈치및캡스턴,19870
기타물품취급장비,153580
물품취급장비부품,145040
산업및상업용냉장고,183935
산업용냉동기,447333
냉각탑,76678
"냉동,냉장쇼케이스",263262
기타냉동낭비,43736
산업용냉장및냉동장비의부품,724748
룸에어컨,904610
패키지에어컨,1151538
차량용에어컨,1719053
시스템에어컨,750906
에어핸드링유니트,267502
팬코일유니트,25874
항온항습기,133494
기타공기조화장치,108580
공기조절장치부품,1534516
송풍기(산업용),624177
송풍기(산업용)부품,66781
공기청정기,605864
차량용공기청정기,50818
집진기,335348
기타기체여과기및청정기,197968
기체여과기및청정기부품,191760
정수기,433498
상하수정화장비,350448
연수기,23861
기타액체여과기,91087
액체여과기부품,272116
열교환기,1967223
증류기및가스발생기,65459
증류기및열교환기의부품,191744
복사기,417139
현금자동지급기(CD),213721
자동거래단말기(ATM),353980
금전등록기,86772
동전및화폐처리기,89416
표권발행기,31428
신용카드조회기,88628
기타계산관련기기,...
우편물취급기기,...
문서펀칭기(사무용)및스테이플러,14356
문서및그림코팅기(사무용),45946
기타사무용기계,28599
복사기전용부품,290095
계산관련기기의전용부품,65832
사무기기의전용부품,30197
산업용저울,41624
가정및상업용저울,52255
저울부품,5285
"병,용기의세척기",10895
충전기(포장겸용),71155
포장기,249780
포장기및용기세척기부품,11139
자동판매기및화폐교환기,54577
자동판매기및화폐교환기부품,22104
소화기,163020
스프링쿨러,8484
분사기,276426
소화장비및분사기부품,128289
수지식동력연삭기,56518
기타수지식동력공구,85356
수지식동력공구부품,18096
가스용접및절단기,115010
기타용접기,22620
원심분리기,28472
산업용접시세척기,48064
기타일반목적용기계,299803
기타일반목적용기계부품,169567
경운기,68711
농업용트랙터,556376
쟁기,11838
기타경지정리용기계,68356
농업용분무기,66260
이앙기,134988
기타재배관련기기,62262
콤바인(농업용),143813
농업용건조기,93977
기타수확관련기계,49487
사료가공기계(농업용),56446
기타축산기계,28472
기타농업용기계,46279
농업용기계부품,378322
레이저가공기,85273
방전가공기,44174
기타전자응용공작기계,50448
전자응용가공공작기계의부품,61933
머시닝센터,1134664
전용기,102434
수치제어식선반,913690
범용선반,54725
드릴링기,36831
보링기,206297
밀링기,76464
탭핑기,14080
연삭기,68291
기어절삭기,...
톱기계(금속용),41316
기타금속절삭가공기계,84252
금속절삭가공기계의부품,190524
액압프레스,50624
기계프레스,970610
금속절곡기,106589
금속전단기,125100
펀칭기,17361
금속단조기및인발기,27900
금속인발기,...
나사전조기,48239
금속선가공기,59236
기타금속성형기계,127058
금속성형기계의부품,92648
목공기계,30135
기타공작기계,382327
"다이,지그및공작기계부착물",463872
목공기계부품,...
기타공작기계부품,97349
주물주조기계,84363
금속압연기,54523
압연기롤,177561
기타금속주조및압연기부품,15414
굴삭기,2764336
토공기계,103630
건설용크레인,113806
콘크리트믹서,31620
콘크리트펌프카,162971
도로포장기계,74390
기초공사기계,22714
로더,...
기타건설용트랙터,59922
기타건설용기계,59779
무한궤도,197788
건설용기계부품,1589488
"광물용파쇄,마쇄및선별기",163649
기타광산기계,23864
콘크리트제품제조기,39146
기타광물제조장비,...
광물처리장비부품,28533
낙농품가공기계,9359
정미기,55328
기타곡물가공기계,8054
육류가공기계,15233
기타공장용음식료품제조기계,79561
제빵용기계,36785
기타상점용음식료품조리기계,37775
음식료품및담배가공기계부품,16940
업소용세탁관련기기,17118
염색기,27301
나염기,21820
기타섬유마무리가공기계,128315
가정용재봉기,...
공업용재봉기,65923
연사기,9489
방적기,7927
기타화학섬유및방적기,24190
직기,22761
편직기,96158
자동자수기,111425
기타특수직기,12613
가죽및신발제조기계,39829
스핀들,7533
재봉기부품,42625
"기타섬유,의복,가죽가공기계부품",51065
웨이퍼가공장비,1347860
반도체조립장비,1812293
칩마운터,1028004
기타반도체제조장비,526100
반도체제조장비부품,1065479
평면디스플레이제조장비,1117714
평면디스플레이제조장비부품,11428
용접용로봇,6249
도장용로봇,...
조립용로봇,87692
기타산업용로봇,438939
산업용로봇부품,124710
펄프제조기계,4889
종이제조기계(초지기),104250
절단기,18956
골판지제조기,...
기타종이가공기계,15532
펄프및종이제조기계부품,33521
플라스틱사출성형기,436594
플라스틱압출성형기,148653
진공및열성형기,35630
기타플라스틱제조기계,72624
고무가공기계,99329
고무및플라스틱가공기계부품,106557
인쇄기계,122221
기타인쇄관련기계,55662
인쇄및제본관련기계부품,75605
프레스용금형,1258291
플라스틱용금형,1677029
기타금형,618991
몰드베이스,442903
기타주형관련부속품,598110
판유리제조기,22211
기타유리공업용기계,22030
산업용범용건조기,182108
금속표면처리기,145541
권선기,32808
화학제품제조기계,88611
초음파기기,22170
전자식모의훈련기기,46283
기타산업용기계,792318
산업용기계부품,496424
자동차및트레일러제조업,115372324
차량용가솔린엔진,...
차량용디젤엔진,1146038
경승용차,2113221
소형승용차,5505009
중형승용차,13875559
대형승용차(배기량2000cc이상),9057114
RV자동차(다목적용승용차),18289302
경버스,...
소형버스,...
대형버스,1180166
자동차KD세트(개조및분해),6290563
기타자동차,20120
경트럭,...
소형트럭,...
중형트럭,...
대형트럭,1267088
특수목적용자동차,...
자동차차체,498440
기중기차,84449
소방차,41131
기타특장차,377636
트레일러,96647
트레일러부품,14761
컨테이너(화물운송용),7412
자동차엔진용부품,6838937
자동차차체부품,10496926
동력전달장치(자동차부품),8734781
스타터모터,455559
점화플러그,91591
내연기관용발전기,95352
배전기와점화코일,28576
점화및기타목적용와이어링하네스,1857574
와이퍼및서리제거용열선,258580
음향신호용기구,6363
기타자동차용전기장치,102881
자동차용전기장치의부품,1048355
현가장치및부분품(자동차부품),1426860
제동장치및부분품(자동차부품),3624754
조향장치및부분품(자동차부품),2488224
차륜및부품(자동차부품),1102494
라디에이터및부품(자동차부품),372630
배기조직및부품(자동차부품),2023914
안전벨트및부품(자동차부품),371129
에어백및부품(자동차부품),709191
연료탱크(자동차부품),402835
차량용히터,185573
기타자동차부품,6976945
기타운송장비제조업,40279646
탱커(철강제),16673661
벌크선(철강제),999003
컨테이너선(철강제),9656733
가스및화학운반선,...
자동차운반선,...
기타화물선(철강제),1604514
어선(철강제),9231
여객선(철강제),...
기타항해용강선,773797
"여객선(FRP제,동력식)",...
"어선(FRP제,동력식)",30747
비철금속선(동력식),...
선체블록,3350665
특수선박(상업및군사용제외),1466802
물에뜨는구조물,...
철강선박재생및개조,232853
기타선박재생및개조,13364
모터보트,1813
무동력보트,...
화물용기차,...
전동차,325551
디젤기관차,...
"철도,궤도의유지·보수용차량",15693
철도차량개조및재생,18065
제동기,28211
"차축,차륜및부품",13933
기타철도차량전용부품,219676
철도선로장치물,78094
동력항공기,...
무동력항공기,...
대륙간탄도미사일,...
항공기용엔진,...
항공기엔진부품,207463
기타항공기전용부품,844642
전투용차량,1033546
모터사이클,240217
모터사이클전용부품,90464
자전거,...
자전거전용부품,1743
환자용차량,16484
환자용차량및부품,3482
기타수동식운송장비,59051
기타수동식운송장비부품,13048
가구제조업,8290687
운송장비용의자,3063341
운송장비용의자부품,594815
매트리스,78788
매트리스지지물,21243
소파및가정용내장의자,151316
목제식탁및식탁의자,136637
목제조리대(싱크대),409571
목제싱크대상판,48559
목제상(식탁용),5744
찬장,...
기타목제주방가구,44977
나전칠기제의가구,...
목제책상,40861
목제의자,8727
거실및서재용목재가구,348509
목제침대,369676
화장대,9017
문갑,6492
장식장,62399
장롱,362841
기타침실용목재가구,22712
유아및어린이용목재가구,35164
TV및음향기기용목재캐비닛,6886
신발장,50363
기타가정용목재가구,54010
사무용목재책상,249577
사무용목재의자,107848
사무용목재탁자및테이블,20792
사무용보관함,93119
목재칸막이,53126
목재상점진열대및라커,66376
기타사무및상업용목재가구,72019
학교및공공장소용가구,134030
실험및과학용가구,37804
주문형목재가구,238120
목재가구부품,138769
가정용금속제주방가구,139402
기타가정용금속가구,65865
사무용금속제책상,51841
사무용금속제의자,141975
금속제캐비닛,44747
기타사무용보관함,42510
금속제서가,60522
금속제칸막이,83032
금속제진열장및라커,147925
기타금속가구,34218
금속가구부품,133400
플라스틱제가구,90599
기타소재의가구,52702
플라스틱및기타소재의가구부품,54517
기타제품제조업,3238529
귀석및반귀석(원석을1차가공한것),10233
귀금속제의신변장신구및부품,272765
귀금속제의세공품및부품,8876
보석제제품,...
주화,314190
금속제모조장신용품,110699
비금속제모조장신용품,44055
피아노,...
피아노부품,11506
바이올린,...
기타(guitar),11842
그외현악기,...
현악기부품,16362
디지털피아노,12916
전자기타,79304
그외전기식악기,...
전자악기부품,18725
국악기,2416
관악기,...
타악기,1960
그외악기,8552
기타악기의부품,26530
"체조,육상및체력단련용장비",131986
놀이터용장비,44786
낚시대,58297
낚시릴,50920
낚시바늘,18952
낚시인조찌,5996
기타낚시용구,25493
골프용품,53590
"롤러스케이트,겨울운동및수상운동용구",...
운동용공,3664
운동용장갑류,4549
"양궁,국궁및유사장비",24567
기타운동및경기용구,42153
사람인형,...
동물및기타인형,34149
유모차,2274
기타승용장난감,21345
조립식장난감,44385
기타장난감,23160
인형및장난감부품,9031
영상게임기,23440
게임기컨트롤러,...
기타영상게임기부품,...
기타오락용품,16980
기타오락용품의부품,...
간판및광고진열물(비전기식),292552
사인펜,9539
볼펜,105159
샤프펜,6371
기타펜,28812
연필,26096
크레용및파스텔,21536
기타필기용품,19502
기타회화용품,10205
스탬프(수동식),6118
잉크리본,7460
칠판및필기용보드,25665
필기구의부품,19267
가발및유사제품,11587
가발제조용원사,12633
조화및모조장식품,13410
표구부속품,16135
실물설명용모형,178320
우산류,11884
우산류및지팡이부품,...
일반단추,59984
스냅단추,8373
지퍼,151893
기타파스너,21593
단추및지퍼부품,26801
담배라이터,11828
담배필터,119891
양초,4006
착화탄,...
라이타및흡연용품의부품,...
칫솔,53857
청소용비및솔,43285
개인위생용솔,58786
산업용솔,38469
놀이공원용품,4080
머리빗,5322
머리핀및미장원용핀,5694
화장용품,38072
보온용및기타진공용기,25472
마네킹인형,7476
기타제품,16389
