수관보일러,620852,TRUE,산업용기계부품,402185,,산업용온수보일러및방열기의부품,101251,,스프링쿨러,8484,,스패너및렌치,3069,,시스템에어컨,1156789,,신너,315881,,실내용가향제,101160,,실험실용및약물포장용유리용기,125526,,신호및제어선,411249,,신호발생기,X,,신호발생기,X,,신품촉매컨버터(배기관용;자동차부품),137928,,신품현가장지및부분품,2097292,,실리콘수지,1197630
쇼트닝,62812,TRUE,산업용가죽제품,6946,,산업용온수보일러,145448,,스포츠화,98310,,스판덱스섬유,167909,,시멘트크링커,482811,,식품위생용종이상자,82775,,신호변환기,94466,,실험및과학용가구,33063,,신용카드조회기,133414,,신호및제어선,295969,,신호및제어선,341576,,신품차륜및부품(자동차부품),2716078,,신품촉매컨버터(배기관용;자동차부품),236823,,실내용가향제,186173
쇠못,191887,TRUE,산업및상업용냉장고,113771,,산업용솔,35981,,스패너및렌치,3468,,스틸캔(음식료품용),449429,,시계줄(금속제),...,,식품용종이제품(용기및상자제외),197106,,신호발생기,14746,,실물설명용모형,213421,,신발장,89892,,신품현가장지및부분품,2052632,,신품현가장지및부분품,2178232,,신품차량용히터,350544,,신품차륜및부품(자동차부품),2774893,,신호변환기,217918
쇠고기(도축한것),135721,TRUE,산소,139133,,산업용범용건조기,168840,,스판덱스섬유,226373,,스티렌모노모(SM),3768432,,승용차타이어,4452680,,식품용종이용기,307733,,신호및제어선,282021,,실리콘수지,981001,,신문용지,1033545,,신품촉매컨버터(배기관용;자동차부품),131187,,신품촉매컨버터(배기관용;자동차부품),154343,,신품조향장치및부분품,5446844,,신품차량용히터,489009,,신호발생기,5953
송풍기(산업용)부품,66075,TRUE,산성및매염염료,88154,,산업용방사선장치,16475,,스틸캔(음식료품용),446637,,스텐인리스강선,379940,,승강기류부품,346364,,식품용색소,23758,,신용카드조회기,139985,,실내용가향제,127986,,식품위생용종이상자,109111,,신품차륜및부품(자동차부품),2775867,,신품차륜및부품(자동차부품),2619943,,신품제동장치및부분품,5475778,,신품조향장치및부분품,5465161,,신호및제어선,484620
송풍기(산업용),407925,TRUE,사진용화학물질,213405,,산업용로봇부품,116974,,스티렌모노모(SM),3206680,,스텐레스주방및식탁용품,120310,,슬래브,345328,,식초,100933,,신발장,17534,,신호변환기,74168,,식품용종이제품(용기및상자제외),239014,,신품차량용히터,383756,,신품차량용히터,409478,,신품점화플러그,237806,,신품제동장치및부분품,5411634,,신품현가장치및부분품,2150419
솔벤트나프타,144241,TRUE,"사진용감광성필름,판및종이",63504,,산업용로봇,581702,,스텐인리스강선,277434,,스테인리스단조물,278774,,스핀들,...,,식용지방(육지동물의것),64964,,신문용지,1133720,,신호발생기,4912,,식품용종이용기,283596,,신품조향장치및부분품,4987104,,신품조향장치및부분품,5388398,,신품점화및기타목적용와이어링하네스,3676335,,신품점화플러그,203797,,신품촉매컨버터(배기관용;자동차부품),443033
손톱및발톱깍기,78804,TRUE,"사진기,영사기및관련장비의부품",34809,,산업용냉장및냉동장비의부품,773664,,스테인리스단조물,104262,,스테인레스중후판및열연강판,3992341,,스피커,259580,,식빵(제조도매),576919,,신너,473376,,신호및제어선,465045,,식품용색소,45469,,신품제동장치및부분품,5672494,,신품제동장치및부분품,5122888,,신품자동차전자제어,2047750,,신품점화및기타목적용와이어링하네스,3772968,,신품차륜및부품(자동차부품),3002061
손수건,1364,TRUE,사진기,5855,,산업용냉동기,354843,,스테인레스중후판및열연강판,7301852,,스테인레스냉연강판,2254958,,스프링쿨러,21272,,식물성섬유음료,88826,,식품위생용종이상자,84733,,신용카드조회기,127688,,식초,127733,,신품점화플러그,228497,,신품점화플러그,237645,,신품음향신호용기구,X,,신품자동차전자제어,2586743,,신품차량용히터,363515
속도계및적산계기및부품,49515,TRUE,사진관련기기,41726,,산업용기계부품,545415,,스테인레스냉연강판,2302229,,스탬프(수동식),6626,,스포츠화,86599,,식료품제조업,60057499,,식품용종이제품(용기및상자제외),218650,,신발장,48627,,식용지방(육지동물의것),94369,,신품점화및기타목적용와이어링하네스,3598257,,신품점화및기타목적용와이어링하네스,3675171,,신품와이퍼및서리제거용열선,567894,,신품음향신호용기구,X,,신품조향장치및부분품,6677919
소화장비및분사기부품,65977,TRUE,사전류,34056,,산업용가죽제품,17553,,스탬프(수동식),6118,,스탠다드로직,3101322,,스패너및렌치,2978,,시유,2445781,,식품용종이용기,261705,,신문용지,1175745,,식빵(제조도매),691481,,신품자동차전자제어,2649553,,신품자동차전자제어,2416136,,신품연료탱크(자동차부품),357552,,신품와이퍼및서리제거용열선,471225,,신품제동장치및부분품,5500832
소화기용의장전물,6406,TRUE,사인펜,4859,,산업및상업용냉장고,149910,,스탠다드로직,3085395,,스타터모터,351174,,스판덱스섬유,357884,,시안화나트륨,...,,식품용색소,43539,,식품위생용종이상자,106103,,식물성섬유음료,102821,,신품음향신호용기구,18870,,신품음향신호용기구,X,,신품에어백및부품(자동차부품),1049195,,신품연료탱크(자동차부품),343250,,신품점화플러그,131046
소화기,76062,TRUE,사운드카드(라디오수신용포함),...,,산소,210147,,스타터모터,455559,,스타킹,57602,,스틸캔(음식료품용),472278,,시스템에어컨,1161792,,식초,172033,,식품용종이제품(용기및상자제외),240324,,식료품제조업,67591544,,신품와이퍼및서리제거용열선,692385,,신품와이퍼및서리제거용열선,570539,,신품안전벨트및부품(자동차부품),820851,,신품에어백및부품(자동차부품),1125673,,신품점화및기타목적용와이어링하네스,4492572
"소형전동기(750watt미만,1마력이하)",1825107,TRUE,사설교환기,311274,,산성및매염염료,76284,,스타킹,49571,,스쿠알렌식품,...,,스티렌모노모(SM),2590001,,시멘트크링커,515059,,식용지방(육지동물의것),97091,,식품용종이용기,268354,,시유,2711172,,신품연료탱크(자동차부품),433739,,신품연료탱크(자동차부품),374153,,신품스타터모터,993128,,신품안전벨트및부품(자동차부품),880663,,신품자동차전자제어,3629632
소프트웨어복제물,79750,TRUE,사무용봉투,137376,,사진용화학물질,249165,,스쿠알렌식품,...,,스캐너류,29294,,스텐인리스강선,253715,,시계케이스,...,,식빵(제조도매),680659,,식품용색소,40675,,시안화나트륨,...,,신품에어백및부품(자동차부품),1168229,,신품에어백및부품(자동차부품),1139534,,신품배전기와점화코일,164104,,신품스타터모터,1203859,,신품와이퍼및서리제거용열선,509606
소포제및발포제,131686,TRUE,사무용보관함,82336,,"사진용감광성필름,판및종이",50769,,스캐너류,15862,,스카프,45435,,스텐레스주방및식탁용품,116046,,승용차타이어,6261113,,식물성섬유음료,117692,,식초,119479,,시스템에어컨,1242477,,신품안전벨트및부품(자동차부품),1011453,,신품안전벨트및부품(자동차부품),894071,,신품배기조직및부품(자동차부품),2345001,,신품배전기와점화코일,142873,,신품연료탱크(자동차부품),464083
소파및가정용내장의자,184985,TRUE,사무용보관함,57723,,"사진기,영사기및관련장비의부품",53938,,스카프,36149,,스위치(전기개폐용),996850,,스테인리스단조물,48610,,승강기류부품,421957,,식료품제조업,63876583,,식용지방(육지동물의것),94842,,시멘트크링커,649044,,신품스타터모터,608668,,신품스타터모터,690946,,신품라디에이터및부품(자동차부품),472658,,신품배기조직및부품(자동차부품),2608631,,신품에어백및부품(자동차부품),955151
소주(희석식),1031078,TRUE,사무용목재탁자및테이블,32772,,사진기,8931,,스위치(전기개폐용),933990,,스마트카드,167289,,스테인레스중후판및열연강판,1811452,,슬래브,1302815,,시유,2586478,,식빵(제조도매),824416,,시너(Thinner),423986,,신품배전기와점화코일,261053,,신품배전기와점화코일,228702,,신품동력전달장치(자동차부품),19660000,,신품라디에이터및부품(자동차부품),444299,,신품안전벨트및부품(자동차부품),795271
소주(증류식),9584,TRUE,사무용목재책상,215052,,사진관련기기,10780,,스마트카드,95563,,스냅단추,5906,,스테인레스냉연강판,2667731,,스핀들,11382,,시안화나트륨,...,,식물성섬유음료,92846,,시계케이스,...,,신품배기조직및부품(자동차부품),2530178,,신품배기조직및부품(자동차부품),2408067,,신품내연기관용발전기,732998,,신품동력전달장치(자동차부품),21096106,,신품스타터모터,1367520
소석회,33481,TRUE,사무용목재의자,110198,,사전류,18580,,스렌레스주방및식탁용품,170142,,스낵류,1049314,,스탬프(수동식),9642,,스피커,311071,,시스템에어컨,1240430,,식료품제조업,65802784,,승용차타이어,6783989,,신품라디에이터및부품(자동차부품),400276,,신품라디에이터및부품(자동차부품),365218,,신용카드조회기,88753,,신품내연기관용발전기,870811,,신품배전기와점화코일,146151
소모직물,421978,TRUE,사무용금속제책상,16959,,사인펜,1981,,스냅단추,8373,,숯,17919,,스탠다드로직,3948987,,스프링쿨러,30954,,시멘트크링커,580766,,시유,2512817,,승용장난감,27583,,신품동력전달장치(자동차부품),20924472,,신품동력전달장치(자동차부품),19876640,,신발장,83543,,신용카드조회기,55912,,신품배기조직및부품(자동차부품),2631372
소모사,113788,TRUE,사무용금속제의자,129756,,사운드카드(라디오수신용포함),...,,스낵류,935683,,순합성섬유직물,1135824,,스타터모터,305357,,스포츠화,54326,,시계케이스,...,,시안화나트륨,...,,승강기류부품,497453,,신품내연기관용발전기,711203,,신품내연기관용발전기,642270,,신문용지,693372,,신발장,89689,,신품라디에이터및부품(자동차부품),482692
소맥피,27086,TRUE,사무기기의전용부품,69379,,사설교환기,102478,,숯,16765,,순합성섬유사,273720,,스타킹,75068,,스패너및렌치,5757,,승용차타이어,6451119,,시스템에어컨,1205275,,슬래브,957058,,신용카드조회기,200654,,신용카드조회기,148802,,식품위생용종이상자,209652,,신문용지,777563,,신품동력전달장치(자동차부품),19750784
소다회,50154,TRUE,"사무,작업및위생용의복",267976,,사무용봉투,155994,,순합성섬유직물,851425,,순소모직물,122574,,스쿠알렌식품,...,,스판덱스섬유,353981,,승강기류부품,527942,,시멘트크링커,387339,,스핀들,12630,,신발장,71013,,신발장,75273,,식품용종이제품(용기및상자제외),279371,,식품위생용종이상자,255011,,신품내연기관용발전기,1210771
소금(채취한것),5944,TRUE,사료첨가제,59763,,사무용보관함,104197,,순합성섬유사,234704,,순소모사,62966,,스캐너류,20315,,스틸캔(음식료품용),464646,,슬래브,1345889,,시너(Thinner),349044,,스피커,315536,,신문용지,1172822,,신문용지,851142,,식품용종이용기,388901,,식품용종이제품(용기및상자제외),274263,,신용카드조회기,67317
소각재,115687,TRUE,사료가공기계(농업용),56897,,사무용보관함,73991,,순소모직물,118520,,순방모직물,39033,,스카프,52473,,스티렌모노모(SM),3584752,,스핀들,14731,,시계케이스,...,,스프링쿨러,54710,,식품위생용종이상자,149349,,식품위생용종이상자,189403,,식품용색소,89863,,식품용종이용기,405806,,신발장,69779
소각로,87372,TRUE,사람인형,11492,,사무용목재탁자및테이블,24916,,순소모사,60000,,순방모사,31906,,스위치(전기개폐용),728726,,스텐인리스강선,405322,,스피커,316043,,승용차타이어,6556234,,스포츠화,67271,,식품용종이제품(용기및상자제외),283693,,식품용종이제품(용기및상자제외),243776,,식초,240968,,식품용색소,92415,,신문용지,354782
소가죽,1554195,TRUE,빵류(제조도매),654039,,사무용목재책상,252210,,순방모직물,17823,,순면직물,142029,,스마트폰,9326759,,스텐레스주방및식탁용품,168348,,스프링쿨러,29333,,승용장난감,12324,,스패너및렌치,8358,,식품용종이용기,342967,,식품용종이용기,381077,,식용지방(육지동물의것),65558,,식초,143688,,식품위생용종이상자,326299
셀로판지,5253,TRUE,빵(제조소매),172787,,사무용목재의자,120676,,순방모사,70106,,순면사,598539,,스마트카드,194526,,스테인리스단조물,69883,,스포츠화,32269,,승강기류부품,396877,,스판덱스섬유,291256,,식품용색소,54662,,식품용색소,73143,,식빵(제조도매),661615,,식용지방(육지동물의것),56502,,식품용종이제품(용기및상자제외),262350
센서,418696,TRUE,빙과,513000,,사무용금속제책상,31127,,순면직물,168084,,순견직물,56575,,스냅단추,4478,,스테인레스중후판및열연강판,2247824,,스패너및렌치,5770,,슬래브,999418,,스틸캔(음식료품용),521140,,식초,133711,,식초,109715,,식물성섬유음료,136467,,식빵(제조도매),835086,,식품용종이용기,384223
세폭직물,247076,TRUE,빌렛,181235,,사무용금속제의자,156970,,순면사,565988,,수치제어장치,425425,,스낵류,965342,,스테인레스냉연강판,4651285,,스판덱스섬유,312527,,스핀들,8559,,스티렌모노머(SM),5450197,,식용지방(육지동물의것),68323,,식용지방(육지동물의것),62747,,식물보호제,X,,식물성섬유음료,140121,,식품용색소,152870
세탁용합성세제,458708,TRUE,비철금속재생재료,223115,,사무기기의전용부품,38187,,순견직물,89377,,수치제어식선반,1182915,,숯,15700,,스탬프(수동식),11636,,스틸캔(음식료품용),531834,,스피커,372808,,스텐인리스강선,489540,,식빵(제조도매),437325,,식빵(제조도매),439792,,식료품제조업,77953427,,식물보호제,X,,식초,151265
세탁비누,32016,TRUE,비철금속선(동력식),...,,"사무,작업및위생용의복",297171,,수치제어장치,350531,,수처리제,152209,,순합성섬유직물,1122719,,스탠다드로직,5201348,,스티렌모노모(SM),3448267,,스프링쿨러,38141,,스텐레스주방및식탁용품,267371,,식물성섬유음료,93298,,식물성섬유음료,103731,,시유,2897558,,식료품제조업,81991225,,식용지방(육지동물의것),66965
세면대(도자제),53383,TRUE,비철금속단조물,190600,,사료첨가제,100794,,수치제어식선반,913690,,수지식동력연삭기,65898,,순합성섬유사,145005,,스타터모터,547043,,스텐인리스강선,342830,,스포츠화,57213,,스테인리스중후판및열연강판,1646385,,식물보호제,19527,,식물보호제,X,,시안화나트륨,154441,,시유,2775128,,식빵(제조도매),764750
세라믹유전체의고정축전기,661608,TRUE,비일간신문,64126,,사료가공기계(농업용),69602,,수처리제,107244,,수지식동력공구부품,8851,,순소모직물,87451,,스타킹,79463,,스텐레스주방및식탁용품,166916,,스패너및렌치,7070,,스테인리스단조물,71097,,식료품제조업,73680845,,식료품제조업,76251120,,시스템에어컨,1850856,,시안화나트륨,158903,,식물성섬유음료,139307
성냥,1167,TRUE,비식용지방(육지동물의것),41117,,사람인형,11284,,수지식동력연삭기,56518,,수제지,428353,,순소모사,57385,,스쿠알렌식품,15220,,스테인리스단조물,85315,,스판덱스섬유,324682,,스테인리스냉연강판,4279546,,시유,2770802,,시유,2720467,,시멘트클링커,693788,,시스템에어컨,2009103,,식물보호제,16904
섬유호부처리,26218,TRUE,비식용어분,26178,,빵류(제조도매),848022,,수지식동력공구부품,18096,,수정진동자,56250,,순방모직물,37229,,스캐너류,40610,,스테인레스중후판및열연강판,1993433,,스틸캔(음식료품용),552251,,스탬프(수동식),...,,시안화나트륨,131409,,시안화나트륨,164255,,시너(Thinner),324402,,시멘트클링커,417947,,식료품제조업,98038104
섬유제품제조업;봉제의복제외,19388865,TRUE,비디오테이프녹화재생기,780562,,빵(제조소매),179284,,수제지,344627,,수전,481931,,순방모사,49418,,스카프,47546,,스테인레스냉연강판,4173718,,스티렌모노머(SM),5285613,,스탠다드로직,7360374,,시스템에어컨,1219402,,시스템에어컨,1567051,,시계케이스,X,,시너(Thinner),241764,,시유,2751358
섬유장갑,12328,TRUE,비디오용헤드드럼,86035,,빙과,362227,,수정진동자,41239,,수소,393528,,순면직물,155125,,스위치(전기개폐용),1246384,,스탬프(수동식),12568,,스텐인리스강선,579922,,스타터모터,506066,,시멘트클링커,623361,,시멘트클링커,510042,,시계줄(금속제),X,,시계케이스,X,,시안화나트륨,X
섬유염색및나염기계,70828,TRUE,비디오복제물,49663,,빌렛,984084,,수전,486123,,수성페인트,297274,,순면사,668946,,스마트폰,46818067,,스탠다드로직,8042794,,스텐레스주방및식탁용품,201068,,스타킹,71291,,시너(Thinner),354328,,시너(Thinner),356317,,승용차타이어,5584503,,시계줄(금속제),X,,시스템에어컨,2677327
섬유사염색,250126,TRUE,비닐도포직물,89844,,비철금속재생재료,319834,,수소,254636,,수상금속구조물,7364218,,순견직물,58515,,스마트카드,297024,,스타터모터,532796,,스테인리스단조물,103311,,스쿠알렌식품,98116,,시계케이스,X,,시계케이스,X,,승용장난감,19503,,승용차타이어,5793611,,시멘트클링커,407361
섬유기타가공,139964,TRUE,비내화모르타르,241231,,비철금속선(동력식),...,,수성페인트,292136,,수산화알루미늄,74715,,수치제어장치,325463,,스냅단추,7978,,스타킹,76282,,스테인레스중후판및열연강판,1674779,,스캐너류,63824,,시계줄(금속제),X,,시계줄(금속제),X,,승강기류부품,779180,,승용장난감,19991,,시너(Thinner),273359
섬유기계부속품및부품,150938,TRUE,비금속제모조장신용품,53253,,비철금속단조물,278529,,수상금속구조물,4697587,,수산화나트륨,176470,,수치제어식선반,748885,,스낵류,843773,,스쿠알렌식품,100043,,스테인레스냉연강판,4373407,,스카프,65734,,승용차타이어,6130178,,승용차타이어,6085787,,슬래브,707485,,승강기류부품,713781,,시계줄(금속제),X
설탕입힌과실및채소,2324,TRUE,비금속광물제품제조업,23227092,,비일간신문,104130,,수산화알루미늄,...,,수산동물조유(원유),...,,수처리제,135634,,숯,19499,,스캐너류,54365,,스탬프(수동식),18432,,스위치(전기개폐용),1952361,,승용장난감,42724,,승용장난감,26053,,스핀들,12133,,슬래브,741216,,승용차타이어,5311789
설탕과자,392921,TRUE,비금속광물분쇄물,224496,,비식용지방(육지동물의것),45923,,수산화나트륨,174507,,수도미터,47105,,수지식동력연삭기,35581,,순합성섬유직물,1348486,,스카프,27555,,스탠다드로직,8080249,,스마트카드,237377,,승강기류부품,607324,,승강기류부품,765786,,스피커,311608,,스핀들,8845,,승용장난감,25813
선형폴리에스터수지,1175193,TRUE,비금속광물광업;연료용제외,1862074,,비식용어분,27528,,수산동물조유(원유),...,,수관보일러,359298,,수지식동력공구부품,20046,,순합성섬유사,151871,,스위치(전기개폐용),1772188,,스타터모터,586209,,스냅단추,9790,,슬래브,521914,,슬래브,975267,,스프링쿨러,104933,,스피커,345635,,승강기류부품,832803
선체블록,1069881,TRUE,비군사용총기류,...,,비디오테이프녹화재생기,237975,,수도미터,31118,,쇼트닝,92274,,수제지,434325,,순소모직물,93382,,스마트카드,322719,,스타킹,73828,,스낵류,868590,,스핀들,13749,,스핀들,13857,,스포츠화,19553,,스프링쿨러,82676,,슬래브,958058
선철,...,TRUE,블룸및쉬트바,...,,비디오용헤드드럼,24036,,수관보일러,928731,,쇠못,112462,,수정진동자,50706,,순소모사,51723,,스냅단추,7086,,스쿠알렌식품,100873,,숯,19194,,스피커,335810,,스피커,317220,,스패너및렌치,8200,,스포츠화,12567,,스핀들,13609
선재(와이어로드),1339774,TRUE,브레이크라이닝,10837,,비디오복제물,32124,,쇼트닝,35642,,쇠고기(도축),277808,,수전,504557,,순방모직물,31962,,스낵류,844046,,스캐너류,37641,,순합성섬유직물,1282322,,스프링쿨러,83896,,스프링쿨러,109096,,스판덱스섬유,328767,,스패너및렌치,11966,,스피커,423047
"선박용프로펠러,날및닻",41758,TRUE,브라운관용유리,1111740,,비닐도포직물,127988,,쇠못,113783,,송풍기(산업용)부품,57752,,수소,257182,,순방모사,33079,,숯,19886,,스카프,65896,,순합성섬유사,196210,,스포츠화,15055,,스포츠화,21148,,스틸캔(음식료품용),539082,,스판덱스섬유,282384,,스프링쿨러,94768
선박용내연기관,1230274,TRUE,붓(회화용및필기용),...,,비내화모르타르,261846,,쇠고기(도축),306906,,송풍기(산업용),641730,,수성페인트,301922,,순면직물,253178,,순합성섬유직물,1408607,,스위치(전기개폐용),2435514,,순소모직물,42782,,스패너및렌치,13115,,스패너및렌치,10905,,스티로폼샌드위치패널,181067,,스틸캔(음식료품용),461028,,스포츠화,17720
선로집선장치,9098,TRUE,불포화폴리에스터수지,255351,,비금속제모조장신용품,63047,,송풍기(산업용)부품,66781,,송배전변압기,634565,,수상금속구조물,7759469,,순면사,927193,,순합성섬유사,184955,,스마트카드,255248,,순소모사,42779,,스판덱스섬유,322380,,스판덱스섬유,340413,,스티렌모노머(SM),4848127,,스티로폼샌드위치패널,149119,,스패너및렌치,12550
선그라스,18712,TRUE,분필,3759,,비금속광물제품제조업,23537813,,송풍기(산업용),624177,,솔벤트나프타,918288,,수산화알루미늄,80294,,순견직물,55563,,순소모직물,52215,,스냅단추,...,,순방모직물,21912,,스틸캔(음식료품용),545194,,스틸캔(음식료품용),570657,,스텐레스주방및식탁용품,294741,,스티렌모노머(SM),3954334,,스판덱스섬유,457316
석회쇄석,307006,TRUE,분유,448982,,비금속광물분쇄물,257125,,송배전변압기,451826,,손톱및발톱깍기,59595,,수산화나트륨,378506,,수치제어장치,717669,,순소모사,40609,,스낵류,868598,,순방모사,76156,,스티로폼샌드위치패널,68845,,스티로폼샌드위치패널,106890,,스테인리스중후판및열연강판,4760424,,스텐레스주방및식탁용품,300224,,스틸캔(음식료품용),402578
석회석원석(파쇄되지않은것),10361,TRUE,분산염료,79212,,비금속광물광업;연료용제외,1861473,,솔벤트나프타,663505,,손수건,...,,수산동물조유(원유),...,,수치제어식선반,1454381,,순방모직물,29780,,숯,21849,,순면직물,251283,,스티렌모노머(SM),2918069,,스티렌모노머(SM),3545601,,스테인리스단조물,133381,,스테인리스중후판및열연강판,4817722,,스티로폼샌드위치패널,349705
석회석분,19528,TRUE,분사기,195173,,비군사용총기류,1018,,손톱및발톱깍기,65375,,속도계및적산계기및부품,86812,,수도미터,43848,,수처리제,190182,,순방모사,48128,,순합성섬유직물,1295412,,순면사,652506,,스텐인리스강선,576263,,스텐레스주방및식탁용품,288548,,스테인리스냉연강판,3295210,,스테인리스단조물,154749,,스티렌모노머(SM),3830004
석탄화학물,71305,TRUE,분말야금제품,100930,,블룸및쉬트바,...,,손수건,...,,속도계,204755,,수관보일러,2107713,,수지식동력연삭기,47350,,순면직물,265172,,순합성섬유사,294785,,순견직물,33452,,스텐레스주방및식탁용품,323490,,스테인리스중후판및열연강판,4252498,,스테인리스강선,514385,,스테인리스냉연강판,3283411,,스텐레스주방및식탁용품,372416
석탄코크스,9473,TRUE,부품(진공펌프및압축기의것),112940,,브레이크라이닝,8907,,속도계및적산계기및부품,91215,,소화장비및분사기부품,117259,,쇼트닝,106230,,수지식동력공구부품,32243,,순면사,720815,,순소모직물,60857,,수치제어장치,264838,,스테인리스중후판및열연강판,1823313,,스테인리스단조물,136182,,스탬프(수동식),32436,,스테인리스강선,503348,,스테인리스중후판및열연강판,6078032
"석탄,원유및우라늄광업",356227,TRUE,부탄올,...,,브라운관용유리,429003,,속도계,221669,,소화기,187442,,쇠못,72676,,수제지,33110,,순견직물,47901,,순소모사,46020,,수치제어식선반,1458628,,스테인리스단조물,116910,,스테인리스냉연강판,4349605,,스탠다드로직,X,,스탬프(수동식),32851,,스테인리스단조물,142498
석재그릇및주방용품,6057,TRUE,부탄및부틸렌(나프타분해물),644145,,붓(회화용및필기용),3350,,소화장비및분사기부품,128289,,소형트럭,2576521,,쇠고기(도축),283423,,수정진동자,57539,,수치제어장치,299854,,순방모직물,22701,,수처리제,205883,,스테인리스냉연강판,3400980,,스테인리스강선,562077,,스타킹,67731,,스탠다드로직,X,,스테인리스냉연강판,4657072
석유난로,65184,TRUE,부타디엔,526185,,불포화폴리에스터수지,276419,,소화기,163020,,소형전동기,1838725,,송풍기(산업용)부품,82352,,수전,531064,,수치제어식선반,1203301,,순방모사,51539,,수지식동력연삭기,48265,,스탬프(수동식),10507,,스탬프(수동식),8285,,스쿠알렌식품,6151,,스타킹,50495,,스테인리스강선,602513
석유가스,...,TRUE,부직포제품,312661,,분필,4540,,소형트럭,...,,소형승용차,6456069,,송풍기(산업용),653962,,수소,807371,,수처리제,252552,,순면직물,233722,,수지식동력공구부품,44715,,스탠다드로직,6350616,,스탠다드로직,X,,스캐너류,71162,,스쿠알렌식품,X,,스탬프(수동식),15078
석면섬유및혼합물,738,TRUE,부직포및펠트,477323,,분유,512215,,소형전동기,1478678,,소형버스,...,,송배전변압기,2232916,,수성페인트,463015,,수지식동력연삭기,59720,,순면사,688658,,수제지,29187,,스타킹,78723,,스타킹,69221,,스카프,75994,,스캐너류,129251,,스탠다드로직,11218119
석도강판(주석도금강판),994707,TRUE,부정형내화물,393829,,분산염료,57151,,소형승용차,5505009,,소형냉장고(200ℓ이하),242895,,솔벤트나프타,176257,,수상금속구조물,6340160,,수지식동력공구부품,27825,,순견직물,41291,,수정진동자,48416,,스쿠알렌식품,69117,,스쿠알렌식품,6424,,스위치(전기개폐용),1605689,,스카프,64320,,스타킹,36536
석고보드,298791,TRUE,봉제의복및모피제품제조업,10269904,,분사기,249731,,소형버스,...,,소포제및발포제,104900,,손톱및발톱깎이,72449,,수산화알루미늄,66129,,수제지,22113,,수치제어장치,369454,,수전,673166,,스캐너류,70796,,스캐너류,140610,,스마트카드,346106,,스위치(전기개폐용),1794757,,스쿠알렌식품,X
서미스터,46311,TRUE,봉강,1498388,,분말야금제품,188580,,소형냉장고(200ℓ이하),65537,,소파및가정용내장의자,156012,,손수건,...,,수산화나트륨,658925,,수정진동자,58013,,수치제어식선반,1491655,,수소(Hydrogen),955535,,스카프,85447,,스카프,76829,,스냅단추,1926,,스마트카드,338278,,스캐너류,112881
서류가방,31984,TRUE,볼펜심,8214,,부품(진공펌프및압축기의것),173081,,소포제및발포제,88882,,소주,1610028,,속도계및적산계기및부품,92338,,수산동물조유(원유),8638,,수전,539548,,수처리제,195875,,수성페인트,264479,,스위치(전기개폐용),1993381,,스위치(전기개폐용),2120909,,스낵류,1168839,,스냅단추,X,,스카프,33907
샴페인,11415,TRUE,볼펜,139816,,부탄올,...,,소파및가정용내장의자,151316,,소시지(축육),224889,,속도계,290623,,수렵용구,...,,수소,1173034,,수지식동력연삭기,47441,,수상금속구조물,4409629,,스마트카드,270381,,스마트카드,329897,,숯,16006,,스낵류,1103758,,스위치(전기개폐용),1990554
샤프펜,13128,TRUE,볼베어링,554367,,부탄및부틸렌(나프타분해물),1368536,,소주,1477892,,소석회,35505,,소화장비및분사기부품,147033,,수도미터,55690,,수성페인트,429051,,수지식동력공구부품,24094,,수산화알루미늄,96117,,스냅단추,6044,,스냅단추,1193,,순합성섬유직물,1078517,,숯,16498,,스마트카드,370114
생식용분말,47073,TRUE,볼및플러그밸브,75094,,부탄가스,2027796,,소시지(축육),196471,,소방차특장,34529,,소화기,212667,,수관보일러,857005,,수상금속구조물,5561224,,수제지,20457,,수산화나트륨(가성소다),497901,,스낵류,1199318,,스낵류,1171104,,순합성섬유사,129655,,순합성섬유직물,988162,,스냅단추,X
생수,193293,TRUE,복합비료,642459,,부타디엔,892515,,소석회,32621,,소맥피,19053,,소형트럭,...,,쇼트닝,48846,,수산화알루미늄,...,,수정진동자,56103,,수산동물조유(원유),19563,,숯,16916,,숯,14907,,순소모직물,56067,,순합성섬유사,101503,,스낵류,1465480
생석회,72806,TRUE,복사기전용부품,279770,,부직포제품,389097,,소방차,41131,,소맥전분,56785,,소형전동기,2102123,,쇠못,84662,,수산화나트륨,603817,,수전,574473,,수렵용구,...,,순합성섬유직물,1101480,,순합성섬유직물,1094604,,순소모사,41020,,순소모직물,54018,,숯,17889
생사및부잠사,...,TRUE,복사기,338132,,부직포및펠트,596219,,소맥피,48111,,소다회,11817,,소형승용차,6490796,,쇠고기(도축),354968,,수산동물조유(원유),11437,,수소,1273320,,수도미터,84409,,순합성섬유사,111319,,순합성섬유사,135379,,순방모직물,21269,,순소모사,31024,,순합성섬유직물,751521
색소안료,50654,TRUE,보통철선,414310,,부정형내화물,453023,,소맥전분,49044,,소금(채취한것),6846,,소형버스,...,,송풍기(산업용)부품,81448,,수렵용구,...,,수성페인트,310810,,수관보일러,630110,,순소모직물,56531,,순소모직물,63586,,순방모사,82885,,순방모직물,32658,,순합성섬유사,90914
새도우마스크,...,TRUE,보통강주물,539394,,봉제의복및모피제품제조업,10914050,,소다회,12055,,소각재,109657,,소형냉장고(200ℓ이하),195422,,송풍기(산업용),727188,,수도미터,63845,,수상금속구조물,5621353,,쇼트닝,101975,,순소모사,53318,,순소모사,48052,,순면직물,342116,,순방모사,102270,,순소모직물,47453
