비군사용총기류,,...,1018,...,...,...,...,...,...,...,26566,21943,26849,30238,129100
기타비군사용무기및부품,,13688,6792,11569,16971,55022,32874,123313,82171,108843,121248,70612,13710,9048,11389
분말야금제품,76697,100930,188580,156207,124656,138815,304583,326596,325190,355917,386640,414839,426122,418595,378694
보통강단조물,,,,202087,899194,750390,1591720,1665382,1619975,1681433,1471426,1272389,1340954,1342194,1154732
특수강단조물,,,,892116,627218,807513,771898,826435,553640,624209,678341,612129,943057,1071204,1309972
기타철강단조물,,,,711403,1002671,814574,854996,600859,685832,875479,716168,654030,585987,587837,446208
스테인리스단조물,,,,104262,278774,48610,69883,85315,103311,71097,116910,136182,133381,154749,142498
알루미늄단조물,,,,125345,82541,60029,100374,101702,108416,134012,161594,177389,173798,146367,84047
동단조물,,,,13678,16473,21946,29374,32432,47157,42691,54655,51488,26044,27111,34711
기타비철금속단조물,,,,40985,59325,53542,43255,27595,40243,52059,86678,86375,73196,74800,53340
자동차용프레스가공품,1059848,1423275,1883268,2182173,2140288,2161613,4008017,3990943,4125703,4517550,4795719,4593984,4534264,4303065,3927618
가정용압형제품(알루미늄제),,,138556,72226,46847,56430,62805,94485,105489,157451,306831,316643,296131,309534,161094
가정용압형제품(스테인리스제),,,,,,,,,,356390,556096,519795,583143,786316,311768
기타프레스가공품,1732564,2166050,2801830,2750558,3078831,3089216,3084772,2795417,2977461,2559655,1304704,1242444,1092277,922771,1675476
금속열처리제품,14800,53019,233631,131373,171760,189936,644276,696470,616868,838624,846566,888150,869330,949473,1254217
절삭가공,678454,1421671,2520970,2435515,2836812,2785494,5172232,4814981,5001699,5455602,5645752,6275352,6127443,5835613,7025830
기타금속처리제품,182795,243249,354744,378318,548998,522126,828781,887577,894909,827582,899896,816236,733735,775437,1011769
금속제식탁용품(식기제외),101442,83940,68763,52020,44669,42865,36860,25605,26163,35111,38577,38935,32241,50503,27578
칼및칼날(식탁용나이프제외),79975,71109,66855,48765,55415,61503,80561,48192,47520,62882,62351,61374,60576,64314,61651
면도기및면도날,42473,56659,58221,76685,84511,74148,100509,123123,117791,137780,185579,271048,294781,X,X
가위,48148,28148,19571,17527,19881,19305,20889,25120,20047,22025,27514,28815,31551,20220,34345
손톱및발톱깍기,78804,72945,71175,65375,59595,,79704,,,62000,57462,57708,46803,52678,46884
건물용철물,213856,259407,308416,288284,293413,265934,349936,329413,382960,500195,533509,647502,681968,665224,708237
가구용철물,123439,151724,181976,165145,168329,169747,190416,183151,186895,219947,313566,339423,352522,301747,452252
자동차용철물,207739,384879,775743,1007380,751361,674111,1176931,1117553,1325666,1532745,1175654,1151919,1149436,1193921,1256039
디지털도어록,,,87928,116569,152690,175635,204443,213008,229725,294509,394593,358909,396329,359918,480090
"자물쇠,열쇠및관련부품(자동차용제외)",143147,160264,41358,31605,39989,43758,23041,21908,24039,27624,54734,56813,50616,49204,26555
캐스터(소형바퀴),93415,105419,23530,27560,41637,67755,75942,114219,80102,72514,78378,99232,78312,83797,86411
가방부착용철물,31820,41377,81663,46226,36261,11975,21825,27286,37016,32223,28463,22235,23214,21815,21936
커튼및블라인드부품,2215,2868,32353,17800,10430,8827,13169,8826,11627,8001,17262,19280,11155,12604,9615
기타일반철물,143625,139681,184072,193464,132584,150900,185449,193536,200567,246605,284376,274431,266416,268605,350161
"플라이어,뺀지,못뽑기",,,,...,...,...,34782,,,,,,,,X
드라이버,,,,...,...,...,...,...,...,...,X,X,X,X,X
스패너및렌치,,,,3468,3069,2978,5757,5770,7070,8358,13115,10905,8200,11966,12550
기타작업용수공구,,,,75558,40724,23756,18117,61913,52300,62061,106576,74725,85339,98097,59722
농업용수공구,21669,14278,12354,8348,4662,1377,4171,...,...,...,X,5002,4638,8122,7236
드릴,,,,71632,37388,29362,54321,43151,52665,48422,87290,81475,47660,41587,11526
햄머,,,,5293,10463,8407,...,...,...,...,11307,7044,13099,X,X
기타수공구,97113,110843,119169,37175,43597,38972,44846,47039,33876,46673,73283,62457,51585,31172,19363
톱(수동식),34526,32648,22190,14375,17551,9757,18205,18448,13798,16201,34334,30853,47124,57566,71286
톱날,149103,167953,156940,165868,43583,54339,75624,76764,88568,114912,89059,110693,108906,121442,117715
공작기계용절삭공구,579304,645004,801308,790476,1340397,1041890,1855949,1878237,1766141,1785005,1915672,2139121,2322546,2206006,2273616
기타공작기계용부속물,88730,100781,151093,169012,155438,70971,109557,88024,64333,80007,103479,105403,97392,114399,143351
볼트및너트류(금속제),,,,,,,,,,,3710913,3629460,3590374,3609878,3836924
쇠못,191887,264566,150243,113783,112462,72676,84662,118437,137304,124547,102721,92711,119088,86688,134838
나사못(금속제),,,,219428,252916,258192,393015,408944,398314,419865,399133,371702,373167,389621,404015
리베트(금속제),18412,25667,34383,35364,47768,40129,97892,118465,105818,86262,53677,53852,34659,33414,25667
와셔(금속제),88658,106546,125528,125521,114416,91919,118002,109365,126046,124350,108834,109642,111353,115558,123352
기타금속파스너,61765,118328,122981,107989,87969,49562,69693,58415,72829,62402,71581,52225,54558,60809,52265
코일스프링,,,,209340,211007,200482,402100,408102,431813,578668,786271,671497,740166,768189,873697
잎(판상)스프링,,,,60466,106641,83008,124299,127420,149049,138274,111625,123105,123171,102638,124578
기타금속스프링,,,,371097,296532,297090,337529,352354,277787,302090,182970,164510,268336,218396,150795
철망,301218,337961,305799,271394,393479,415424,480537,510487,521610,563952,584857,598953,657732,661147,779233
와이어로프,307925,427446,462429,500287,547883,692343,734435,630819,606740,682287,609623,614553,671773,710720,751293
체인(동력전달용제외),18204,18032,21844,36344,27070,21645,37845,64656,89269,67917,46704,65656,50271,49727,46583
기타철선조립제품,156013,177048,134055,112771,172600,107809,92122,62587,69606,97264,67384,71032,74849,82939,118213
스틸캔(음식료품용),374570,381174,442784,446637,449429,472278,464646,531834,552251,521140,545194,570657,539082,461028,402578
알루미늄캔(음식료품용),156951,193613,227047,229688,204347,299392,475288,549441,439821,503476,608464,553432,597613,610275,792600
에어로졸캔,18542,13616,14994,14374,143555,157160,300649,290534,262750,329757,315378,301109,364483,361901,334697
드럼통,176861,208272,201686,227352,293699,323439,530031,567114,552813,532396,476947,548394,560195,565276,636525
금속튜브용기,34827,55974,72752,85632,75965,45342,95921,99681,66677,72858,181291,127980,108142,100145,114199
기타금속포장용기,513132,589339,724131,649880,606496,664074,660047,630573,640699,784647,729354,747314,701438,682388,807477
병마개,123203,161661,152531,155863,167620,189808,200639,235342,225548,230719,247121,205496,200303,209686,207155
알루미늄제주방및식탁용품,349724,294479,320178,355847,410098,508920,573591,609169,745931,724612,733507,626602,567324,548996,698739
스텐레스주방및식탁용품,,,,,120310,116046,168348,166916,201068,267371,323490,288548,294741,300224,372416
법랑제주방및식탁용품,,,,3238,2178,5491,4558,5275,...,...,X,X,X,10573,12451
기타금속제주방및식탁용품,285214,263243,75148,3251,8352,15136,18181,22159,11408,14009,31080,19540,18886,36823,24069
싱크상판,107288,118082,79355,60965,67886,82011,140610,114435,111210,114486,112964,151056,145497,157667,138463
기타금속위생용품,95415,133042,120929,84464,80423,79972,92976,99909,83320,95492,103231,112844,119317,86540,74197
금속표시판,159864,173046,238023,128284,141598,178873,137340,120543,107275,129582,233963,295484,256804,293593,321408
용접봉,415227,548713,674836,771744,940020,963851,1305940,1267820,1135870,1039885,994772,1019453,880818,882202,1014759
금속제액자틀,17831,14943,11655,33808,36638,22363,...,5503,8078,9756,6873,9172,8966,X,16455
기타금속제장식용품,108098,105288,101327,70383,88178,84328,127957,177019,116942,128762,136319,132174,123548,125435,77371
이동식금속사다리및부품,,,,,,,,,,,43032,39709,30211,36812,44121
"선박용프로펠러,날및닻",41758,99606,157346,194684,264510,753315,225024,187083,167425,199418,280938,186719,211013,238752,266890
금속제파킹및가스켓,59658,61897,136498,187740,208457,219985,200760,176072,184771,187778,254968,194586,175198,202805,145988
기타조립금속제품,111305,138899,186689,129846,131373,126547,124656,112358,146054,431207,216736,273752,293492,273459,313957
금속제영구자석제조,,,,81179,65232,65844,133932,150273,162778,126819,116353,120144,124430,121166,158465
바늘,68048,68970,54920,61413,59126,50689,69422,70122,68903,70015,69278,71635,61800,61568,58462
금고,73990,65977,83236,79336,101412,80766,97124,103316,85254,106275,113135,123119,114168,119641,136192
금고부품,5564,4927,...,...,...,...,...,,...,...,X,9905,10833,9039,X
기타분류안된금속가공제품,,,,,194672,154511,234731,256028,106978,112615,117558,146411,148575,153180,275178
"전자부품,컴퓨터,영상,음향및통신장비제조업",,,,150543409,170345272,200406827,248422463,247781422,250547772,238489306,224298023,259574348,269593274,250753678,309390428
DRAM,7032526,12053606,11223175,12358674,10357096,13291434,27489308,25133997,27909158,34930293,36420630,66270122,87731226,60266604,94874187
SRAM,1104037,1129586,609339,390720,356753,428655,193623,37503,25176,18299,19467,X,X,X,X
Flash메모리(모듈포함),,,8230815,7968717,7237248,8604928,6041218,6380234,7433435,7690687,14950967,19390115,13326641,12158353,15088342
기타반도체메모리,7057062,9973984,349442,452982,469368,125650,5537248,5331698,5806250,5844390,5767651,6171633,6877607,24285206,16648722
스탠다드로직,...,...,2697518,3085395,3101322,3948987,5201348,8042794,8080249,7360374,6350616,X,X,X,11218119
ASIC로직,683710,592792,548679,648829,719131,572880,1225966,2288915,2423854,1852557,1500772,1075947,1237486,1764699,2824715
마이크로콤퍼넌트,285862,78223,416064,634114,872130,471215,389911,301615,229515,223356,238740,259472,748083,92234,100601
바이폴라IＣ,143553,120407,117102,,287278,314706,495420,257877,221301,178145,214739,265322,258168,364104,77774
기타모노리식디지털집적회로,376704,428198,564615,586220,...,527707,699623,732491,682433,594022,X,X,X,31193,38952
아날로그집적회로,10167,70473,197746,211263,246187,239486,168760,81803,...,25493,56454,61388,52854,62775,73452
하이브리드집적회로,,,,188897,60418,19871,19255,18889,34543,36903,464604,90954,72800,47724,81050
기타혼성집적회로,,,,181861,158351,234385,27890,103926,139201,72080,41382,X,29826,101150,39440
극소형조립회로,554196,1035301,1620744,1215381,1750229,1779600,2486487,2278416,2545773,2232524,2829117,3973192,4028328,3880760,5990181
CMOS이미지센서,,,,34163,60005,560384,78023,153379,201263,179058,1022272,2359573,3001851,2998098,6084452
DDI,,,,...,62190,173776,330054,630023,582003,484320,1875073,3332348,3238511,3507816,6131430
전자집적회로부분품,51557,57059,1229643,401745,238644,295965,1134975,1304728,1300485,1069540,869858,1033655,968776,1056537,1276941
LED(OLED),,,,,,,,,,,3429756,4108828,3345884,6063468,8119179
트랜지스터,530538,663861,1015679,939316,671092,570676,327480,422953,339995,279210,272897,212169,281910,569225,914371
다이오드,111168,123149,95885,130413,219724,227297,263212,280379,349768,303854,445596,369638,325230,272478,390613
감광성반도체소자,311926,443864,680924,922612,1342123,882756,679330,575105,480105,609821,321807,353409,217750,176636,216813
압전소자,,,,...,...,...,...,...,...,...,X,X,X,X,22922
수정진동자,,,,41239,56250,50706,57539,58013,56103,48416,42246,25742,20334,13418,13734
반도체웨이퍼,,,,,,,1797857,1440542,1351037,1278372,1715838,1891336,2509648,2660787,3544230
LED에피칩,,,,,,89192,42193,35934,38259,30346,X,X,X,X,47900
기타반도체개별소자,763832,1437641,70541,53743,69237,118572,190215,188196,192248,263607,225042,199739,256263,294864,511001
태양광웨이퍼,,,,,,,103892,65114,72300,...,X,X,X,X,X
태양전지,,,,,,250405,524902,705599,610071,675515,441512,367139,397080,498526,X
기타반도체소자부품,,,,,,,,,,,1313417,1568588,1630076,1811699,2999424
노트북용LCD,,,,6645012,13285257,11307892,8062557,8080777,7405761,6116018,2410191,3137239,3751894,5658540,7849813
TV용LCD,,,,14717881,16220069,18575186,31531402,31430490,29989043,27816667,22346088,26229255,16868662,13562961,17895116
모니터용LCD,,,,,,17170156,6024207,9583622,9491782,7267746,7143334,6035768,4005627,5290599,6021630
기타LCD,2300250,3307217,2116953,9474591,6472078,2752431,2950623,5999699,5692836,5939418,7347473,7095791,4688172,3607728,2856496
LCD용컬러필터,277466,510520,169034,588170,757526,633239,1147796,719233,769310,579059,X,X,X,143647,X
LCD용백라이트유니트(BLU),,,,,,,,2905851,2745325,2605979,1376923,930645,1032272,816992,629011
진공형광관,,,,...,...,...,...,...,...,49127,X,X,X,X,X
PRP(PDPRearPanel),,,,,,,,,,,,,,,X
LCD편광필름,,,,1266279,3357051,4066531,4819829,6047089,6171762,5806422,5444605,4967687,5664063,4354258,4144869
기타액정표시장치부품,1674313,2206829,2301075,2290769,2009571,1907585,14966944,2321462,2461092,1777055,1249766,1039909,799325,604667,401286
OLED패널,,,,,,,,,,,10187168,13230082,21492650,17600954,19376768
PDP,,,,2916927,3187816,3100359,2969281,2699586,2164900,1057365,23680,28719,11417,6655,X
터치스크린패널,,,,,,,,735524,983328,902573,1423035,1522840,1151448,341258,285225
기타평판디스플레이판넬,,,,179855,165143,9499,330589,10713,40187,29054,33328,35556,44225,48612,45027
기타평판디스플레이부품,,,,,,,357232,343889,355877,491365,529050,501472,608846,620768,753570
PDP필터,,,,,,,,,...,...,X,X,X,X,X
페놀동박적층판,,,,269535,240077,339936,301867,415677,500238,392069,666656,722020,617634,566142,742710
에폭시동박적층판,,,,293822,619987,689928,683324,826702,829869,838564,865274,815882,1250080,1198421,1311430
기타인쇄회로원판,,,,610383,379779,327856,386758,936260,847418,764475,638297,599020,512419,577789,354568
페놀인쇄회로기판,,,,17660,388502,510311,607430,543918,604973,486987,702099,804750,903685,1260673,843390
에폭시인쇄회로기판,,,,311105,1819830,2032275,2900751,3927245,4301829,4323275,3909013,4432421,3655157,3619047,3905271
연성및기타인쇄회로기판,,,,,,,,,,,2406681,2550049,2176908,2275271,3833663
전자부품실장기판,,,,921381,1045875,1135561,1880470,2554906,3114090,2763841,2242568,2043427,1941206,1776571,2620024
탄탈륨축전기,87528,71054,37284,32483,8309,...,...,...,...,...,X,X,X,X,X
알미늄전해축전기,123035,92789,177209,239106,249822,238193,257668,295286,239978,308825,376486,266091,229262,232595,370910
세라믹유전체의고정축전기,661608,485390,481087,632785,695734,755638,634228,944071,924668,925862,1287504,1304385,1445493,1616826,3397917
종이및플라스틱고정축전기,90367,81637,50485,37277,54372,49096,56086,50947,23965,22678,72534,52494,27887,17114,21374
기타고정식축전기,18006,14511,8505,13054,...,16064,23195,21515,21453,20210,X,X,X,X,X
전자회로용가변식축전기,,38500,27474,26035,23732,20023,27408,28720,29893,34960,35757,34273,45051,46730,146211
전기고압용축전기(>=0.5KW),36266,64459,77597,92565,56681,29591,87034,76650,73157,77155,59229,53750,58596,56876,64946
축전기부품,147319,180912,133257,124052,119979,187569,202291,229544,220435,215351,154180,191651,189088,194423,147434
탄소피막형고정저항기,57079,66092,79052,49247,58212,60612,69463,59996,56839,40491,34645,35764,40530,46560,63610
칩형고정저항기,46544,152523,69903,95945,107022,140856,99829,59531,83293,90329,70910,83114,91950,14530,51726
기타고정저항기,23853,22338,11800,6989,7490,7107,4809,4878,...,8566,11096,12818,7823,7634,8394
탄소가변저항기,9140,...,13525,...,...,...,...,...,...,...,X,X,X,X,X
서미스터,46311,50290,31907,22910,26938,24439,39005,30267,43417,43708,53118,57367,57268,107845,134782
바리스터,21192,26330,55563,54604,52064,65717,46231,108654,142317,115732,125561,156740,153225,164950,82872
기타가변저항기,39218,32732,30672,31362,29509,18953,3781,...,...,2416,X,X,X,X,X
저항기부품,39382,27755,13798,13571,8337,7937,6088,5150,7489,9860,30686,31190,42714,54975,90561
마그네틱스트라이프를자장한카드,47008,63476,133056,106988,52934,29045,39925,42830,52759,39821,38895,65725,70697,62464,55676
스마트카드,91825,71781,81523,95563,167289,194526,297024,322719,255248,237377,270381,329897,346106,338278,370114
전자부품용변성기,439836,412614,587044,708598,261111,354712,335495,858394,613672,634275,186363,201695,183486,190617,202105
전자유도코일및쵸크,181265,231541,185466,173722,211800,286781,393926,337567,327244,282279,335891,320775,322904,330347,400043
기타전자유도자,29026,41413,51360,47433,61179,71050,105825,119395,130924,133144,496350,669717,739597,110468,245464
전자코일및인덕터의부품,84839,69137,85485,74662,91927,76642,37442,34271,26872,26559,44924,63379,52530,55134,98308
센서,418696,507020,872776,710074,634853,405144,497247,456813,421790,564049,697092,711138,772411,1262699,1317492
자동차용센서,,,,,,211400,668323,891437,1020107,939128,1141228,1000723,814315,1032701,906560
컬러TV용음극선관,1543890,1248045,978370,589984,429777,168889,10483,...,...,...,X,X,X,X,22005
기타음극선관,5729,5027,...,...,,,,,,,X,X,X,X,X
자전관,192071,...,36257,...,...,20095,18757,19939,15249,15111,X,X,15522,16973,X
기타전자관,7073,46629,9084,5920,...,...,9604,7393,10186,12797,22015,23941,12395,9048,8608
PCM(색순도집속장치),,,,...,,,...,...,...,,,,,X,X
기타전자관부품,307164,275006,184452,127155,111311,45571,63227,61643,52708,46473,17216,12691,15597,43801,62419
그래픽카드,119511,70587,27712,29477,8525,...,...,,,,X,X,X,X,X
멀티미디어카드,21926,12345,12831,13531,27345,...,...,226626,...,10154,14407,X,X,X,X
컴퓨터용모뎀카드(PC용),45235,25979,21544,29856,21507,33121,...,...,3359,...,X,X,X,X,13307
기타전자접속카드,,,,12248,12058,37544,8552,15885,8464,18370,21716,X,X,X,X
리드프레임,559447,735119,686197,807924,738645,574601,911227,1116691,1114411,587752,756323,842884,878721,725039,1125743
표시기,250980,560996,152848,238457,298007,239575,222085,284584,320030,321089,233815,255262,275800,206556,207573
편향코일,225651,103245,46184,35776,26368,...,8872,...,...,21008,35179,X,X,X,X
새도우마스크,...,...,160539,...,...,,,,,...,,,,X,X
포토마스크(Photomask),,,,,,,543070,,,551021,625774,586140,629301,690417,742474
기타전자부품,534722,441970,254559,169396,686114,851862,809880,836332,801368,883383,699510,905572,792071,795454,536832
중대형컴퓨터,115394,164852,71744,65617,70281,38609,150459,81835,69409,91004,125968,242734,260313,348626,424123
데스크탑PC,1930238,1094146,631464,487085,645116,470582,567497,488702,492445,392933,277006,380865,433834,432069,463549
노트북,2099187,748028,473781,357533,426038,111473,72131,17968,19396,29817,7486,26221,34375,33516,69457
PDA(휴대용정보단말기),256624,468021,529867,19086,68213,117296,181961,147021,120750,142655,151860,137589,153427,129603,64297
태블릿PC,,,,,,,...,,2475173,1622948,888619,701228,660292,710435,X
기타휴대용컴퓨터,...,...,66632,62661,74782,6749,...,...,...,...,,X,X,X,X
기타컴퓨터,87948,42978,72311,57667,60149,72269,254837,540282,495797,408790,290395,252572,93495,107644,111797
하드디스크드라이브,...,...,...,...,2710827,3147548,3475464,84326,87503,69677,52744,57218,40671,42277,37510
광디스크드라이브,...,1089064,269639,40013,...,...,...,,,,X,X,X,X,X
휴대용저장장치,,,249235,400066,261973,235078,219730,154016,231017,227512,111705,130466,99166,62496,220666
SSD(solidstatedrive),,,,,,6043,...,...,...,...,2062869,2074606,1983903,X,3182939
기타기억장치,78224,98588,9798,8199,17843,...,24496,12403,21030,29225,20923,22451,9489,8223,9976
자기헤드(컴퓨터용),...,...,166301,98208,...,...,,,,,X,X,X,X,X
기억장치부품,,,,98300,103427,90175,50024,48707,28553,41197,19409,27492,26813,24744,38494
액정모니터(컴퓨터용),2544714,1952318,1482505,1004344,986952,994474,976855,1417364,886020,531932,419553,791585,787672,879261,480448
임팩트프린터(충격식),97888,52102,77241,84216,78335,86457,115332,51371,61328,56383,59973,58651,62831,55053,55225
레이저프린터,632209,718864,438514,561009,629346,721664,1063860,...,427790,329078,361548,396898,412255,259344,255884
잉크젯프린터,80803,289675,277693,195770,198481,242367,315438,320974,155556,78752,69497,90346,78244,59186,79245
기타비충격식프린터,67160,111745,59727,52640,53777,40353,28501,5662,2925,4315,5017,X,X,X,X
컴퓨터프린터부품,,,,201693,185339,224328,124523,79593,77554,96920,52006,42319,35641,84578,116251
키보드,22602,25315,19318,23237,91868,21704,42215,53469,45523,46825,61833,53962,62389,57814,66883
마우스,11689,11769,6777,7244,7396,...,,...,,...,X,8419,6761,1001,X
스캐너류,23491,25844,29640,15862,29294,20315,40610,54365,37641,63824,70796,140610,71162,129251,112881
기타입력장치,120224,147968,141898,191995,192158,168836,169982,191852,156822,173763,205741,180280,186924,195840,244455
컴퓨터단말기,224681,153565,178798,63847,43116,24056,14806,27552,28132,23386,23820,29969,31897,37833,56405
주기판,34910,7540,5990,11449,23130,14308,14631,24607,11932,25573,11297,23682,47881,41310,18091
PC카메라,5791,3021,11176,5121,...,,...,,...,...,X,X,X,X,X
컴퓨터케이스,73998,86301,110121,132156,86152,74923,87743,41197,47521,46042,54708,47984,28786,32000,26687
기타컴퓨터용보드,,,,...,...,...,9024,5650,6656,7770,17794,22027,12208,8547,7436
기타컴퓨터주변기기,26245,173574,76315,90588,68043,47115,54283,71621,18750,26818,46090,47185,29929,28914,31098
컴퓨터주변기기전용부품(기억장치부품제외),716610,692479,1215280,669373,493886,640088,804513,772128,908393,822527,379389,269167,260746,260308,246718
일반전화기,46262,45899,62235,44741,30035,11632,9425,26547,18719,16549,X,2499,X,44882,34762
코드없는전화기세트,159480,107009,72231,91677,60448,38691,64581,48907,46847,48620,15142,14088,9638,X,X
영상전화기,19645,15353,43649,34556,49944,30072,24070,11735,14971,11768,13917,14007,11611,21681,20009
기타유선전화기,23555,17119,67812,142948,100556,131443,61308,109533,128587,90013,116014,106749,95386,86303,131999
기간통신사업용교환기,109318,304369,110755,87483,77801,80161,60685,44397,41519,24409,15665,21362,24032,41689,61984
기타유선교환기,21917,2034,3801,...,...,,...,...,...,...,X,X,X,8431,X
반송장치(아날로그식),,358741,444413,73612,52474,75020,6003,8171,9795,11394,13518,12989,10977,15078,X
반송장치(디지털),,448037,115683,214003,293295,326922,373796,384963,492526,401556,284258,311709,290164,197697,103480
디지털다중화장치,,52766,92269,100266,84618,66297,34751,28440,33170,44929,42576,35334,38853,61978,74943
신호변환기,250965,199100,216668,313755,306274,246437,93187,94466,74168,71702,99222,88751,101831,200492,217918
"광전송장비(다중계기,분배기)",,,501058,582412,613456,592578,423645,456344,453819,482855,459427,485297,437250,381884,278947
중앙통제실송신용칩입및화재경보시스템제조,,,,57891,48477,40681,52210,37427,45693,62042,58010,80333,71107,77223,66148
팩시밀리,391062,815328,426429,459171,...,...,...,...,...,...,X,X,X,X,X
라우터및게이트웨이,21518,9910,43816,36027,26225,32345,29734,27471,39103,37889,84558,43372,35827,53768,139121
허브및네트웍관련스위치,80251,60570,84332,59226,35848,63149,3749,9569,9996,5932,19291,23004,54659,22387,22454
음성자동응답기,715,...,1067,3320,...,...,...,...,5366,7810,9330,X,X,X,X
비디오도어폰,,,,127455,106491,134791,126728,94232,91412,103787,155357,189807,171620,179609,65016
인터폰,251082,236182,234083,64254,62756,32947,47028,34355,35329,48911,79103,70207,66156,51279,43324
홈네트워크장비,,,12612,73197,94408,85154,149467,177715,158526,210387,82925,61225,77322,47530,89912
기타유선통신기기,85620,59511,48567,48251,31270,39936,30447,40634,42640,45420,48445,53567,72190,35975,21777
유선전화기부품,87872,50080,53160,39360,39874,20252,16552,7027,4958,4039,X,5137,4387,X,X
교환기부품,34958,32611,25205,26815,21487,26804,22011,14803,19788,22637,19412,20325,27849,31880,31958
반송기기부품,75185,37071,66866,21114,21395,24839,25983,35901,32498,26389,7963,7024,10873,29451,20381
광통신기기부품,,,195889,199259,222264,232191,385181,408123,355719,413518,610378,633347,669073,714957,759070
기타유선통신기기부품,147769,122095,72963,44498,59052,76486,83278,61920,45171,60370,29908,29768,36557,43499,56200
방송용증폭기,73169,56259,65000,55603,76111,70364,52676,64414,77233,63246,71823,92677,124295,195792,131884
방송용음향관련기기,33602,81787,85985,80011,89091,80839,90269,122790,97533,139319,110567,120367,145803,137912,118820
방송용영상관련기기,40512,46161,50987,66534,74096,68962,31850,27297,41561,60951,77529,88330,92002,101136,162520
케이블TV수신자용컨버터,27753,26995,11401,10646,10444,7287,12600,19097,21090,48169,16770,8220,21651,13416,17259
케이블TV수신자용기기,42392,25371,38388,56448,33903,41301,...,10108,12086,...,50057,81275,67333,35863,21735
위성방송수신용안테나,37075,37746,23035,22688,18491,19972,42900,42300,80569,168042,188680,182001,202830,200220,236669
위성방송수신기,1336134,1839214,1675134,1483138,1616304,1527739,2079454,1895731,2040814,1970604,1519590,1573397,1271821,1304007,637696
지상파방송송수신기,,,,,...,...,...,...,9848,13276,X,X,X,X,X
유선방송송수신기,,,,...,...,3091,...,...,...,...,92854,97008,105919,93674,79021
기타TV송수신기,,,,94254,92827,87035,...,...,,,X,X,X,X,X
라디오송신기,5907,5544,3269,...,...,...,...,...,...,...,X,X,X,X,X
DMB송수신기기,,,24018,14618,12164,12426,27381,,59774,74976,25236,26997,23020,35464,26415
기타송신관련기기,2690,4247,...,5945,10378,10917,...,7339,9362,...,X,8730,6282,8417,34111
폐쇄회로카메라,443052,731132,731393,920804,1034479,1038321,1248909,1431098,1344860,1395402,1599112,1715498,1889889,2234106,2838424
기타방송국용기기,87431,183533,45273,46798,37061,36725,21380,21901,18220,17942,19904,11884,7523,27315,13577
방송국용기기의부분품,32126,81343,11902,73237,80786,108322,75295,67724,47544,68006,72105,52977,48328,49896,67469
휴대용전화기,24519636,27467660,,,,,,45031892,45120174,37629879,X,19870714,17861039,16586774,11112913
휴대용전화기KD세트,,,,,,7297987,...,...,...,3117906,X,2386287,2123799,X,X
휴대폰용카메라모듈,,,,,,1129154,1812309,1311802,1903397,1763751,3500363,5466990,5599671,6754134,9626236
기타휴대용전화기부품,,,,,,3198290,3327404,3528178,4619427,4846198,5269912,4115654,3505109,1003162,724975
주파수공용통신단말기,15260,20766,18237,27934,27295,15166,39236,31206,24073,24416,42319,45523,46716,57996,74946
무선호출기,35424,33339,4106,6205,5994,5765,17802,20314,11749,12989,35147,36989,31384,27015,19313
무전기,182066,137394,174221,194610,137139,256068,173102,445613,286433,207138,354112,229820,308458,184262,285284
WiBro단말기,,,,,,,,,,,,,X,X,8645
기타무선통신전화기,18096,32474,314326,86694,75073,115193,50880,41315,45524,24249,97577,41856,17450,X,13209
무선통신용교환기,1077742,92385,232542,262475,288070,339588,422142,256981,273146,264188,158700,177598,166311,76660,58632
무선통신기지국용송수신기,208556,221366,358082,312149,287542,202057,124233,72291,66827,79406,86629,136082,86093,868881,1337762
무선통신용중계기(릴레이),663706,686469,1096554,850379,946474,875129,766571,1089665,1030230,956122,754732,775943,718981,629435,565313
안테나시스템,41732,65104,138575,185064,204863,131630,244160,463718,321179,357577,261143,298023,190174,482619,236236
RFID(전자테그),,,26915,20848,103997,232267,89557,144016,156112,172858,188750,163910,153650,162062,194732
WiBro중계기,,,,,,,...,,,20473,20611,31577,33140,20937,17040
기타무선통신시스템,627838,515076,486016,1097936,1208255,1132195,1074351,1095063,1166399,1155174,739364,1167616,766752,134714,524323
기타무선통신기기,319024,335781,104850,78177,67390,63421,182103,238671,213488,149009,189788,127255,161203,154589,108592
SAWFilter(표면탄성파필터),,,,34797,37428,61673,119723,203396,209395,222421,396738,439555,293311,295973,290724
무선통신단말기의부품,1288102,1577379,2259083,2941552,745710,668948,348742,741002,661213,828829,514294,337142,356127,365166,479475
무선통신기기의부품,,,,826316,805029,704849,827522,529800,562489,488975,202943,238127,211668,195379,305837
FPDTV,,,,,,,,8550240,8622538,8565634,5286354,3924348,3987642,3760976,4553367
기타TV,1002217,1158614,415465,59383,68538,65356,42668,47099,39878,69360,46374,59893,33860,50276,25621
텔레비전의부품,,,,1184490,755506,882522,893595,426170,460197,470256,338574,287351,262415,323899,194211
영상모니터,232854,278675,191818,212603,273792,273012,282189,301911,284639,261365,490679,510579,523137,481002,460894
비디오테이프녹화재생기,481006,780562,237975,151085,135895,...,...,...,...,,,,,X,X
레이저디스크플레이어및DVD플레이어,696875,624544,306568,183271,165289,238729,77071,54789,64015,84746,158386,119372,121487,94494,90082
캠코더,670084,...,...,...,...,...,,,,,,X,X,X,X
